	COD	UF	Renda(Total)	Renda(Beneficios)	Total(%)	Beneficio(>Sal)	Beneficio(>Sal)(%)	Beneficio(<=Sal)	Beneficio(<=Sal)(%)
4560	rs	4316105	2538278.28120295	332277.44792834	0.13090662690099758	149855.19850232	0.0590381281721798	182422.24942602	0.07186849872881777
4561	rs	4314076	1028357.56776102	229657.29483372	0.2233243591854327	116176.16852882	0.11297254201353646	113481.1263049	0.11035181717189625
4562	rs	4305009	2512091.05730134	420852.41425192	0.16753071630453892	246320.26701854	0.09805387679026017	174532.14723338	0.06947683951427874
4563	rs	4300802	5414204.17451457	709363.8350018	0.1310190403126791	544946.9225697	0.1006513432084521	164416.9124321	0.03036769710422703
4564	rs	4310579	529991.20071352	72385.73174037	0.13657911988523216	14580.07131057	0.02751002524370413	57805.6604298	0.10906909464152804
4565	rs	4305371	602039.47899071	92296.72864408	0.15330677117522423	40564.37213988	0.06737825932592362	51732.3565042	0.08592851184930063
4566	rs	4319307	1022016.38941005	268280.05421165	0.26250073579202804	140603.75919797	0.13757485756087756	127676.29501368	0.1249258782311505
4567	rs	4309159	1363348.58243948	103940.98281029	0.0762394769386897	54275.48043137	0.039810420556020444	49665.50237892	0.036429056382669245
4568	rs	4309308	27236632.445651	4551631.718099	0.16711433497446856	3810314.82826697	0.13989669375868016	741316.88983203	0.027217641215788395
4569	rs	4316709	2615609.86931965	322423.78514997	0.12326906582358022	225126.09168566	0.08607021036520936	97297.69346431	0.03719885545837088
4570	rs	4304952	486942.35005419	97883.21536454	0.201016024491702	38732.9444921	0.0795431830642571	59150.27087244	0.12147284142744492
4571	rs	4302451	1530686.27853864	227297.08129372	0.1484935773454	123414.64595037	0.08062700220204175	103882.43534335	0.06786657514335824
4572	rs	4307500	4348813.82024723	600799.12548896	0.1381524135827007	346701.69531545	0.07972327849522425	254097.43017351	0.058429135087476464
4573	rs	4306320	690771.52792875	108229.41597879	0.15667903438827516	37014.77989119	0.053584692470138855	71214.6360876	0.10309434191813631
4574	rs	4305108	176819223.362343	25082606.6829743	0.14185452354111014	22837513.2494557	0.1291574118197342	2245093.43351864	0.01269711172137619
4575	rs	4313375	4426073.38694738	674361.70591282	0.152361166875708	538464.7627741	0.1216574411897571	135896.94313872	0.030703725685950905
4576	rs	4305975	522943.62426732	79714.97393287	0.1524351196451743	41562.93293339	0.07947880231186016	38152.04099948	0.07295631733331415
4577	rs	4314498	612105.97159397	120418.75285264	0.19672860328263178	51324.30601708	0.08384872619920314	69094.44683556	0.11287987708342864
4578	sc	4209151	1018613.5721821	128642.45122355	0.12629171133854897	65277.87632741	0.06408502508715848	63364.57489614	0.062206686251390496
4579	sc	4210209	657934.69350619	121814.75382651	0.18514718106344083	65117.75939793	0.09897298324688111	56696.99442858	0.08617419781655972
4580	sc	4218905	2246724.60376059	351434.12834668	0.15642065242818196	199884.56628822	0.0889670972373077	151549.56205846	0.06745355519087423
4581	sc	4216255	1052254.54360471	164843.77026292	0.15665769396273116	78874.52941766	0.0749576515464209	85969.24084526	0.08170004241631028
4582	sc	4219002	6436442.498895	1341437.00160164	0.20841279974643387	1166045.92157104	0.1811631070690409	175391.0800306	0.02724969267739297
4583	sc	4202800	10841442.3179342	775585.02771709	0.07153891566937516	556440.30303217	0.05132530217973782	219144.72468492	0.020213613489637353
4584	sc	4209201	1010193.35412659	83587.24439987	0.08274380746856058	44610.40668356	0.04416026545940804	38976.83771631	0.03858354200915255
4585	sc	4209904	2008073.10031136	314497.62630114	0.1566166222994451	185780.44316383	0.09251677298750925	128717.18313731	0.06409984931193584
4586	sc	4210555	766989.36942288	61584.22933965	0.08029345880763505	13584.74246322	0.01771177411942726	47999.48687643	0.0625816846882078
4587	sc	4216602	73897269.9015794	11071822.961414	0.14982722604177512	10118627.2084852	0.13692829548319937	953195.75292878	0.012898930558575446
4588	sc	4209300	52862364.5045706	7099181.82621618	0.13429557857939495	5774636.06980731	0.10923908008897372	1324545.75640887	0.025056498490421228
4589	sc	4205191	413349.13227902	58192.24814549	0.1407823159677251	26037.3335231	0.06299114111971622	32154.91462239	0.07779117484800889
4590	sc	4211306	9284926.47973166	1447165.72969217	0.1558618404627361	1166328.96923587	0.125615315509701	280836.7604563	0.0302465249530351
4591	sc	4211900	30774755.1659972	3932897.2762041	0.12779621657395115	3323500.45687198	0.10799437522557746	609396.81933212	0.019801841348373685
4592	sc	4208708	2005871.02736397	322680.60928787	0.16086807421109375	158041.55146475	0.07878948811202556	164639.05782312	0.08207858609906821
4593	sc	4215075	1213400.10859826	147177.26392946	0.12129326747751953	66371.55314611	0.05469881919063245	80805.71078335	0.0665944482868871
4594	sc	4208450	2746832.36240208	502578.61656875	0.18296661399796876	445068.30023704	0.16202965507797926	57510.31633171	0.020936958919989476
4595	sc	4201950	1511320.41575229	342104.30060088	0.22636119848258035	263538.22428219	0.17437614256736458	78566.07631869	0.05198505591521581
4596	sc	4214300	574106.54674804	97325.54054777	0.16952522332145356	63778.30766758	0.1110914133079388	33547.23288019	0.05843381001351476
4597	sc	4211504	2788517.87666776	418246.00528826	0.14998864048454952	286487.36502777	0.10273822069597718	131758.64026049	0.04725041978857233
4598	sc	4209177	388347.01802534	50362.34212935	0.1296838646667909	14772.03377303	0.038038231497547155	35590.30835632	0.09164563316924375
4599	sc	4202057	1481143.70534355	326832.70848301	0.22066238900647486	266411.67858141	0.17986889295094832	60421.0299016	0.04079349605552649
4600	sc	4215059	442868.59702727	53700.37048143	0.12125576489706122	20175.80717381	0.045557095963089156	33524.56330762	0.07569866893397208
4601	sc	4202453	2710394.93577475	345927.01493078	0.12762974515811618	295586.64746115	0.10905667050940616	50340.36746963	0.018573074648710008
4602	sc	4215000	9174516.31405588	1270930.76785985	0.13852836752960065	995144.59699951	0.10846834458999129	275786.17086034	0.03006002293960935
4603	sc	4200408	1994631.48326996	219592.03024315	0.11009152922982801	132870.99868913	0.06661430936169918	86721.03155402	0.04347721986812884
4604	sc	4202578	307098.13289052	59874.13830445	0.19496744490398787	15872.9046616	0.05168675078613606	44001.23364285	0.1432806941178518
4605	sc	4209607	3083521.2015499	850393.09994362	0.27578636382204175	712146.41555477	0.23095233306546326	138246.68438885	0.044834030756578463
4606	sc	4219200	1364106.6961928	153275.42072851	0.11236321994188524	85175.37615664	0.062440406160576084	68100.04457187	0.049922813781309146
4607	sc	4210308	1443010.92165093	204116.16485758	0.1414515730927756	94837.21930258	0.06572176126988558	109278.945555	0.07572981182289
4608	sc	4206306	4347847.09527405	613193.54502054	0.14103383389150434	509962.24092752	0.1172907486746326	103231.30409302	0.023743085216871733
4609	sc	4213708	2920436.769351	410915.82551828	0.1407035515477353	211234.8693139	0.07232988966949698	199680.95620438	0.06837366187823833
4610	sc	4203105	1816683.05079941	167154.6008298	0.09201087705213389	85696.19922277	0.047171794323209205	81458.40160703	0.044839082728924666
4611	sc	4218608	1560124.58298151	214272.19323547	0.13734300168899363	130569.54933529	0.08369174536418253	83702.64390018	0.05365125632481109
4612	sc	4200507	1536726.64153501	160161.28687012	0.10422236625645902	68829.50410929	0.04478968623888592	91331.78276083	0.0594326800175731
4613	sc	4212304	1174636.87142944	182427.91046765	0.15530579271332567	111067.76580605	0.09455497993255509	71360.1446616	0.06075081278077058
4614	sc	4201273	1329720.47037019	128218.52689637	0.0964251733754797	52518.51506195	0.03949590626917927	75700.01183442	0.05692926710630044
4615	sc	4203600	7238389.84498854	893634.67511303	0.12345766037066008	567373.32323789	0.07838391346532791	326261.35187514	0.04507374690533217
4616	sc	4205902	16957082.1635545	1950451.90282486	0.1150228490970531	1614532.28866874	0.09521285991872	335919.61415612	0.019809989178333105
4617	sc	4219408	769265.71592701	94507.0166739	0.12285354035310612	40469.68449419	0.05260819981483468	54037.33217971	0.07024534053827144
4618	sc	4208401	3961605.53448055	410724.6930371	0.10367632250669165	268190.74444004	0.06769748833037348	142533.94859706	0.03597883417631816
4619	sc	4200804	1018978.87383569	175822.85328151	0.17254808494671636	71913.70605422	0.07057428559192687	103909.14722729	0.10197379935478948
4620	sc	4212056	478356.6962775	98249.20667045	0.20538900664506335	54933.28558441	0.11483749681334572	43315.92108604	0.09055150983171761
4621	sc	4212270	743979.46127436	88344.61037438	0.1187460339604736	38664.10057486	0.051969311771903476	49680.50979952	0.06677672218857011
4622	sc	4202875	479099.96511638	74267.10816467	0.15501380415803098	16461.35329662	0.034358911490676707	57805.75486805	0.12065489266735425
4623	sc	4201901	1503112.14648621	161036.02599237	0.10713507063915367	77342.10748314	0.051454648719286074	83693.91850923	0.0556804219198676
4624	sc	4216206	10731217.0250146	2194794.17030469	0.2045242552814464	1944188.82168437	0.18117132634187175	250605.34862032	0.023352928939574684
4625	sc	4215687	612080.15612744	73456.37684674	0.12001104121964996	22205.80016354	0.03627923555639104	51250.5766832	0.08373180566325894
4626	sc	4204103	1878914.39726671	125607.25103288	0.06685097054746246	47973.46993221	0.025532546880261207	77633.78110067	0.04131842366720125
4627	sc	4216008	4030558.58142812	356942.29481423	0.08855901424158363	227580.64406079	0.05646379762582508	129361.65075344	0.03209521661575855
4628	sc	4202073	1157474.74286035	373628.28341611	0.3227960572969396	292923.30868152	0.2530710155779713	80704.97473459	0.06972504171896829
4629	sc	4210506	5461272.37024936	601665.12364933	0.11016940428148947	319658.52768363	0.05853187792372174	282006.5959657	0.051637526357767735
4630	sc	4201653	457668.79563255	52854.33573256	0.11548599388234308	17314.19559792	0.0378312783461451	35540.14013464	0.07765471553619799
4631	sc	4217402	4233841.96453513	383344.44638146	0.09054292758032849	293209.07216579	0.06925366478528538	90135.37421567	0.021289262795043114
4632	sc	4207908	2060654.07824793	308979.53328999	0.14994245591802563	178603.69047049	0.08667330065526946	130375.8428195	0.06326915526275619
4633	sc	4217154	297554.14847391	44670.1939369	0.1501245879649255	16181.67137512	0.054382274480501265	28488.52256178	0.09574231348442422
4634	sc	4211207	4111871.39465995	448334.78647399	0.10903424339979075	335360.62277286	0.08155912249794334	112974.16370113	0.027475120901847398
4635	sc	4201109	789586.70266649	109522.73132149	0.13870893589218766	47704.23680054	0.06041671755544949	61818.49452095	0.07829221833673818
4636	sc	4217758	446949.37601706	69891.79030513	0.15637518263916814	24638.1195242	0.055125078691819374	45253.67078093	0.10125010394734878
4637	sc	4206603	1564325.5676406	135893.71296673	0.08687048001886986	58372.31723728	0.037314685922649894	77521.39572945	0.04955579409621997
4638	sc	4201802	947355.46953856	111152.50831004	0.11732925167379928	54559.96537595	0.05759186190430207	56592.54293409	0.05973738976949721
4639	sc	4203808	13167798.6022937	2188763.45533086	0.16622090916165735	1726035.39587037	0.13108002696591303	462728.05946049	0.03514088219574435
4640	sc	4211702	5718978.72596268	649283.9976524	0.11353145880833918	395813.54403285	0.06921052918696116	253470.45361955	0.044320929621378014
4641	sc	4212007	1523190.61574345	169665.37438453	0.11138814317190268	69871.83175784	0.045872020898537674	99793.54262669	0.06551612227336501
4642	sc	4208302	12739131.144006	1292730.31847512	0.1014771183263447	1122268.68382891	0.08809617164173386	170461.63464621	0.013380946684610857
4643	sc	4207700	1831451.04429772	179817.55557246	0.09818310794182981	89781.28409387	0.04902194048451736	90036.27147859	0.049161167457312464
4644	sc	4206702	5079531.2625166	746896.53842089	0.14704044523408405	559772.33552379	0.11020157305744324	187124.2028971	0.03683887217664082
4645	sc	4202701	1041877.65227605	137777.51744244	0.13223963211175133	72569.95097854	0.06965304498086335	65207.5664639	0.06258658713088798
4646	sc	4217006	2965190.49068203	289907.47309034	0.09777026939798991	213264.36254817	0.07192265158624483	76643.11054217	0.02584761781174509
4647	sc	4205704	3033371.17466496	568277.65242614	0.18734194389808134	410523.40207987	0.13533569696600448	157754.25034627	0.05200624693207688
4648	sc	4218004	9242798.0881836	1127245.51739932	0.12195933597645503	875100.34987478	0.09467915900852003	252145.16752454	0.02728017696793501
4649	sc	4217808	4712008.10973789	629335.95285902	0.133560031774654	404701.09823192	0.08588718202660986	224634.8546271	0.04767284974804416
4650	sc	4219176	1049541.01322885	164140.00269335	0.15639217584111662	101459.10913761	0.09666998036167937	62680.89355574	0.05972219547943723
4651	sc	4200705	2363465.7045982	235415.44721471	0.099606034797417	125170.14471012	0.05296042352829465	110245.30250459	0.04664561126912235
4652	sc	4206751	503221.88506525	45015.37045424	0.08945431784709265	15244.19748249	0.030293192595376432	29771.17297175	0.05916112525171622
4653	sc	4203253	528334.8846504	105607.68668861	0.19988777905227811	45137.41062358	0.08543333392313758	60470.27606503	0.11445444512914052
4654	sc	4209458	418971.34263115	44039.7766374	0.10511405472467199	15680.6145721	0.03742646089736202	28359.1620653	0.06768759382730997
4655	sc	4211751	3616590.51133175	598547.29699907	0.16550043338433268	481648.50309387	0.1331775056049989	116898.7939052	0.032322927779333786
4656	sc	4209508	1792336.52787011	199024.22839197	0.11104177440855752	127120.93194647	0.07092470078570111	71903.2964455	0.040117073622856395
4657	sc	4205100	917932.59173514	89602.01230957	0.09761284555786177	44494.83673891	0.048472880404870224	45107.17557066	0.04913996515299156
4658	sc	4206207	2509450.08089431	472052.61803677	0.18810998538314871	317555.878772	0.12654401105234594	154496.73926477	0.06156597433080276
4659	sc	4208807	3914236.96130038	602898.99379892	0.15402720881737983	408697.86322727	0.10441316334908177	194201.13057165	0.04961404546829808
4660	sc	4217907	2520607.64626998	322017.99030443	0.12775411150599159	170418.6535539	0.06761014702390798	151599.33675053	0.060143964482083596
4661	sc	4205456	5625782.32747458	581587.0222605	0.10337887042308924	441616.99859874	0.07849877099617225	139970.02366176	0.024880099426916984
4662	sc	4210035	1917543.54499601	283891.75107123	0.14804970234551867	203555.574635	0.10615434270903275	80336.17643623	0.04189535963648595
4663	sc	4207007	11124946.2892851	1720512.34291758	0.1546535415253804	1324162.6621491	0.11902643192304277	396349.68076848	0.03562710960233767
4664	sc	4211454	981321.3670696	89408.75490439	0.09111057590785009	36589.22778975	0.037285673192882715	52819.52711464	0.053824902714967364
4665	sc	4213807	1611309.28619419	235719.05791971	0.1462903862960186	125666.53105957	0.07799032261297666	110052.52686014	0.06830006368304192
4666	sc	4207650	1470163.35906228	234283.60073769	0.1593588898087652	126486.69880265	0.08603581229457895	107796.90193504	0.07332307751418626
4667	sc	4206504	7037130.29362875	828384.76760484	0.11771627539067164	660870.18125505	0.09391188647642151	167514.58634979	0.023804388914250133
4668	sc	4209854	1973831.89932573	151897.41007812	0.07695559592993145	78988.74957676	0.04001797194773421	72908.66050136	0.036937623982197236
4669	sc	4218806	3787063.49833604	376732.80696868	0.09947887251803643	243194.99009028	0.06421729928667291	133537.8168784	0.035261573231363516
4670	sc	4207601	1166391.48585078	186738.2203537	0.16009909418833837	103997.58821116	0.08916182042884417	82740.63214254	0.0709372737594942
4671	sc	4200903	999892.95893021	246815.6122731	0.24684203450854295	126109.49938004	0.12612299972085525	120706.11289306	0.12071903478768768
4672	sc	4204707	2899014.74144759	399344.72841653	0.13775187918400228	212715.77858471	0.07337519728461016	186628.94983182	0.06437668189939212
4673	sc	4218400	1948335.90935987	205428.29178834	0.10543782045049609	109532.40965474	0.05621844217341716	95895.8821336	0.04921937827707892
4674	sc	4203303	2486640.69006911	402001.99062537	0.16166468771738685	263993.81065712	0.10616483986264334	138008.17996825	0.0554998478547435
4675	sc	4207858	1005895.32257597	81370.26270061	0.08089337018908797	49294.57594178	0.04900567169906195	32075.68675883	0.031887698490026026
4676	sc	4212601	813543.73661868	131474.54714412	0.1616072267860678	66965.43719013	0.08231326009399013	64509.10995399	0.07929396669207765
4677	sc	4219853	474344.05510451	43750.18146106	0.09223301312677087	18663.41547158	0.03934573495912788	25086.76598948	0.052887278167643006
4678	sc	4210704	538562.62897303	77233.9411404	0.14340753885518429	40034.25860303	0.07433538171664493	37199.68253737	0.06907215713853936
4679	sc	4204608	69439565.3836826	9330033.18775405	0.1343619179671088	8279939.58645884	0.1192395076309697	1050093.60129521	0.015122410336139121
4680	sc	4202859	737191.63502364	109794.73696103	0.14893649323287442	53788.19737087	0.07296365668764696	56006.53959016	0.07597283654522749
4681	sc	4214003	3758338.27350425	546736.69421219	0.14547298684277726	370428.22458802	0.09856170403805486	176308.46962417	0.04691128280472239
4682	sc	4212700	1524432.94847845	199513.2360582	0.13087701643902142	99456.69035117	0.06524176117450006	100056.54570703	0.06563525526452135
4683	sc	4219705	7119884.61498879	542412.13355572	0.07618271403076299	300666.0564903	0.042229063074609025	241746.07706542	0.033953650956153957
4684	sc	4215455	2564675.92111536	171493.28061814	0.06686742726681769	95028.92828096	0.03705299663734222	76464.35233718	0.029814430629475464
4685	sc	4207502	13742828.2660054	1658040.36378373	0.1206476812262218	1327325.79460846	0.09658316097071269	330714.56917527	0.024064520255509102
4686	sc	4219309	13803338.1446657	1475553.94640272	0.10689834088958748	1084847.44532951	0.07859312247224409	390706.50107321	0.028305218417343382
4687	sc	4214607	1930897.25995185	210336.12941802	0.10893180791155355	96500.8737653	0.04997721824293562	113835.25565272	0.058954589668617934
4688	sc	4200200	1648846.19010881	225887.39803862	0.1369972526204602	120498.25699057	0.07308035019483419	105389.14104805	0.063916902425626
4689	sc	4204202	50219813.1394102	4177694.48718296	0.0831881726757063	2973043.52171667	0.05920060899994792	1204650.96546629	0.02398756367575839
4690	sc	4212106	4955368.4465056	645698.86744436	0.13030289763815453	387267.57695383	0.07815111653845262	258431.29049053	0.05215178109970192
4691	sc	4202008	49032060.670028	7815917.37360071	0.15940421974511002	7506550.07094097	0.15309472961901285	309367.30265974	0.006309490126097188
4692	sc	4217204	9869007.99034933	1057640.13816461	0.10716782671559809	717335.75129006	0.07268569971688398	340304.38687455	0.03448212699871412
4693	sc	4204509	3474180.00469022	557171.58948064	0.16037499171846192	406922.16118866	0.11712754107136247	150249.42829198	0.04324745064709944
4694	sc	4214805	20156769.9430665	2713422.67006548	0.13461594678758734	2275992.78709581	0.11291455890623502	437429.88296967	0.021701387881352317
4695	sc	4205209	1021677.73791286	166540.09690441	0.1630064850435396	97260.9682887	0.09519730603838947	69279.12861571	0.06780917900515014
4696	sc	4203907	5264797.33403628	560700.6753603	0.10649995427847482	381563.2238596	0.07247443721961333	179137.4515007	0.0340255170588615
4697	sc	4203956	4170471.90418909	987748.16283982	0.23684326031489683	869266.9798843	0.20843372161580861	118481.18295552	0.0284095386990882
4698	sc	4209706	1797278.19890117	241373.4263055	0.1342994236802473	118226.83693979	0.06578104436590405	123146.58936571	0.06851837931434324
4699	sc	4207577	939175.12832063	95722.9577322	0.10192237299061079	45472.96640764	0.04841798407603884	50249.99132456	0.05350438891457194
4700	sc	4207403	1248879.93606594	94174.70898362	0.07540733601684481	30972.18727206	0.024799971860885665	63202.52171156	0.05060736415595915
4701	sc	4204558	3497557.92922303	565567.87483361	0.16170364759598105	401732.05093273	0.11486072827447733	163835.82390088	0.046842919321503716
4702	sc	4213005	578057.969913	76830.57533331	0.13291154059319224	48348.88085661	0.08364019419001643	28481.6944767	0.0492713464031758
4703	sc	4206108	2295435.63424854	185272.29573018	0.08071334824896227	107505.67498656	0.04683454128817439	77766.62074362	0.03387880696078789
4704	sc	4206405	2320407.886856	316363.8836166	0.13633977259284885	135037.00227729	0.05819537290931047	181326.88133931	0.0781443996835384
4705	sc	4214151	431447.25121258	81663.8674939	0.18927891477900063	31414.75279084	0.07281249956408117	50249.11470306	0.11646641521491943
4706	sc	4203204	10286496.3874506	1019435.74514695	0.09910427289807336	717624.34898163	0.06976372925742948	301811.39616532	0.029340543640643885
4707	sc	4217105	1447376.50400068	128673.93104398	0.08890149224359631	62425.81398605	0.04313032152553215	66248.11705793	0.04577117071806416
4708	sc	4216354	814117.25052182	120568.10173504	0.14809672888980077	73412.08280432	0.09017384505397162	47156.01893072	0.05792288383582915
4709	sc	4208955	250450.23860364	38190.56623189	0.15248764163618947	11737.32724272	0.04686490740899383	26453.23898917	0.10562273422719563
4710	sc	4218350	767843.07602658	217619.87249673	0.28341711905883854	178400.49689347	0.23233978720841447	39219.37560326	0.05107733185042404
4711	sc	4213906	633401.666092	62586.06607077	0.09880944339303259	21920.31394725	0.03460728810913189	40665.75212352	0.06420215528390069
4712	sc	4200556	632442.34124659	49121.17336408	0.07766901448637765	7477.94200833	0.011823911083483801	41643.23135575	0.06584510340289386
4713	sc	4207684	914906.35269722	128195.66482041	0.14011889243361195	38320.37421468	0.04188447713988251	89875.29060573	0.09823441529372942
4714	sc	4218103	1478442.42108541	174357.89942072	0.11793350686779792	101649.66400275	0.06875456396071421	72708.23541797	0.04917894290708372
4715	sc	4204251	3894948.85128062	700160.37498425	0.1797611218319451	597253.7467118	0.1533405879041079	102906.62827245	0.026420533927837164
4716	sc	4201703	1909778.22460777	309077.87408523	0.16183966813670647	232216.27897703	0.1215933221904457	76861.5951082	0.04024634594626076
4717	sc	4201406	15844842.7111496	2246709.33968779	0.14179436051497307	1669608.12913179	0.10537233846801967	577101.210556	0.036422022046953426
4718	sc	4211892	522307.64620515	74646.0498025	0.14291586643397675	31758.05310737	0.06080334710416281	42887.99669513	0.08211251932981395
4719	sc	4210803	2858869.30487179	243361.25860551	0.08512500315799636	138891.2201718	0.04858257071602256	104470.03843371	0.036542432441973804
4720	sc	4214409	1386069.72818078	211662.95508664	0.15270729226908963	121658.11465693	0.08777200178565805	90004.84042971	0.06493529048343158
4721	sc	4206801	909711.96628138	144716.18220336	0.15907912346686479	73130.37971905	0.08038849924991565	71585.80248431	0.07869062421694915
4722	sc	4213104	1782923.98110138	191879.0351991	0.10762042422053746	126866.29909523	0.07115631425679735	65012.73610387	0.0364641099637401
4723	sc	4204301	23962929.6737884	2644509.7444538	0.11035836521051386	1969875.32850109	0.08220511245149702	674634.41595271	0.02815325275901685
4724	sc	4204400	2584813.13211249	246367.8943748	0.0953136191216465	90039.27465142	0.034833958994100904	156328.61972338	0.06047966012754559
4725	sc	4200754	425538.96968714	100751.224571	0.23676145252941977	52667.93169872	0.12376758757827026	48083.29287228	0.11299386495114949
4726	sc	4213609	9529767.69743683	1711545.72101896	0.17959994150532183	1366083.44034511	0.14334908087135617	345462.28067385	0.03625086063396562
4727	sc	4212254	881657.72045711	194006.17435516	0.22004704303453987	147582.35350746	0.16739189152786357	46423.8208477	0.052655151506676316
4728	sc	4216404	1332160.02462743	174743.47337749	0.13117303488097173	57023.4542939	0.042805258557317816	117720.01908359	0.0883677763236539
4729	sc	4202438	430846.14601286	84694.29365814	0.1965766537357213	30616.07131804	0.07106033464931161	54078.2223401	0.1255163190864097
4730	sc	4212403	1145137.88617165	205713.27707922	0.17964061757396496	129556.4562103	0.11313611904276845	76156.82086892	0.06650449853119654
4731	sc	4209805	716886.30356315	93486.01853756	0.13040564183316816	42018.26080292	0.05861216847647396	51467.75773464	0.0717934733566942
4732	sc	4218707	33887806.6099283	6423212.58303009	0.18954347376227781	5690210.47449736	0.16791321256036285	733002.10853273	0.021630261201914976
4733	sc	4215208	939804.5334719	163750.95699507	0.1742393776183738	54765.170782	0.058272937436981906	108985.78621307	0.11596644018139188
4734	sc	4218509	1583443.46494883	158093.3221571	0.09984146933986612	96172.42798442	0.06073625621204473	61920.89417268	0.039105213127821406
4735	sc	4219507	11072242.4712839	1004929.03591756	0.09076111171913595	653515.18523642	0.05902283904379133	351413.85068114	0.03173827267534462
4736	sc	4211876	355219.0786698	54733.91350099	0.15408494866310052	14393.42373942	0.04051984987213948	40340.48976157	0.11356509879096105
4737	sc	4215356	703791.03612576	81836.71822148	0.116279852997242	29405.89248403	0.04178213556953499	52430.82573745	0.07449771742770701
4738	sc	4201208	1951610.03763524	256545.14566733	0.13145307757188265	161062.8808795	0.08252820890112833	95482.26478783	0.048924868670754317
4739	sc	4204756	525629.14365203	56750.17221066	0.10796618280402843	26016.87383604	0.04949663493785143	30733.29837462	0.05846954786617701
4740	sc	4215604	470715.66364298	84220.02821816	0.17891911130885524	54039.0911873	0.11480198209058666	30180.93703086	0.06411712921826859
4741	sc	4209102	175116111.154917	21641507.5823515	0.1235837607380755	19311492.6206927	0.11027821765416393	2330014.96165875	0.01330554308391131
4742	sc	4210605	4165683.45771411	494413.50580172	0.11868724803997133	297220.2342773	0.07134969262412405	197193.27152442	0.047337555415847284
4743	sc	4205159	825904.94645397	126126.49996667	0.15271309429516702	80736.1759982	0.09775480380017272	45390.32396847	0.0549582904949943
4744	sc	4218301	3524301.34407053	734588.29158443	0.20843515348661656	604303.80604263	0.17146768878301014	130284.4855418	0.03696746470360642
4745	sc	4201307	4363528.87627952	603624.29472421	0.13833397505527198	435618.09653108	0.09983160622567061	168006.19819313	0.03850236882960135
4746	sc	4202404	121064998.558745	15672015.4879851	0.1294512507707212	14257937.1474727	0.1177709273300346	1414078.34051246	0.011680323440687108
4747	sc	4215406	1311896.58785916	114494.16990404	0.08727377673180718	59890.41381635	0.04565177954619362	54603.75608769	0.04162199718561357
4748	sc	4204806	9121188.70180831	1445470.5870671	0.1584739264061635	1082675.32730534	0.118698928692342	362795.25976176	0.0397749977138215
4749	sc	4203154	349298.71444726	48202.4183986	0.13799769768656847	16826.45763907	0.04817211441987885	31375.96075953	0.08982558326668963
4750	sc	4219150	689142.84363152	100194.04782694	0.1453893757337094	49377.61896886	0.0716507751987364	50816.42885808	0.07373860053497297
4751	sc	4202537	322846.72029937	54971.68694359	0.17027178375117374	25751.1142087	0.07976266317595375	29220.57273489	0.09050912057521998
4752	sc	4213401	2219143.46840318	237649.32626226	0.10709056428571712	134125.74484467	0.06044032157199025	103523.58141759	0.04665024271372686
4753	sc	4210407	2249602.11526283	187585.80559706	0.08338621497746218	136078.74756014	0.0604901402949834	51507.05803692	0.022896074682478784
4754	sc	4210852	1393180.26692868	77189.70223027	0.05540539445081124	43101.92986372	0.030937798134867266	34087.77236655	0.024467596315943967
4755	sc	4201257	2079823.48566573	278613.44893246	0.13396014173927778	188270.35213799	0.09052227433508696	90343.09679447	0.043437867404190846
4756	sc	4204178	449658.98318728	102695.22113571	0.2283846758887904	34836.06002834	0.07747217631773856	67859.16110737	0.15091249957105185
4757	sc	4204905	1975317.94243445	242806.12687527	0.1229200229792007	90037.72128815	0.045581381788687855	152768.40558712	0.07733864119051284
4758	sc	4208203	56932202.7229856	7267579.24032026	0.12765322423377926	6360053.70381249	0.11171276359635221	907525.53650777	0.015940460637427066
4759	sc	4211850	623648.46147802	40995.00061949	0.0657341485655775	9940.1008366	0.015938628010149163	31054.89978289	0.04979552055542834
4760	sc	4202602	1666534.80162523	224167.91161793	0.13451138938071863	119229.61364045	0.07154342863057854	104938.29797748	0.0629679607501401
4761	sc	4203006	17484760.2243929	2217941.4617129	0.12684997868135825	1691158.67628817	0.09672186833473663	526782.78542473	0.03012811034662163
4762	sc	4215901	582464.85137789	183984.77362641	0.3158727487009252	113249.70499013	0.19443182661103814	70735.06863628	0.12144092208988709
4763	sc	4208005	2011332.80865639	210970.46411233	0.10489087793146597	124942.83351648	0.062119422990939165	86027.63059585	0.0427714549405268
4764	sc	4206652	658919.31203003	96532.99429429	0.14650199581628068	39685.3793304	0.060227980279004716	56847.61496389	0.08627401553727598
4765	sc	4213203	8619513.31449002	1397860.83338341	0.16217398620795742	1205492.1272185	0.13985617090375407	192368.70616491	0.022317815304203358
4766	sc	4208609	996656.12189293	138504.25450383	0.13896894973240267	69735.74206794	0.06996971225691388	68768.51243589	0.06899923747548882
4767	sc	4211652	682273.54427798	58360.22009527	0.08553786173407918	12705.15115588	0.018621784858044436	45655.06893939	0.06691607687603474
4768	sc	4207205	2546289.4387062	652350.30153311	0.2561964447626099	362147.52803372	0.142225594046265	290202.77349939	0.11397085071634491
4769	sc	4212908	3359869.77280408	346419.90619611	0.103105158717802	184222.73616207	0.05483032040504397	162197.17003404	0.04827483831275802
4770	sc	4213302	889292.82895959	177421.27199104	0.19950826793308385	106252.08963128	0.11947930554616915	71169.18235976	0.0800289623869147
