	Cod	Gini_RD	Gini_RP	RendaMedia	RendaMedia2010
2606	2500403	0.5643973491325271	0.6104992214386081	83.0097366283473	165.34740152603052
2607	2515971	0.5051081179239645	0.5201599287464851	72.5841293136524	144.58059574114267
2608	2505303	0.5618603946903691	0.5277539780627132	64.9643802328144	129.40278935394988
2609	2503308	0.49574187607754217	0.5210425516211531	76.5259722628943	152.43236729655655
2610	2507606	0.4492801040884391	0.47134399201691113	81.6648432051029	162.6685033401643
2611	2512309	0.5148503823696522	0.5517709989404871	98.3653324262631	195.93426961160344
2612	2501609	0.45056946287231836	0.4873654673704747	67.9116268730676	135.2734208414828
2613	2513984	0.4646721724270172	0.4732378085869534	70.0800147600985	139.59264069669484
2614	2508109	0.5116551299114513	0.5257047437040558	71.7573036352834	142.93363861314447
2615	2503902	0.4458155365109012	0.49306637047044877	72.7966830812972	145.0039823773633
2616	2516003	0.5930963353533836	0.6243312471238986	100.219866395157	199.6283226860189
2617	2508208	0.46553472020586917	0.5087969845633206	70.2748378827867	139.980709595623
2618	2513505	0.46984236666683243	0.5193513661992617	51.6401298756245	102.862165767737
2619	2505501	0.48605301422120684	0.4236524446790211	129.595495872586	258.14174773193884
2620	2501500	0.5592760436592425	0.5967733182385055	72.5152919940827	144.4434784295937
2621	2501575	0.47462675772816343	0.5333177773384323	61.3228848590997	122.14928124551469
2622	2515500	0.5069468087797916	0.524060185457007	113.64102944575	226.36198702479837
2623	2504157	0.445799169536214	0.49628579648379123	47.0052274246791	93.62988642655978
2624	2509107	0.4984058668110757	0.5232826499095722	89.1291722655613	177.5367280137089
2625	2500908	0.4692241149158266	0.516708558394295	75.6397377112058	150.66707341398035
2626	2507804	0.4839692749829061	0.5185723926436153	74.7419609510396	148.8787885636313
2627	2503407	0.46473093097685414	0.5191457571200061	66.78764641529	133.03456000890787
2628	2507002	0.5470634930194523	0.5630563367560961	106.009146918615	211.16001198103282
2629	2502409	0.5032113892618412	0.5500867732802683	86.6445432603982	172.58758630519725
2630	2501153	0.44812232928156714	0.4044103244771211	65.2485065312879	129.96874157914652
2631	2500536	0.4525390979692048	0.4641815690059625	68.6045591689034	136.6536752454076
2632	2500205	0.4345149709832056	0.5037318758036603	58.9316975524639	117.38626640203378
2633	2509057	0.5194837968132346	0.5579689584792097	46.7336582019879	93.08894668707505
2634	2501302	0.4809306279482607	0.5300031494905231	75.3485234871851	150.08700272366093
2635	2511202	0.4891588746669774	0.5045072314080843	82.766468035564	164.8628339159717
2636	2515104	0.6196883220663103	0.6465906654544451	111.622148013035	222.34056962911205
2637	2506806	0.46370728556567775	0.5127433095901237	85.9225697737265	171.14948464579396
2638	2513109	0.4722707882923636	0.5147646634445703	71.720775674738	142.8608784333806
2639	2515708	0.5439131453655152	0.5628748242187329	102.565542117711	204.3006828367744
2640	2502151	0.503829222008003	0.5268491639137387	123.311253927854	245.6241429505319
2641	2513703	0.49758789697332695	0.5081408241955305	105.009770066931	209.1693495324691
2642	2514503	0.530808769155285	0.5647302695642434	82.2683173771385	163.87056577629647
2643	2513604	0.48869430660410373	0.5372740908128968	68.2516867323832	135.95078733347503
2644	2500577	0.4341478060710622	0.45089798030209116	61.004587713368	121.51526398323224
