Cod2000,Cod2010,Gini_RD,Gini_RP,RendaMedia
3116001,['3116001'],0.4602228140765985,0.4372056933385229,404.28
3116100,['3116100'],0.46087147599357237,0.3961098772906291,278.6
3116159,['3116159'],0.47878548929284725,0.4213794912551865,275.23
3116209,['3116209'],0.6317122725143614,0.6308380689305022,789.65
3116308,['3116308'],0.4837512119360172,0.4708164131684468,314.3
3116407,['3116407'],0.44094863394595285,0.4270044352866652,560.39
3116506,['3116506'],0.4144183402531312,0.40140872471247857,334.7
3116605,['3116605'],0.4341269218164986,0.4065423453845698,615.76
3116704,['3116704'],0.4397985344936345,0.41743356862515213,447.8
3116803,['3116803'],0.4948006344098016,0.4617377001415157,309.73
3116902,['3116902'],0.44740498559956254,0.48227943285167596,627.45
3117009,['3117009'],0.46290381010486215,0.43299285113191954,270.62
3117108,['3117108'],0.4522284788540377,0.431872920135821,571.44
3117207,['3117207'],0.47706445548426646,0.44981688313295043,430.18
3117306,['3117306'],0.529813729297506,0.517747490916069,744.1
3117405,['3117405'],0.5389897077254739,0.5140921062171003,493.89
3117504,['3117504'],0.4753013156038499,0.43906726798066764,379.45
3117603,['3117603'],0.4392355888998376,0.43135275219436986,574.14
3117702,['3117702'],0.523777550245829,0.4915503599065183,520.93
3117801,['3117801'],0.40589233667970237,0.3643489045242231,501.86
3117836,['3117836'],0.5001589141355924,0.41816211109612833,242.79
3117876,['3117876'],0.4649566125072224,0.4560571687517374,643.57
3117900,['3117900'],0.4870019458071543,0.42174930314803283,540.65
3118007,['3118007'],0.5059096947743595,0.49862507549479085,743.76
3118106,['3118106'],0.4307442431750659,0.3807102353746491,261.49
3118205,['3118205'],0.44543900758068444,0.44552170492750676,670.14
3118304,['3118304'],0.4960116621798779,0.5011589745329426,770.84
3118403,['3118403'],0.5218919176750196,0.4680222173455453,425.13
3118502,['3118502'],0.3817541977174542,0.3611039744706668,389.19
3118601,['3118601'],0.5018574333726945,0.4865529261631023,790.2
3118700,['3118700'],0.48026457674059897,0.45800481457131603,492.71
3118809,['3118809'],0.48318554279432413,0.4606308403113246,284.21
3118908,['3118908'],0.4530380605117027,0.42873459643132017,436.36
3119005,['3119005'],0.46399564037364205,0.44175106669722364,456.34
3119104,['3119104'],0.5359149731211614,0.48237869533409217,483.71
3119203,['3119203'],0.4773754397104566,0.4309111897977105,345.15
3119302,['3119302'],0.5266175011605498,0.5249454310429365,740.2
3119401,['3119401'],0.4977211412515792,0.48877987261302713,658.73
3119500,['3119500'],0.46461216049754106,0.4440378359345367,287.69
3119609,['3119609'],0.4174885982856843,0.4004381904412364,521.78
3119708,['3119708'],0.5324541279088194,0.4668698749347888,494.3
3119807,['3119807'],0.4695768690157105,0.44973362369521985,551.7
3119906,['3119906'],0.41380366539137314,0.4041476883120274,493.89
3119955,['3119955'],0.3802767419100038,0.3379462924602874,472.8
3120003,['3120003'],0.408410497643378,0.36195140727717645,320.58
3120102,['3120102'],0.4581530461177059,0.3886202745530588,322.75
3120151,['3120151'],0.4716975923708483,0.4362618941079176,289.4
3120201,['3120201'],0.5816655144578764,0.5556358464112697,767.65
3120300,['3120300'],0.4803495756533539,0.3824001084517916,191.65
3120409,['3120409'],0.4171846716982561,0.40934667092461985,453.49
3120508,['3120508'],0.44479383780515946,0.4070550619039892,433.99
3120607,['3120607'],0.42498932202665096,0.41941993887043794,458.68
3120706,['3120706'],0.597847853667441,0.5931776920701715,706.94
3120805,['3120805'],0.4910260938030785,0.4860951724325737,514.75
3120839,['3120839'],0.47611951684966114,0.4424610302615628,363.85
3120870,['3120870'],0.5115415033021703,0.44826081652770666,265.23
3120904,['3120904'],0.5189094113200847,0.48803950776706717,566.81
3121001,['3121001'],0.4119534167289127,0.39618218710708464,313.17
3121100,['3121100'],0.44386926589446907,0.4619491365627797,452.4
3121209,['3121209'],0.4807702403908657,0.4755100890193872,625.26
3121258,['3121258'],0.4597516030544788,0.36180644182999555,484.45
3121308,['3121308'],0.4647360190186588,0.3452187385109564,429.89
3121407,['3121407'],0.4220781700419032,0.3445657645887713,341.56
3121506,['3121506'],0.47051269878984636,0.43695057518340286,369.93
3121605,['3121605'],0.5519474586582607,0.5402724254168942,584.47
3121704,['3121704'],0.48005357924211245,0.4108437292703423,286.21
3121803,['3121803'],0.4500195226569331,0.4168220739360142,456.72
3121902,['3121902'],0.4023985555731646,0.3774723466094996,439.04
3122009,['3122009'],0.5099813919976062,0.4753468999681574,405.85
3122108,['3122108'],0.4404430672407964,0.39235138155540905,370.15
3122207,['3122207'],0.42784955542512904,0.449776578796951,333.08
3122306,['3122306'],0.4872636160400148,0.4866277526023117,849.24
3122355,['3122355'],0.4746757046421255,0.47315594844952136,329.24
3122405,['3122405'],0.40411201451737633,0.3742715451860811,478.9
3122454,['3122454'],0.43278863927165145,0.4040251682202809,285.81
3122470,['3122470'],0.41951376199601875,0.4008883384708666,387.73
3122504,['3122504'],0.4492782810186603,0.4522999176565259,478.93
3122603,['3122603'],0.5097244335819082,0.45483930228733604,339.54
3122702,['3122702'],0.4208221139129471,0.3883239291902587,482.55
3122801,['3122801'],0.40556522799143957,0.3853170940504851,369.89
3122900,['3122900'],0.43175956588815434,0.41383404895154163,558.84
3123007,['3123007'],0.4244682870664913,0.459277897087603,515.58
3123106,['3123106'],0.4440263171267548,0.39865123171243444,352.25
3123205,['3123205'],0.4819837393472466,0.47885970812028633,653.4
3123304,['3123304'],0.4410071016386733,0.41673318067100873,359.8
3123403,['3123403'],0.3869013426113883,0.3730516296225712,457.82
3123502,['3123502'],0.5135729178744993,0.4861399909467756,634.33
3123528,['3123528'],0.43454503816475876,0.4343699657971579,389.12
3123601,['3123601'],0.47094880615885315,0.4395953882677761,557.97
3123700,['3123700'],0.48905922487150866,0.45093315075118945,398.54
3123809,['3123809'],0.42298152455474447,0.38713659153817825,327.85
3123858,['3123858'],0.45197166501660824,0.422220399412378,363.67
3123908,['3123908'],0.4920922512847934,0.46360521002066835,513.52
3124005,['3124005'],0.45910673559757287,0.44918504425308925,425.52
3124104,['3124104'],0.44266834480646344,0.3975551379580937,441.75
3124203,['3124203'],0.48834687549910816,0.48403049780465657,488.62
3124302,['3124302'],0.4393582692000392,0.40085963415162207,294.64
3124401,['3124401'],0.38535756164392576,0.35615011577983535,484.81
3124500,['3124500'],0.40562330638945143,0.3961017092826947,542.92
3124609,['3124609'],0.5959165935736717,0.5747713006539952,693.14
3124708,['3124708'],0.46444264776666433,0.4342624428447496,532.7
3124807,['3124807'],0.46259180532374267,0.43429799794624135,587.9
3124906,['3124906'],0.45731364538015584,0.40552260953124675,460.7
3125002,['3125002'],0.3419283566118094,0.3417645857045186,387.67
3125101,['3125101'],0.41378160031159883,0.41253285738153744,737.03
3125200,['3125200'],0.44636202227392774,0.4301396152835656,606.65
3125309,['3125309'],0.4922102423307695,0.4792650431680143,541.82
3125408,['3125408'],0.4230775408471362,0.40065208106765215,271.6
3125507,['3125507'],0.4160834895567438,0.3654967416432635,319.37
3125606,['3125606'],0.489141286320241,0.4385969790258536,279.58
3125705,['3125705'],0.4558274712107926,0.42842494789200913,449.13
3125804,['3125804'],0.3756396634467388,0.3286601751735503,345.8
3125903,['3125903'],0.5005041238333262,0.4454480735793276,385.0
3125952,['3125952'],0.4442106207088191,0.40959218482997684,293.7
3126000,['3126000'],0.4874838591170495,0.5011365592657728,736.13
3126109,['3126109'],0.5084885257838418,0.4853606667962491,721.9
3126208,['3126208'],0.5535519837608935,0.5056415937333167,358.92
3126307,['3126307'],0.42041941406130956,0.4053484561237214,549.18
3126406,['3126406'],0.4099321641021558,0.37627803441007057,447.67
3126505,['3126505'],0.4453469477402101,0.3896986710679827,282.08
3126604,['3126604'],0.4342116462424326,0.3921474851460638,326.14
3126703,['3126703'],0.528409262974522,0.47427941312283395,334.46
3126752,['3126752'],0.4558927303867605,0.44977684842442645,295.3
3126802,['3126802'],0.4087659358179617,0.37920628623157193,272.97
3126901,['3126901'],0.4851610971894713,0.43141798493910344,373.85
3126950,['3126950'],0.4807601741544486,0.4006484188704723,198.33
3127008,['3127008'],0.4497399288272308,0.4391464374417843,578.51
3127057,['3127057'],0.4160799411316719,0.39293165838819877,252.16
3127073,['3127073'],0.4181145396354813,0.35228656549801907,239.4
3127107,['3127107'],0.49639417451457624,0.48274368155504166,736.64
3127206,['3127206'],0.4571065444804677,0.36405323766495834,349.95
3127305,['3127305'],0.5022796678931225,0.4638383690322274,431.42
3127339,['3127339'],0.46314833337100625,0.43946716387807117,257.27
3127354,['3127354'],0.4067441221504672,0.3580994030521448,289.11
3127370,['3127370'],0.4708021900832785,0.43367918555470486,368.08
3127388,['3127388'],0.4363020216505813,0.43763346434782435,557.43
3127404,['3127404'],0.4462633609274085,0.4435488054434059,514.97
3127503,['3127503'],0.4949155146491967,0.42879446362856244,254.16
3127602,['3127602'],0.424656591581383,0.38394324726773,377.77
3127701,['3127701'],0.5308877471680336,0.5113076310708536,651.26
3127800,['3127800'],0.45541580533965964,0.3803733300762252,289.64
3127909,['3127909'],0.39354029749388764,0.3633236618707075,542.99
3128006,['3128006'],0.5557547246248771,0.5358824753131735,546.99
3128105,['3128105'],0.41596297489439393,0.4015617461748624,479.54
3128204,['3128204'],0.4810503950410019,0.44756609905603884,369.21
3128253,['3128253'],0.40597014030980927,0.36848082496129964,296.97
3128303,['3128303'],0.43110421841065305,0.40855634395575957,580.93
3128402,['3128402'],0.5076999113308549,0.4567599368674219,557.62
3128501,['3128501'],0.40905337934714847,0.3914423109123447,456.06
3128600,['3128600'],0.5274538884519686,0.5420942249406475,652.86
3128709,['3128709'],0.4867989566695412,0.47948874671151465,729.99
3128808,['3128808'],0.3852098131885612,0.3877321158753233,505.8
3128907,['3128907'],0.4775331054201468,0.4703076307721785,545.7
3129004,['3129004'],0.4156945536073572,0.40124124821347795,466.04
3129103,['3129103'],0.49587692485202006,0.47400093833245327,565.87
3129202,['3129202'],0.4090198235025019,0.3617818026103853,467.76
3129301,['3129301'],0.5094648415840684,0.47523661963222785,416.46
3129400,['3129400'],0.4359375840225205,0.40529243905085455,339.1
3129509,['3129509'],0.538630698155203,0.4982279920079935,644.91
3129608,['3129608'],0.4726988670912925,0.4023567241527023,256.2
3129657,['3129657'],0.4520785024184326,0.3654633221990039,216.32
3129707,['3129707'],0.4433637250745124,0.4218040120674079,600.36
3129806,['3129806'],0.4538644735723816,0.4106205439236502,503.06
3129905,['3129905'],0.3961714950731069,0.3813176191839259,476.29
3130002,['3130002'],0.40893312241898894,0.40045275146794634,423.54
3130051,['3130051'],0.4935445718449041,0.46533225038304715,273.86
3130101,['3130101'],0.4780428059464974,0.43676825584305534,551.1
3130200,['3130200'],0.4033405025786816,0.38035248341542005,542.2
3130309,['3130309'],0.4443274492281535,0.4450829671597374,597.53
3130408,['3130408'],0.40686831854853756,0.4000033778752127,489.79
3130507,['3130507'],0.41117180013890564,0.38708556242396763,492.36
3130556,['3130556'],0.4238184841686573,0.3525063002568507,276.97
3130606,['3130606'],0.4810165330217975,0.47513826469242637,562.9
3130655,['3130655'],0.45901948473880483,0.4082787239016855,286.32
3130705,['3130705'],0.40303748799267625,0.3935542498793674,493.58
3130804,['3130804'],0.5099644561209213,0.5261221518241128,589.13
3130903,['3130903'],0.5114589181081597,0.4777200154989315,421.69
3131000,['3131000'],0.44088871125127294,0.43098097593704454,472.99
3131109,['3131109'],0.4035382055924591,0.3783221501459896,383.15
3131158,['3131158'],0.4365410725564096,0.3983340900183643,389.62
3131208,['3131208'],0.49927952144737353,0.48353297406388274,491.99
3131307,['3131307'],0.5212952340329747,0.5245472674114804,836.2
3131406,['3131406'],0.45796002775279776,0.4369173294026638,538.71
3131505,['3131505'],0.5519453312028169,0.5699057232741657,713.19
3131604,['3131604'],0.4844618941845842,0.4945369716014796,639.1
3131703,['3131703'],0.5157038770860997,0.5207612446156809,733.4
3131802,['3131802'],0.5059934500307527,0.45256397212261723,378.34
3131901,['3131901'],0.49611886082114576,0.48346422538603073,771.72
3132008,['3132008'],0.4763636616528366,0.37757703697978684,273.8
3132107,['3132107'],0.49112001712234343,0.4599989049299358,315.37
3132206,['3132206'],0.4562163005563378,0.4415102475168774,602.9
3132305,['3132305'],0.47613672435390253,0.4117135340879209,266.92
3132404,['3132404'],0.5462321172978959,0.5608314495355379,928.27
3132503,['3132503'],0.5066828200466149,0.4925990985647325,366.44
3132602,['3132602'],0.431219513817656,0.4113724313607795,537.32
3132701,['3132701'],0.5161367643416221,0.45045262954942644,357.65
3132800,['3132800'],0.3853562191633013,0.3483506117879088,341.22
3132909,['3132909'],0.4205291009775163,0.38962912604508304,496.92
3133006,['3133006'],0.472428081629059,0.4839669461756676,589.24
3133105,['3133105'],0.5064422739494663,0.4883191268325161,666.95
3133204,['3133204'],0.5506279650911416,0.537562675667305,458.19
3133303,['3133303'],0.5013118228662425,0.46113802351437405,349.76
3133402,['3133402'],0.49647063136688374,0.47293156170400596,701.26
3133501,['3133501'],0.46801399057603044,0.43876749574113927,579.72
3133600,['3133600'],0.5038220520046737,0.4361096265909289,547.13
3133709,['3133709'],0.4103277827226198,0.3952151350498362,485.82
3133758,['3133758'],0.5829290019103407,0.5973375669563631,904.07
3133808,['3133808'],0.5010044454991138,0.498848357039985,831.49
3133907,['3133907'],0.4704345040606288,0.4086335528823908,356.71
3134004,['3134004'],0.4709650582595306,0.4131755252143685,257.21
3134103,['3134103'],0.4992980019889135,0.47467213648894424,419.83
3134202,['3134202'],0.5185956631744271,0.5229308910764374,808.5
3134301,['3134301'],0.5337783812869469,0.509398561434196,522.94
3134400,['3134400'],0.4968123581333219,0.48174516946973855,740.33
3134509,['3134509'],0.5284155819501231,0.5231709701798504,612.89
3134608,['3134608'],0.5538946658972735,0.5092509117855204,564.25
3134707,['3134707'],0.4724971398837069,0.4263470229782589,315.7
3134806,['3134806'],0.42921611418100514,0.4121366848932284,547.66
3134905,['3134905'],0.4388225224905985,0.41311896932232206,695.55
3135001,['3135001'],0.41449966749770795,0.39811499987415166,489.43
3135050,['3135050'],0.45403741870304226,0.44078850297334715,374.91
3135076,['3135076'],0.46113994457684926,0.4124551096237903,335.94
3135100,['3135100'],0.5345389892430502,0.5240187470255506,458.37
3135209,['3135209'],0.5368536441781333,0.48052906980644516,353.73
3135308,['3135308'],0.3791893876006587,0.37461550458728254,533.91
3135357,['3135357'],0.46626692044004026,0.41633891297180725,251.71
3135407,['3135407'],0.472725045970248,0.41156252905585333,396.51
3135456,['3135456'],0.445816755362042,0.399824873976117,307.8
3135506,['3135506'],0.48194489693314035,0.4375966742404883,343.28
3135605,['3135605'],0.49107913450633134,0.42388941732238883,340.03
3135704,['3135704'],0.7736508286652874,0.7528190847327385,997.47
3135803,['3135803'],0.5277733021476047,0.5012705461652291,371.86
3135902,['3135902'],0.4715447803508812,0.4607555285962276,495.89
3136009,['3136009'],0.49853902523304094,0.4480973262957766,275.95
3136108,['3136108'],0.4582669505027661,0.41252785829327876,362.07
3136207,['3136207'],0.4969256750847242,0.4958299071682776,709.59
3136306,['3136306'],0.49934477782409514,0.47792733893923967,546.94
3136405,['3136405'],0.5195949426380517,0.4746370121405341,433.94
3136504,['3136504'],0.4922911976974005,0.48019628509752454,359.55
3136520,['3136520'],0.4213460924759054,0.3592758971411032,323.47
3136553,['3136553'],0.4601131583410799,0.40231552933837844,324.78
3136579,['3136579'],0.4260243077185283,0.3593066719245044,228.28
3136603,['3136603'],0.42115979609492993,0.3748479385072183,380.37
3136652,['3136652'],0.4586923528577699,0.4172203776867628,498.43
3136702,['3136702'],0.5580857248782526,0.5689402591663301,1030.04
3136801,['3136801'],0.42450012093950484,0.3984347803666455,333.52
3136900,['3136900'],0.6584966458308982,0.6619681499117417,1115.78
3136959,['3136959'],0.5028263002131198,0.42249829336883926,211.83
3137007,['3137007'],0.5112194797194323,0.4484052015426929,224.04
3137106,['3137106'],0.5045364518879937,0.5022430606792467,582.75
3137205,['3137205'],0.4825918232307793,0.4797173438988197,696.63
3137304,['3137304'],0.4216476711742828,0.41581352852048037,318.45
3137403,['3137403'],0.5520418747333268,0.5119131274913116,520.16
3137502,['3137502'],0.5197363995028246,0.51657258367682,682.71
3137536,['3137536'],0.5027428824440421,0.4866566557321288,509.85
3137601,['3137601'],0.5874040941818273,0.5981232339562252,1061.01
3137700,['3137700'],0.4983293769906836,0.4797079519487142,477.25
3137809,['3137809'],0.4841106665679249,0.4753293526502482,581.9
3137908,['3137908'],0.4266078163216531,0.4301453571909286,380.89
3138005,['3138005'],0.5103806091447689,0.48619852464501534,579.52
3138104,['3138104'],0.42963202562823655,0.3927098608055385,360.66
3138203,['3138203'],0.5083932928456827,0.5305407211288821,877.9
3138302,['3138302'],0.4761227206958617,0.44186599373790036,642.7
3138351,['3138351'],0.4423066404890377,0.3747856685057577,332.05
3138401,['3138401'],0.48688819022107865,0.48183796761882547,601.85
3138500,['3138500'],0.5972185768065588,0.5715548124764924,530.25
3138609,['3138609'],0.5881217473803286,0.5703443106838042,635.81
3138625,['3138625'],0.4761732986703492,0.42583990328292454,564.06
3138658,['3138658'],0.5056580593215712,0.4561612560981344,307.25
3138674,['3138674'],0.48974296414075624,0.4546338632307444,351.82
3138682,['3138682'],0.5481326091875386,0.5349036992469687,267.35
3138708,['3138708'],0.4121237162877974,0.3991699045178695,471.64
3138807,['3138807'],0.5125448702323379,0.5091748112595212,708.93
3138906,['3138906'],0.4657192925516376,0.4465057545711424,344.67
3139003,['3139003'],0.5140802757013533,0.5169945133184803,687.77
3139102,['3139102'],0.517144410662951,0.5002682926326174,495.18
3139201,['3139201'],0.5209149100390298,0.45889161401721157,339.64
3139250,['3139250'],0.4130099902619915,0.38283422273999457,263.8
3139300,['3139300'],0.6644275720172568,0.6287564898765139,384.52
3139409,['3139409'],0.4960109052197669,0.48971098178435135,580.66
3139508,['3139508'],0.48781503035600604,0.4782706067560343,539.82
3139607,['3139607'],0.5328560121587185,0.4841103993196567,467.19
3139706,['3139706'],0.3893877034731046,0.3895291394624235,439.48
3139805,['3139805'],0.4186920059082907,0.3838911217436328,591.68
3139904,['3139904'],0.47738336929823655,0.46158687778420404,437.45
3140001,['3140001'],0.4966827362044487,0.4852782940309669,629.11
3140100,['3140100'],0.4405434035707618,0.4279356261248506,340.32
3140159,['3140159'],0.46694811573977013,0.4529236092616482,541.63
3140209,['3140209'],0.4221723409619176,0.3562389113426747,478.32
3140308,['3140308'],0.3924567115800546,0.38436555985006493,394.38
3140407,['3140407'],0.43381234166621774,0.4404722831096758,363.41
3140506,['3140506'],0.46829118379809165,0.4285445729102678,569.04
3140530,['3140530'],0.39739082976156936,0.38724453459940056,374.97
3140555,['3140555'],0.45448129393174264,0.4182524610987687,294.83
3140605,['3140605'],0.44190845630578623,0.35382308625440717,250.48
3140704,['3140704'],0.5086623580284411,0.45013255917269557,554.64
3140803,['3140803'],0.5011095217007938,0.4746666113521619,624.51
3140852,['3140852'],0.5400827252662928,0.49310382716594603,298.16
3140902,['3140902'],0.49913640094493184,0.4783542586815879,413.7
3141009,['3141009'],0.4430356391383041,0.4484721021352952,337.64
3141108,['3141108'],0.4416859114977716,0.42904956607671463,577.36
3141207,['3141207'],0.6018898915301863,0.584646636749812,770.75
3141306,['3141306'],0.4599913888274292,0.5086982147725597,712.67
3141405,['3141405'],0.5640148055168515,0.5174426237083979,373.58
3141504,['3141504'],0.4651830745797244,0.4475465648869943,369.78
3141603,['3141603'],0.5932636668962156,0.5442462882136754,540.92
3141702,['3141702'],0.48698701105238373,0.4310936771117919,406.49
3141801,['3141801'],0.5167587727693848,0.44553784698914844,329.07
3141900,['3141900'],0.47156740223269256,0.4517342368966599,399.2
3142007,['3142007'],0.4648201885378652,0.44014711352767943,322.85
3142106,['3142106'],0.5184386902800822,0.4767312255187599,437.42
3142205,['3142205'],0.45512637872318984,0.443118958018932,484.96
3142254,['3142254'],0.44939526173582034,0.4170160463703635,230.45
3142304,['3142304'],0.42592385352026096,0.40374716081645945,474.96
3142403,['3142403'],0.4178941688267124,0.4344653244083744,627.71
3142502,['3142502'],0.44186664794577557,0.42643139543583386,356.79
3142601,['3142601'],0.40574336184886595,0.4046499028202317,552.74
3142700,['3142700'],0.506973974847954,0.460601200057398,298.16
3142809,['3142809'],0.5047596045352774,0.46961497924811146,591.39
3142908,['3142908'],0.4964290684673761,0.48303224384529864,353.56
3143005,['3143005'],0.4830447344715081,0.4158054018666454,512.94
3143104,['3143104'],0.5100925741681998,0.5030907897994068,678.29
3143153,['3143153'],0.5294319910117551,0.4489902300458215,204.59
3143203,['3143203'],0.4331802303796457,0.4198797468720883,577.24
3143302,['3143302'],0.5343449629031096,0.526547217987272,636.5
3143401,['3143401'],0.4566055916723959,0.4382143288128262,749.09
3143450,['3143450'],0.4264606786695595,0.4318442545290956,295.44
3143500,['3143500'],0.4563110569340144,0.46284182571088084,565.23
3143609,['3143609'],0.4516464156138691,0.39399764255312786,370.17
3143708,['3143708'],0.46716079847165526,0.4295418814918578,376.79
3143807,['3143807'],0.4786721421887714,0.4235362679273972,375.57
3143906,['3143906'],0.5279328078424744,0.521733599952861,736.11
3144003,['3144003'],0.4792118750398361,0.44428716207761854,407.98
3144102,['3144102'],0.47165703286543026,0.47864338751563396,710.52
3144201,['3144201'],0.5835627891093241,0.5985056827074036,420.78
3144300,['3144300'],0.5103730353489189,0.473203782393842,494.17
3144359,['3144359'],0.41008054313075837,0.393204652256709,394.99
3144375,['3144375'],0.4289892010690023,0.4115656020029246,424.22
3144409,['3144409'],0.4191032568717312,0.39325451542168044,534.35
3144508,['3144508'],0.4753003448843295,0.4572468016407958,485.1
3144607,['3144607'],0.46330033371824364,0.42477200292928674,469.74
3144656,['3144656'],0.4886769269214365,0.4037241732975554,206.37
3144672,['3144672'],0.46003720543464854,0.39774808647716386,260.04
3144706,['3144706'],0.46322602734727714,0.45041749907205464,523.71
3144805,['3144805'],0.6894017617247128,0.6981334208695766,1695.73
3144904,['3144904'],0.4778963806093366,0.44580389697711054,353.39
3145000,['3145000'],0.5310518926318484,0.5255719919474927,756.99
3145059,['3145059'],0.40130925397044825,0.38400649842440315,300.36
3145109,['3145109'],0.46943450958289057,0.4685987463485891,557.9
3145208,['3145208'],0.3839196829491427,0.35041981374647646,646.74
3145307,['3145307'],0.5055048192008772,0.4487044990577156,261.52
3145356,['3145356'],0.5205886865844636,0.4550356656906147,264.37
3145372,['3145372'],0.4312687001658191,0.3584761294152793,296.71
3145406,['3145406'],0.43678237424349897,0.3931885233772787,416.77
3145455,['3145455'],0.4472930275371795,0.40131300361904165,344.36
3145505,['3145505'],0.4077841310045325,0.3810237193109771,457.77
3145604,['3145604'],0.45562869131205574,0.44056463043699723,579.05
3145703,['3145703'],0.4242136977530593,0.4168336469360874,365.98
3145802,['3145802'],0.42730875833338267,0.39552046704895805,444.35
3145851,['3145851'],0.3837227549152713,0.3310213474529745,392.71
3145877,['3145877'],0.5207996419468062,0.41660703096613694,237.06
3145901,['3145901'],0.5175300537934326,0.5387768460249512,856.11
3146008,['3146008'],0.45707817658637706,0.4428480556294303,620.87
3146107,['3146107'],0.4987902056377346,0.4975188821459855,694.72
3146206,['3146206'],0.49599089781851025,0.43344508973771545,292.34
3146255,['3146255'],0.415233225419376,0.35019710716189967,282.21
3146305,['3146305'],0.505738209860467,0.4419148432902733,248.69
3146404,['3146404'],0.4901284815899053,0.4584379632129342,582.84
3146503,['3146503'],0.4781569657422423,0.48052391622664914,679.09
3146552,['3146552'],0.42924165067593034,0.365389936906247,200.85
3146602,['3146602'],0.46500418168626256,0.4436209695289901,470.89
3146701,['3146701'],0.5062074686596334,0.44041882040889946,474.64
3146750,['3146750'],0.4341570148622238,0.3946609567626085,253.21
3146909,['3146909'],0.49377546655739757,0.466866856102232,447.08
3147006,['3147006'],0.5067687380071808,0.5138839744877729,631.21
3147105,['3147105'],0.44849827634093264,0.4299014844863849,675.48
3147204,['3147204'],0.4380735778446537,0.41458180435957215,568.22
3147303,['3147303'],0.45790370902551536,0.44558545902713,582.18
3147402,['3147402'],0.46023295772324735,0.44545638188065095,522.23
3147501,['3147501'],0.41503821734368107,0.3689450465869525,399.11
3147600,['3147600'],0.47300010753137944,0.4675437467273069,551.25
3147709,['3147709'],0.4853192779390305,0.45452745810385886,529.18
3147808,['3147808'],0.4413380084043258,0.4587508208371597,491.41
3147907,['3147907'],0.4993552509489634,0.501450903346828,782.85
3147956,['3147956'],0.4297258037516496,0.39753275845072567,240.85
3148004,['3148004'],0.5124343622680796,0.518617716629614,829.31
3148103,['3148103'],0.5156397196966669,0.5109688235136094,705.07
3148202,['3148202'],0.4738667095362338,0.4645970844396681,580.52
3148301,['3148301'],0.4624206432562171,0.4408711838892557,394.33
3148400,['3148400'],0.48182515638852985,0.4732082366963233,316.3
3148509,['3148509'],0.5170500165701113,0.4649305653454635,328.77
3148608,['3148608'],0.5115618160308161,0.4943762890592326,401.26
3148707,['3148707'],0.5141868390849611,0.4806023272014056,311.96
3148756,['3148756'],0.4878977584567936,0.4450670880260448,254.68
3148806,['3148806'],0.5461219859394495,0.5067180361639718,414.35
3148905,['3148905'],0.4474709234345089,0.41415283319047824,567.1
3149002,['3149002'],0.5338832187442714,0.4914430980467621,396.35
3149101,['3149101'],0.5629063801491727,0.5333078898465107,529.92
3149150,['3149150'],0.41970393055810395,0.4125085407003779,260.01
3149200,['3149200'],0.4908733283449255,0.5113401184721759,694.49
3149309,['3149309'],0.4777694424759482,0.47983296508096995,711.12
3149408,['3149408'],0.3953888546770572,0.3382276664065442,302.23
3149507,['3149507'],0.4640557898207015,0.41325812433144793,581.31
3149606,['3149606'],0.42921829927380384,0.4193392810405977,517.84
3149705,['3149705'],0.3800466452183301,0.3533243575618701,664.87
3149804,['3149804'],0.5671394895184487,0.5707512571723328,843.0
3149903,['3149903'],0.5473752267973876,0.5276888403549469,642.82
3149952,['3149952'],0.42584037720688384,0.351726904904639,295.68
3150000,['3150000'],0.5403453273138922,0.465475827217652,360.39
3150109,['3150109'],0.41867674970734914,0.3970237852134705,445.53
3150158,['3150158'],0.4432073998771794,0.4318425396205512,377.24
3150208,['3150208'],0.40456087963943554,0.3368972643060266,364.38
3150307,['3150307'],0.4525742762444426,0.4286729896992798,420.57
3150406,['3150406'],0.48457124174841126,0.4916891844958814,434.84
3150505,['3150505'],0.46948104761247234,0.45046204852294225,607.8
3150539,['3150539'],0.4083084745561991,0.36649404784833073,333.86
3150570,['3150570'],0.4686526931190639,0.4289664937638653,257.58
3150604,['3150604'],0.42880021004466085,0.4094302759474455,439.16
3150703,['3150703'],0.5408481122826327,0.4988683589704771,731.0
3150802,['3150802'],0.48254680246492876,0.4292761321333175,301.43
3150901,['3150901'],0.4664793041273607,0.4802450250295732,497.39
3151008,['3151008'],0.4157709666231777,0.4248721846081539,518.98
3151107,['3151107'],0.46783372254168976,0.44206131905621704,531.84
3151206,['3151206'],0.5389596011500735,0.5283865221440913,587.87
3151305,['3151305'],0.3848869151898494,0.3788021590783157,523.86
3151404,['3151404'],0.48404646424200837,0.4604073985403656,649.57
3151503,['3151503'],0.48841698645601883,0.4894019269833261,731.27
3151602,['3151602'],0.4497087589061666,0.45812176538839344,647.53
3151701,['3151701'],0.4698099739431886,0.4536784112947392,634.13
3151800,['3151800'],0.5041989530961242,0.5130378310597933,938.88
3151909,['3151909'],0.45055698043320036,0.4223773642778197,360.8
3152006,['3152006'],0.5284592588294013,0.5089656658033787,588.62
3152105,['3152105'],0.5274866559875437,0.5055373025414166,664.25
3152131,['3152131'],0.45393554254229296,0.383762145311355,263.63
3152170,['3152170'],0.4859003262177618,0.4250387717932753,254.15
3152204,['3152204'],0.4967799509021287,0.47447316735764034,312.35
3152303,['3152303'],0.4835344093535765,0.41932833994222063,364.13
