COD2000,UF,COD2010,GINI(G),PARCELA(CH),P_TOTAL,CH_1SAL,P_1SAL,CH_NSAL,P_NSAL,MBEN_TOT,MBEN_1SAL,MBEN_NSAL
1716109,TO,['1716109'],0.6381797062633788,0.3554309588410156,0.2827487474223632,-0.20218817269283806,0.8403678789562169,0.7777858416849769,-0.13960613542159805,0.07537665772043672,0.03248626899652731,0.0428903887239094
1716208,TO,['1716208'],0.5453137125169929,0.42808263886133446,0.11723107365565844,0.12612829117640545,0.41918542134058745,0.8690422741017643,-0.32372856158477137,0.2951788314882478,0.17520460356825932,0.11997422791998855
1716307,TO,['1716307'],0.4905803809493211,0.1951841029417487,0.2953962780075724,0.0736346945140085,0.4169456864353126,0.6749146133439969,-0.18433423239467583,0.15083281780996352,0.1203417949067456,0.03049102290321791
1716505,TO,['1716505'],0.5038563011113997,0.2924255074412452,0.2114307936701545,-0.2330469798074417,0.7369032809188414,0.7528800730606275,-0.24902377194922787,0.12405068577752873,0.05793502112384158,0.06611566465368715
1716604,TO,['1716604'],0.584027644958185,0.2985919931080576,0.2854356518501274,-0.011722720257631103,0.5957503652158161,0.8312454779785474,-0.24721783302036238,0.13579119938747014,0.08580354006215375,0.049987659325316396
1716653,TO,['1716653'],0.43454876134021914,0.29272036585885497,0.14182839548136417,0.17871346428621082,0.2558352970540083,0.8007724884873404,-0.36622372714712126,0.21395899766327992,0.17474599465523696,0.039213003008042965
1716703,TO,['1716703'],0.4837380840123372,0.32524784181771627,0.15849024219462093,0.11513664902301401,0.3686014349893232,0.8394161525921808,-0.35567806857984363,0.18066264725568057,0.12825298479625608,0.052409662459424494
1717008,TO,['1717008'],0.49263764599898363,0.37242544883259776,0.12021219716638587,0.23750592035672302,0.2551317256422606,0.7719501803458085,-0.2793125343468249,0.2519456764925227,0.18834242650233543,0.06360324999018722
1717206,TO,['1717206'],0.4499748524316347,0.14435772845012773,0.305617123981507,0.008342288125656516,0.4416325643059782,0.5718128626596368,-0.12183801022800211,0.16582922152076016,0.1257999181228588,0.04002930339790136
1717503,TO,['1717503'],0.4850227348529105,0.39305270287065286,0.09197003198225762,0.09833017957248569,0.3866925552804248,0.8523430418976164,-0.367320307044706,0.2255900660391647,0.1374132234200082,0.08817684261915651
1717800,TO,['1717800'],0.5412921764458918,0.4814567570124333,0.05983541943345849,0.1578475654809931,0.3834446109648987,0.8560983696921315,-0.3148061932462397,0.36440742100278734,0.1955202672930286,0.16888715370975876
1717909,TO,['1717909'],0.4769496672982073,0.33423502896231483,0.14271463833589249,0.13287581869619758,0.34407384860200974,0.7615088549267752,-0.2845591876285679,0.24528440623483716,0.166716670396143,0.07856773583869417
1718006,TO,['1718006'],0.4549905770905801,0.2687423631189486,0.1862482139716315,0.1269286419270962,0.3280619351634839,0.6614547567870676,-0.20646417969648745,0.21677583260979869,0.1592636051765122,0.05751222743328647
1718204,TO,['1718204'],0.539299934516776,0.3423576597233263,0.19694227479344972,-0.150593108119641,0.689893042636417,0.767855272571936,-0.22855533805515993,0.121987394877108,0.056514167163914296,0.0654732277131937
1718303,TO,['1718303'],0.44271965412978276,0.3888023427413442,0.05391731138843858,0.24699233385000174,0.19572732027978101,0.8536746021007101,-0.41095494797092735,0.3466534164019659,0.2656243067101324,0.08102910969183347
1718402,TO,['1718402'],0.5094386394092015,0.3008350759176145,0.20860356349158704,0.07317654250276218,0.43626209690643936,0.7768383933402263,-0.2673997539310248,0.18213338489483602,0.12320704230330222,0.0589263425915338
1718451,TO,['1718451'],0.4241309623942744,0.1524019565990372,0.2717290057952372,-0.06431949653854296,0.48845045893281736,0.6710178929837116,-0.24688693058943723,0.1396595883002393,0.09849857928274795,0.041161009017491354
1718501,TO,['1718501'],0.4787227940845209,0.32301171219812497,0.15571108188639593,0.17847471737505372,0.3002480767094672,0.9102729289389225,-0.43155013485440163,0.2941112570326053,0.2360215315271495,0.058089725505455846
1718550,TO,['1718550'],0.37829998346292104,0.265642656946081,0.11265732651684002,0.14893664424560005,0.229363339217321,0.8384999223269216,-0.46019993886400057,0.38887646147540417,0.3230605709045691,0.0658158905708351
1718659,TO,['1718659'],0.4647257033104475,0.40405096302490173,0.06067474028554576,0.0866893584808831,0.3780363448295644,0.8368437938035017,-0.3721180904930542,0.28646823664617255,0.16527449979407274,0.12119373685209983
1718709,TO,['1718709'],0.43404748981892893,0.27432468480508865,0.15972280501384029,0.1437241910111151,0.2903232988078138,0.7321187897187325,-0.2980712998998035,0.1951964117592123,0.15187047399812711,0.043325937761085155
1718758,TO,['1718758'],0.5236104715231116,0.28815634704585336,0.23545412447725822,0.21185913230354814,0.31175133921956344,0.7363661733188305,-0.2127557017957189,0.24499686120955827,0.20935848713794722,0.03563837407161101
1718808,TO,['1718808'],0.47335068551539883,0.3816463060359593,0.09170437947943955,0.2292789102415722,0.24407177527382662,0.7564553507102454,-0.28310466519484656,0.24288676507861595,0.17268631409668145,0.0702004509819345
1718840,TO,['1718840'],0.4072580759817558,0.38375748098925677,0.023500594992499013,-0.031526114020901996,0.4387841900026578,0.8877813586619896,-0.4805232826802338,0.21091972495358374,0.11563984935151497,0.09527987560206876
1718865,TO,['1718865'],0.4975006661293223,0.3331121444610705,0.1643885216682518,0.09156488472794566,0.40593578140137665,0.827864015152705,-0.3303633490233827,0.12196970858601734,0.08195682840998826,0.04001288017602907
1718881,TO,['1718881'],0.473427745773245,0.2487120254629379,0.22471572031030707,0.034546865466958954,0.438880880306286,0.5732688758436326,-0.09984113007038764,0.20071910481612126,0.12092463128581604,0.07979447353030521
1718899,TO,['1718899'],0.5054619186789647,0.20058644967837347,0.30487546900059126,0.008835579022044127,0.4966263396569206,0.5768214019635696,-0.07135948328460484,0.15465021796506628,0.10244061564010556,0.052209602324960705
1718907,TO,['1718907'],0.43582411019346423,0.29379856854592035,0.14202554164754388,0.17337423366179117,0.26244987653167307,0.7393136160324405,-0.30348950583897627,0.24942876413739,0.196353657583764,0.05307510655362601
1719004,TO,['1719004'],0.47835845891956685,0.26627932064772564,0.21207913827184122,0.09426782307707193,0.3840906358424949,0.8343338146905271,-0.3559753557709603,0.1893193537872646,0.14531637846737594,0.04400297531988867
1720002,TO,['1720002'],0.5312542022871366,0.3802992459169976,0.150954956370139,0.2169405422962657,0.3143136599908709,0.8085399985666937,-0.2772857962795571,0.25346558642731526,0.18347598590897463,0.06998960051834066
1720101,TO,['1720101'],0.5303932269832643,0.2755442944838248,0.2548489324994395,0.1497073099356464,0.3806859170476179,0.7405351420979018,-0.21014191511463753,0.1803907764363893,0.14197039386235724,0.03842038257403205
1720150,TO,['1720150'],0.48313194406869164,0.22665735960642097,0.25647458446227067,0.09759843481827091,0.38553350925042074,0.6987808377504855,-0.21564889368179385,0.23312806609458991,0.18308126265962477,0.05004680343496515
1720200,TO,['1720200'],0.5220699209956758,0.3242504845029526,0.19781943649272327,0.17954298580350903,0.3425269351921668,0.7416712275802793,-0.21960130658460342,0.20303833630839918,0.1507706016462568,0.05226773466214237
1720259,TO,['1720259'],0.45740404079810026,0.23367552874044717,0.2237285120576531,-0.07327516631175657,0.5306792071098568,0.8243672054486895,-0.3669631646505892,0.2362943684514923,0.15549301268342547,0.08080135576806682
1720309,TO,['1720309'],0.4510194620819329,0.380719370565785,0.07030009151614791,0.21843249976603785,0.23258696231589504,0.8330546126185299,-0.382035150536597,0.346985942801745,0.25536661819356926,0.09161932460817579
1720499,TO,['1720499'],0.49425395763623015,0.2935426071075582,0.20071135052867195,0.11288857870110736,0.3813653789351228,0.8171942157741947,-0.32294025813796456,0.22175854320483263,0.16487759258517753,0.056880950619655084
1720655,TO,['1720655'],0.537631493297938,0.2583308609651239,0.2793006323328141,0.06741900301385162,0.4702124902840864,0.7423968568897329,-0.20476536359179487,0.2003330470854972,0.1436705151097965,0.056662531975700745
1720804,TO,['1720804'],0.4868309430740623,0.3913866855463818,0.09544425752768049,0.25796834260058843,0.22886260047347384,0.7987363979089814,-0.31190545483491916,0.30608706199809305,0.23056923470031984,0.07551782729777319
1720853,TO,['1720853'],0.4762888637563031,0.25397263070789555,0.22231623304840753,0.046367044007817215,0.42992181974848587,0.8106972218910045,-0.3344083581347014,0.13881465274243732,0.10111013935402871,0.0377045133884086
1720903,TO,['1720903'],0.5760963526788131,0.48451670394123236,0.09157964873758073,0.1355330988145077,0.4405632538643054,0.8697661314322853,-0.2936697787534722,0.22662164147645275,0.11890755898656934,0.1077140824898834
1720937,TO,['1720937'],0.4575086682448989,0.2809826513378073,0.17652601690709158,0.1427781535077982,0.3147305147371007,0.8320850573427748,-0.37457638909787594,0.22461814742630026,0.179582709516352,0.045035437909948274
1720978,TO,['1720978'],0.4769745085160414,0.284265646986527,0.19270886152951439,-0.03161762896356057,0.508592137479602,0.8488789989107881,-0.3719044903947467,0.13078795562809997,0.08386701740899916,0.046920938219100816
1721000,TO,['1721000'],0.5851174345339194,0.4798258436864561,0.10529159084746331,-0.3925308556562326,0.977648290190152,0.7396998722398569,-0.1545824377059375,0.057904183588757326,0.01329039487143039,0.044613788717326935
1721109,TO,['1721109'],0.5301410971192533,0.45448417738146296,0.07565691973779032,0.17273183282778803,0.35740926429146525,0.8769348490457953,-0.34679375192654205,0.21293547211042543,0.1277397726827724,0.08519569942765302
1721208,TO,['1721208'],0.4986957515678965,0.3452418794067251,0.15345387216117135,0.0012908093427618228,0.49740494222513465,0.7600015429576393,-0.26130579138974286,0.21754176848257706,0.11892220144852222,0.09861956703405483
1721257,TO,['1721257'],0.41603665245701493,0.11870258123140087,0.29733407122561406,-0.23965048732524652,0.6556871397822615,0.7876206138568704,-0.3715839613998555,0.17604267461430806,0.11463197925612846,0.0614106953581796
1721307,TO,['1721307'],0.4559393532050974,0.2637684247159894,0.192170928489108,0.07028377600908875,0.3856555771960086,0.709025450843735,-0.25308609763863765,0.22867962781720852,0.15940906164334562,0.06927056617386289
1722081,TO,['1722081'],0.4803557451990633,0.31443086700727396,0.16592487819178936,0.10032410321717267,0.38003164198189066,0.821026302770121,-0.3406705575710577,0.17525266312513202,0.12318846716375678,0.052064195961375216
1722107,TO,['1722107'],0.5833068690615333,0.4490410957873563,0.134265773274177,0.0848910630245715,0.4984158060369618,0.8560312350306598,-0.2727243659691265,0.17521734793545385,0.09247570730050061,0.08274164063495323
2100055,MA,['2100055'],0.5537364734041947,0.2674950043364288,0.28624146906776593,0.03933041496536405,0.5144060584388307,0.7210853698622439,-0.16734889645804918,0.10955104445929442,0.07288732988752876,0.03666371457176566
2100105,MA,['2100105'],0.44874203373563526,0.449073877786878,-0.00033184405124275784,0.31795362405704386,0.1307884096785914,0.8894242221145583,-0.44068218837892303,0.29735396314286233,0.22912800851388967,0.06822595462897268
2100154,MA,['2100154'],0.42832819913735376,0.39529056291641074,0.03303763622094302,0.23723099484852517,0.1910972042888286,0.871835372095302,-0.4435071729579483,0.4105130654098039,0.3082674457271881,0.10224561968261585
2100204,MA,['2100204'],0.5008491561844872,0.465365834009281,0.03548332217520622,0.3784629386158309,0.12238621756865631,0.8309379997271537,-0.33008884354266643,0.2850014423800757,0.23026372827643676,0.054737714103638944
2100303,MA,['2100303'],0.5019763126473846,0.4409039628030078,0.061072349844376816,0.3603933315650657,0.14158298108231893,0.8708768717125477,-0.36890055906516306,0.2820534911669971,0.2375695796775891,0.044483911489407967
2100402,MA,['2100402'],0.42805252471023614,0.5048385410779804,-0.07678601636774429,0.33507727202639925,0.09297525268383688,0.8475435393410444,-0.4194910146308083,0.36208209065340746,0.24213758087666507,0.1199445097767424
2100436,MA,['2100436'],0.44235986823951823,0.5264631340267847,-0.08410326578726646,0.4362604720698131,0.006099396169705118,0.9018809601811215,-0.4595210919416033,0.3101241070748128,0.25004509270702213,0.060079014367790694
2100477,MA,['2100477'],0.4643412144047576,0.5182742211998677,-0.05393300679511004,0.4443511353692521,0.019990079035505537,0.8822995944188124,-0.41795838001405483,0.3632689965635946,0.30195135824868674,0.06131763831490793
2100501,MA,['2100501'],0.73881823705651,0.38340800814377174,0.3554102289127382,0.21040795222294095,0.528410284833569,0.785779423308922,-0.04696118625241208,0.11360709937377694,0.0794482376082276,0.034158861765549345
2100550,MA,['2100550'],0.4856620870060536,0.4466411978332483,0.03902088917280533,0.3466786798040151,0.1389834072020385,0.8217972993239019,-0.33613521231784826,0.23925953630739732,0.18892055835708543,0.05033897795031189
2100600,MA,['2100600'],0.52998630024345,0.4708155879757906,0.05917071226765935,0.3246565156975234,0.20532978454592654,0.7998498866774308,-0.2698635864339809,0.2636712009255561,0.18257171497459287,0.08109948595096325
2100709,MA,['2100709'],0.5094917618536228,0.4777555118776492,0.031736249975973574,0.32427765424094024,0.18521410761268253,0.8240239699307228,-0.31453220807710003,0.3578031340213398,0.24791766465174894,0.10988546936959084
2100808,MA,['2100808'],0.46023549935627783,0.49555591430999657,-0.03532041495371874,0.3432566789266239,0.1169788204296539,0.8477143033224575,-0.3874788039661796,0.28796418801215745,0.20102581394244137,0.0869383740697161
2100832,MA,['2100832'],0.530373356257069,0.5694911789053854,-0.039117822648316314,0.5117058415144812,0.018667514742587876,0.8701684352619518,-0.3397950790048827,0.20005477658710008,0.1678052951533651,0.032249481433735
2100873,MA,['2100873'],0.44155249040763356,0.49386273984437845,-0.05231024943674489,0.4359940412826949,0.005558449124938636,0.8824827766402614,-0.44093028623262787,0.32866759674745627,0.2860695095461301,0.042598087201326164
2100907,MA,['2100907'],0.4520819535701702,0.4773259076538675,-0.025243954083697284,0.3503872362732211,0.10169471729694912,0.8862539158559456,-0.43417196228577537,0.3937937577946782,0.30051000211990175,0.09328375567477643
2100956,MA,['2100956'],0.6281938022117219,0.448925297113143,0.17926850509857895,0.37888970624870755,0.2493040959630144,0.8147922517042497,-0.1865984494925278,0.21629408012492451,0.18154254251644864,0.03475153760847587
2101004,MA,['2101004'],0.5326215388899601,0.4612203188165793,0.07140122007338079,0.22642959548890773,0.3061919434010524,0.8343560190785174,-0.3017344801885573,0.2714304255275985,0.16659973636876693,0.10483068915883158
2101103,MA,['2101103'],0.5284349619736265,0.5714974828139312,-0.04306252084030471,0.4464564226523866,0.08197853932123988,0.8396171180279945,-0.31118215605436805,0.27156478669509637,0.18519616126966354,0.0863686254254328
2101202,MA,['2101202'],0.5411839337688987,0.44867258401975985,0.09251134974913888,0.22263345796678446,0.31855047580211426,0.8388838371697329,-0.2976999034008342,0.20574711557191852,0.13027957873737972,0.0754675368345388
2101251,MA,['2101251'],0.501680005007457,0.44348527696593076,0.058194728041526256,0.26424920570977717,0.23743079929767985,0.7731792675553668,-0.2714992625479098,0.19978898386898317,0.1294268747432695,0.07036210912571367
2101301,MA,['2101301'],0.5485897884781081,0.5852341334187876,-0.036644344940679474,0.45738431044063577,0.09120547803747237,0.8907752730065317,-0.34218548452842357,0.31072994082852673,0.21906497464248542,0.09166496618604125
2101350,MA,['2101350'],0.4073261643500241,0.49213805117946907,-0.08481188682944496,0.35991005081250216,0.04741611353752195,0.9120797180086588,-0.5047535536586347,0.5361925268010062,0.4077905702237329,0.12840195657727335
2101400,MA,['2101400'],0.5669477716367989,0.28260559337666313,0.28434217826013575,-0.05302754716854263,0.6199753188053415,0.7420563003438996,-0.1751085287071007,0.09630636154636306,0.055652024671808395,0.04065433687455466
2101509,MA,['2101509'],0.4833499808732429,0.4394215175986341,0.04392846327460875,0.12229851878140541,0.36105146209183747,0.7677037697673715,-0.28435378889412866,0.28422256441715876,0.1445684295587917,0.13965413485836708
2101608,MA,['2101608'],0.5542597751991569,0.5015680015587671,0.052691773640389794,0.28103488543299493,0.273224889766162,0.8670062561860319,-0.31274648098687496,0.273060096023339,0.1702926284109848,0.10276746761235418
2101707,MA,['2101707'],0.5307670985765688,0.4854235496466275,0.0453435489299413,0.32552597754191015,0.20524112103465864,0.8115625510567821,-0.2807954524802133,0.22944830174044686,0.1539638045419548,0.07548449719849208
2101731,MA,['2101731'],0.5040183685157537,0.4888344645094038,0.015183904006349835,0.3649079479594911,0.13911042055626255,0.8110319962577268,-0.30701362774197316,0.3287947532273945,0.2374605411785518,0.09133421204884266
2101772,MA,['2101772'],0.4566510865598322,0.4833580501303182,-0.026706963570485964,0.38392669520618317,0.07272439135364905,0.8536429453507313,-0.39699185879089904,0.3274503853446461,0.25813441964146083,0.0693159657031853
2101806,MA,['2101806'],0.4887811836620142,0.4341278854252697,0.054653298236744474,0.21601365212824997,0.2727675315337642,0.900855125558858,-0.4120739418968439,0.4347667775316376,0.29629849542059855,0.13846828211103904
2101905,MA,['2101905'],0.4650342178743637,0.4630078717799484,0.002026346094415321,0.3213303529014617,0.143703864972902,0.8793590346927199,-0.4143248168183562,0.42261084857254944,0.31531447039231836,0.10729637818023105
2101939,MA,['2101939'],0.41545586334856854,0.5311657312110005,-0.11570986786243198,0.3933745381623761,0.022081325186192435,0.8416975101212623,-0.4262416467726937,0.3446248889143709,0.23870509990539807,0.10591978900897285
2101970,MA,['2101970'],0.45824295609009646,0.4799605549795172,-0.02171759888942071,0.3277892233230729,0.13045373276702354,0.8492754424201812,-0.3910324863300847,0.26944050245768736,0.19081690981097024,0.07862359264671712
2102002,MA,['2102002'],0.4971470746461948,0.5152371910349915,-0.018090116388796762,0.354004895825628,0.1431421788205668,0.8541838603731986,-0.3570367857270038,0.30638911505512173,0.20762482517302544,0.09876428988209632
2102036,MA,['2102036'],0.5488656798725807,0.4233965282028188,0.1254691516697619,0.2798588172271289,0.2690068626454518,0.8433406495456703,-0.2944749696730896,0.18523671178493226,0.13805071203606709,0.04718599974886517
2102077,MA,['2102077'],0.41447361027049434,0.5423473440474331,-0.12787373377693878,0.43864369523925306,-0.02417008496875872,0.9050546359379757,-0.4905810256674814,0.4287894345207165,0.3334506998341349,0.09533873468658155
2102101,MA,['2102101'],0.5339557223319673,0.5114510820521234,0.02250464027984389,0.3342176729023759,0.1997380494295914,0.853593703261452,-0.3196379809294847,0.33496742023310594,0.2206621493468751,0.11430527088623084
2102150,MA,['2102150'],0.4258011458885589,0.4653475745012491,-0.0395464286126902,0.33263338927012176,0.09316775661843713,0.806065933944209,-0.3802647880556501,0.2770279605717647,0.19937056146154483,0.07765739911021984
2102200,MA,['2102200'],0.47186495896174996,0.47303469826164557,-0.0011697392998956113,0.38371832855126753,0.08814663041048243,0.8440109724871975,-0.3721460135254475,0.38687385744855246,0.31180385809404454,0.0750699993545079
2102309,MA,['2102309'],0.4666426662765286,0.41824731174846386,0.04839535452806476,0.3277852308089687,0.1388574354675599,0.8032539420010711,-0.3366112757245425,0.3234384918884267,0.261901489887179,0.06153700200124776
2102325,MA,['2102325'],0.5243490675100682,0.4007382903194372,0.12361077719063096,0.3292469937740494,0.19510207373601873,0.7798415138983023,-0.2554924463882341,0.1722021658054628,0.14488058165046336,0.027321584154999436
2102358,MA,['2102358'],0.46915342594701925,0.5213442254836871,-0.05219079953666783,0.28996468644644924,0.17918873950057002,0.8408110670385229,-0.3716576410915037,0.36407371786327297,0.21114685479805045,0.1529268630652225
2102374,MA,['2102374'],0.45197438970037496,0.5966442796176408,-0.14466988991726581,0.5340931464379408,-0.08211875673756586,0.8400271528775158,-0.3880527631771409,0.36317035296455236,0.2889167014023122,0.07425365156224015
2102408,MA,['2102408'],0.48230898689866897,0.5828397545738814,-0.1005307676752124,0.46788229556252103,0.014426691336147934,0.8917021986372967,-0.40939321173862775,0.45650169346656044,0.3326795833330498,0.12382211013351063
2102507,MA,['2102507'],0.4626060311629917,0.5047745750004717,-0.04216854383748003,0.4290026366562635,0.033603394506728224,0.8906499316218814,-0.42804390045888974,0.38920757167041525,0.3253254425096539,0.06388212916076141
2102556,MA,['2102556'],0.473184858533673,0.34117353549965757,0.13201132303401542,-0.0109358190571065,0.4841206775907795,0.8378525900115521,-0.3646677314778791,0.1792942139754423,0.10491623085957172,0.07437798311587057
2102606,MA,['2102606'],0.5608028514689951,0.5735371644076668,-0.012734312938671666,0.45824244808348813,0.10256040338550698,0.8594910117714469,-0.2986881603024518,0.2333208173563645,0.1662784404257706,0.06704237693059388
2102705,MA,['2102705'],0.5219587349316902,0.5163885066713989,0.005570228260291299,0.3879042148654105,0.13405452006627971,0.8529334988635275,-0.33097476393183733,0.3075554784452529,0.22258008184366967,0.0849753966015832
2102754,MA,['2102754'],0.47451338965365153,0.4243790667857519,0.05013432286789965,0.341168623068948,0.1333447665847035,0.8362595104133232,-0.3617461207596717,0.3578859836064401,0.297735711692422,0.06015027191401801
2102804,MA,['2102804'],0.4705600859375637,0.41751889717453516,0.053041188763028546,0.1110453213930791,0.3595147645444846,0.8946838740508468,-0.4241237881132831,0.22615456195088032,0.1377076663185715,0.0884468956323088
2102903,MA,['2102903'],0.5056928130944144,0.5502050718405787,-0.04451225874616427,0.3998671829994406,0.10582563009497381,0.801286570227965,-0.2955937571335506,0.22238123056204645,0.13909595390559115,0.08328527665645533
2103000,MA,['2103000'],0.5069192825649766,0.4728564698540899,0.034062812710886736,0.24480407886743105,0.2621152036975456,0.86492745170588,-0.3580081691409034,0.23625650151291377,0.14937240325751805,0.08688409825539571
2103109,MA,['2103109'],0.5388293129999915,0.5952704589684525,-0.05644114596846106,0.45620685221564394,0.08262246078434754,0.9262945452660413,-0.3874652322660498,0.3204238169775858,0.22563449928824192,0.09478931768934394
2103125,MA,['2103125'],0.4854998035935023,0.5382532268750229,-0.05275342328152055,0.4058181138913286,0.07968168970217371,0.8113260858691334,-0.32582628227563104,0.36639955577920835,0.24673688594284127,0.1196626698363671
2103158,MA,['2103158'],0.46635326991789827,0.47323013536286884,-0.00687686544497057,0.36944767749047025,0.09690559242742802,0.8048916103967292,-0.3385383404788309,0.21461995133232817,0.16346804778170823,0.051151903550619944
2103174,MA,['2103174'],0.4698027021078859,0.37182382064202013,0.09797888146586575,0.24093061396902193,0.22887208813886395,0.6909570925151444,-0.22115439040725848,0.14165100502907166,0.10045086423600515,0.041200140793066525
2103208,MA,['2103208'],0.5107367350556495,0.42897309687980856,0.08176363817584098,0.2624304521598917,0.24830628289575785,0.8220141772638743,-0.31127744220822473,0.2645238430629617,0.1857965705587522,0.07872727250420947
2103257,MA,['2103257'],0.42408177743666475,0.3273923218296595,0.09668945560700526,0.22401961296168338,0.20006216447498137,0.7799212023532466,-0.3558394249165818,0.21705836685722352,0.17669526699804064,0.040363099859182856
2103307,MA,['2103307'],0.5235752001517195,0.4796313272440347,0.04394387290768487,0.2977011499719737,0.22587405017974582,0.868595371559163,-0.34502017140744345,0.26401358045527556,0.17987883941529437,0.0841347410399812
2103406,MA,['2103406'],0.46666271008322124,0.40352017768685267,0.06314253239636858,0.25300784782084507,0.21365486226237618,0.818557243077909,-0.35189453299468776,0.2528738205473165,0.185575317159482,0.06729850338783454
2103505,MA,['2103505'],0.5817087445439199,0.4895076961478527,0.09220104839606713,0.31144485749251394,0.2702638870514059,0.7980361209574254,-0.21632737641350552,0.22408972782309994,0.1420865024352261,0.08200322538787383
2103554,MA,['2103554'],0.5001981311987697,0.6183285042127178,-0.11813037301394813,0.5241745850105048,-0.023976453811735188,0.8590273315036292,-0.35882920030485954,0.2526892181454438,0.18163804571904418,0.07105117242639965
2103604,MA,['2103604'],0.4954321910982944,0.48949148889843774,0.005940702199856651,0.3391173305539077,0.1563148605443867,0.8605540357667816,-0.3651218446684872,0.32028073134732976,0.2279167973763535,0.09236393397097621
2103703,MA,['2103703'],0.5647415933362554,0.657345783564717,-0.09260419022846156,0.4478708273388823,0.11687076599737312,0.9080862152929053,-0.34334462195664994,0.29392517225337195,0.1601400703141099,0.1337851019392621
2103752,MA,['2103752'],0.4052310997877653,0.40039100486480883,0.0048400949229564505,0.2194699329031582,0.1857611668846071,0.8370142767294633,-0.431783176941698,0.2543686339938461,0.17984662371933943,0.0745220102745067
2103802,MA,['2103802'],0.47328332701118336,0.3799127382084717,0.09337058880271165,0.309142864476457,0.16414046253472636,0.8033807033329188,-0.3300973763217354,0.22423516498395857,0.19212695095301915,0.03210821403093943
2103901,MA,['2103901'],0.48408105113672073,0.4250606621900779,0.059020388946642854,0.3081540518843845,0.17592699925233624,0.7991993774276652,-0.3151183262909445,0.334989522090757,0.2552362132241546,0.07975330886660247
2104008,MA,['2104008'],0.5459600293911038,0.459811115232573,0.08614891415853076,0.33987357192313017,0.2060864574679736,0.83365108206691,-0.2876910526758062,0.28541857408463883,0.2160909885074263,0.0693275855772125
2104057,MA,['2104057'],0.525790040304017,0.1766976087399157,0.3490924315641013,-0.1536232578167651,0.6794132981207821,0.7286721232105213,-0.20288208290650434,0.10372096672961648,0.06488907397921796,0.038831892750398514
2104073,MA,['2104073'],0.5049314218994834,0.46736828960401666,0.037563132295466706,0.3165705336196545,0.1883608882798289,0.7318074369772878,-0.22687601507780442,0.33803467540529225,0.21527374042134909,0.12276093498394317
2104081,MA,['2104081'],0.4098698543095166,0.5527768538582409,-0.14290699954872432,0.46657678513296474,-0.05670693082344813,0.9156148998722637,-0.5057450455627471,0.467896720720211,0.3780764400836111,0.08982028063659994
2104099,MA,['2104099'],0.49245475726841703,0.4498145738879773,0.04264018338043973,0.32396650183759057,0.16848825543082646,0.8117703228096542,-0.3193155655412372,0.2887142216266626,0.21422909747810778,0.0744851241485548
2104107,MA,['2104107'],0.48171441349089905,0.3163771465314884,0.16533726695941064,0.1915181541816695,0.29019625930922954,0.7034780427906902,-0.2217636292997911,0.1895511165021743,0.14332257021987163,0.046228546282302656
2104206,MA,['2104206'],0.49625980154278937,0.4417885161410475,0.05447128540174184,0.23704106683449255,0.2592187347082968,0.8130755453093705,-0.31681574376658117,0.3044322049893157,0.19622389491842634,0.1082083100708894
2104305,MA,['2104305'],0.5265900792828696,0.4865765903704905,0.0400134889123791,0.37797385791583027,0.14861622136703934,0.8443247324259986,-0.317734653143129,0.1888629355290515,0.14488096405873507,0.043981971470316426
2104404,MA,['2104404'],0.5198962342531226,0.4730686294526184,0.046827604800504186,0.34675171489845824,0.17314451935466435,0.8176936287337895,-0.2977973944806669,0.3402896333213616,0.24901651603634806,0.09127311728501356
2104503,MA,['2104503'],0.5075566962642337,0.5109765764059486,-0.003419880141714904,0.38695936200462233,0.12059733425961139,0.873434499366251,-0.36587780310201723,0.31875765349521545,0.23749669436382717,0.0812609591313883
2104552,MA,['2104552'],0.45336543973645027,0.33136663107725095,0.12199880865919932,0.16529546052169108,0.2880699792147592,0.8440989080622496,-0.39073346832579936,0.18867384754981675,0.14251426066299977,0.04615958688681698
2104602,MA,['2104602'],0.5450339263933881,0.5167246743564007,0.02830925203698742,0.3870260521342067,0.1580078742591814,0.8476434808247857,-0.3026095544313976,0.31883280800389224,0.2290572733809578,0.08977553462293447
2104628,MA,['2104628'],0.47668197024794023,0.4348694195528494,0.04181255069509082,0.3229325183101185,0.15374945193782175,0.8167689848089656,-0.3400870145610254,0.35981169123381745,0.2782539115235299,0.08155777971028753
2104651,MA,['2104651'],0.47832259546497213,0.6149503657964361,-0.136627770331464,0.45673369041757284,0.0215889050473993,0.9043828489514749,-0.4260602534865028,0.34551142502948884,0.2233942090547846,0.12211721597470418
2104677,MA,['2104677'],0.5218597615323767,0.4674231572878298,0.05443660424454688,0.39699346837446414,0.12486629315791253,0.8219512789642058,-0.30009151743182916,0.19646167309653667,0.16390141846705644,0.03256025462948023
2104701,MA,['2104701'],0.4830869409449057,0.539446389131158,-0.05635944818625238,0.36688110946488084,0.11620583148002483,0.9207860691322084,-0.4376991281873027,0.3802328259303008,0.26177390477464024,0.11845892115566055
2104800,MA,['2104800'],0.5796984194379399,0.42172569501566026,0.1579727244222796,0.22254923660329984,0.35714918283464003,0.8512283287035689,-0.27152990926562903,0.1521017165144523,0.1039132502612154,0.04818846625323692
