,UF,COD,Gini_RD,Gini_RP,RendaMedia,RendaMedia2010
2335,MT,5106182,0.6025171744542535,0.5473360230686095,258.51,514.93
2336,MT,5105101,0.6179273877979359,0.6186954799517971,292.44,582.52
2337,MT,5107875,0.4890098351760145,0.48095517914366126,321.48,640.36
2338,MT,5100508,0.5206786510799415,0.4930524603069786,128.25,255.46
2339,MT,5106653,0.5406676065567223,0.5598337088880854,216.87,431.99
2340,MT,5106851,0.4005313515794069,0.38520393706503375,114.53,228.13
2341,MT,5104104,0.630749918584867,0.6275186960085257,267.11,532.06
2342,MT,5103700,0.6166920987289206,0.6095084047364454,366.2,729.44
2343,MT,5108808,0.5634615052290595,0.5212036132592244,167.68,334.0
2344,MT,5107305,0.5864278756504789,0.5686027353288441,252.11,502.17
2345,MT,5103403,0.6364305631742115,0.6386200551829946,439.64,875.72
2346,MT,5107859,0.6336788462293708,0.584312225915134,196.74,391.89
2347,MT,5106109,0.5738410869751003,0.4844436899454603,124.54,248.08
2348,MT,5101605,0.5272171770600753,0.4525020239849221,118.61,236.27
2349,MT,5104203,0.6344270508556256,0.6183622173714581,211.6,421.48
2350,MT,5105234,0.5241951975097601,0.4930458380932079,151.51,301.79
2351,MT,5103205,0.6324641760727623,0.6303130676450257,268.48,534.78
2352,MT,5107750,0.5255033600107502,0.5154367635112374,154.57,307.89
2353,MT,5108055,0.5482895733911208,0.49240272384116623,155.68,310.09
2354,MT,5107602,0.6061267651591444,0.5958025588510263,292.41,582.45
2355,MT,5100607,0.6883767021096427,0.7089070074552704,437.29,871.03
2356,MT,5103858,0.6475770699938753,0.5369291392992188,188.54,375.55
2357,MT,5101407,0.5784271991792229,0.5195895026424019,194.75,387.92
2358,MT,5106232,0.512601207193401,0.47895020485965223,192.82,384.09
2359,MT,5107800,0.6319894307047843,0.5530608672594733,166.95,332.54
2360,MT,5106216,0.5701904625931854,0.5652778827228473,201.06,400.5
2361,MT,5102694,0.5270383795944663,0.456470742232027,116.5,232.05
2362,MT,5105580,0.5743766041174752,0.5764723860456952,328.86,655.06
2363,MT,5106281,0.6793626389254587,0.6450072795553332,248.06,494.1
2364,MT,5108501,0.4395836566630983,0.4586871246177885,240.5,479.06
2365,MT,5102637,0.7366537964982924,0.6660117355591173,481.21,958.53
2366,MT,5103353,0.6135239728304163,0.5667489065057946,161.44,321.58
2367,MT,5100250,0.5852150160763288,0.59313916991996,262.25,522.37
2368,MT,5105507,0.6917539653948528,0.644485515725547,198.25,394.89
2369,MT,5100102,0.5822258632705877,0.5124352948748228,125.92,250.81
2370,MT,5105622,0.6098751006963572,0.592826381494578,220.05,438.32
2371,MT,5103106,0.6062627171818629,0.5573523806254203,206.33,410.99
2372,MT,5106778,0.6555654496620219,0.6359654683714855,209.61,417.51
2373,MT,5103809,0.5853678959609728,0.6114124429731449,223.24,444.68
2374,MT,5106265,0.6262723304321187,0.5514930408172694,184.37,367.24
2375,MT,5105309,0.5515191548929135,0.48758839446265057,126.95,252.88
2376,MT,5102793,0.5011704996249146,0.4887992022708626,135.48,269.87
2377,MT,5107206,0.557583569762838,0.5139656342580529,163.55,325.77
2378,MT,5107040,0.5689844128960864,0.5920867897211681,370.18,737.36
2379,MT,5106372,0.5128756907096976,0.5012027779257717,194.68,387.79
2380,MT,5107701,0.578457656082598,0.519485329233961,144.24,287.3
2381,MT,5101803,0.6090470263237685,0.5985966807663232,280.79,559.31
2382,MT,5104559,0.6353344115092184,0.6348120013416534,276.97,551.69
2383,MT,5103379,0.6378752826314404,0.5779520107185938,223.89,445.98
2384,MT,5107156,0.4544621343162689,0.4672981513796358,127.18,253.34
2385,MT,5107107,0.4973094569749096,0.47952541462034937,164.57,327.82
2386,MT,5105150,0.6000338775213598,0.6011771654904158,280.36,558.44
2387,MT,5107909,0.5502597438420053,0.5651123590724989,338.35,673.96
2388,MT,5106224,0.6132208448186416,0.6201607359261955,390.51,777.87
2389,MT,5108006,0.7146669607013743,0.6600656516487389,312.33,622.14
2390,MT,5107941,0.7601577784127291,0.727935767054712,296.21,590.01
2391,MT,5101902,0.622862167117707,0.5671327537262215,262.47,522.81
2392,MT,5105200,0.6158193089101575,0.5575280692371283,194.94,388.29
2393,PA,1503705,0.551206382438966,0.5034847232628714,85.59,170.49
2394,PA,1506104,0.6006606828105151,0.49948457633864896,78.65,156.66
2395,PA,1502103,0.5753124912005496,0.5054465115844611,70.94,141.31
2396,PA,1505536,0.648431849476649,0.6228301965626,219.82,437.86
2397,PA,1503077,0.5756763719813529,0.5261722747847595,71.08,141.58
2398,PA,1506195,0.5482128928325118,0.5413715947778742,117.14,233.34
2399,PA,1506005,0.5532537349606643,0.4501415639656928,62.44,124.38
2400,PA,1502772,0.590158731771031,0.5043931703988768,107.57,214.27
2401,PA,1505809,0.658719381881645,0.5816250038961603,91.67,182.59
2402,PA,1504208,0.6133234650884938,0.5982332634824714,187.24,372.96
2403,PA,1502202,0.5838222389276014,0.5646863826559754,142.68,284.2
2404,PA,1503606,0.6155111218851863,0.5873368373191531,161.34,321.38
2405,PA,1504901,0.5600235813355151,0.5180907504604972,84.49,168.3
2406,PA,1500958,0.5539867192883939,0.5150202628853638,86.36,172.02
2407,PA,1501758,0.5464303527144296,0.5380108192085667,112.74,224.57
2408,PA,1504505,0.46369206518556694,0.3655318450846625,51.02,101.63
2409,PA,1507458,0.6282005393519725,0.5929071329131568,136.15,271.21
2410,PA,1508084,0.685046871054267,0.6605315930325198,247.73,493.46
2411,PA,1502905,0.7009234014821707,0.6436332023564446,112.28,223.65
2412,PA,1506906,0.611389408221319,0.567663778368801,94.06,187.37
2413,PA,1505304,0.6161026853073023,0.5883539114230102,133.53,265.99
2414,PA,1504307,0.5569547701962592,0.4310777719250837,65.17,129.81
2415,PA,1505106,0.525674329359614,0.48199092661071075,82.16,163.66
2416,PA,1502400,0.5663528271197239,0.5486902103141584,161.48,321.65
2417,PA,1500404,0.5377444813483906,0.5126905326630893,87.21,173.71
2418,PA,1507607,0.5770392528749329,0.5419204610629976,122.62,244.25
2419,PA,1507979,0.5509758702854943,0.4617347577166119,76.39,152.17
2420,PA,1500602,0.5764562124980186,0.6077838912409216,201.12,400.61
2421,PA,1500800,0.5369213464168074,0.5243515811983266,186.99,372.46
2422,PA,1501105,0.5294764960685574,0.40283962177252564,57.96,115.44
2423,PA,1503101,0.5229868603362382,0.4584059325183527,75.01,149.42
2424,PA,1505650,0.5673993779419746,0.5469702137659057,141.94,282.73
2425,PA,1505437,0.6232793289946849,0.5730094519854516,151.65,302.07
2426,PA,1502608,0.6484877489777163,0.580986240282687,98.04,195.29
2427,PA,1502152,0.6196611716999365,0.5935465645477966,167.55,333.75
2428,PA,1507474,0.602029941074977,0.48380276765381947,74.51,148.42
2429,PA,1501501,0.5831768705221972,0.5301772687472686,136.81,272.52
2430,PA,1505007,0.4876986274705444,0.41463834122484344,96.26,191.73
2431,PA,1506187,0.5786285781674746,0.5509753310584641,155.14,309.02
2432,PA,1504109,0.6179454081894372,0.4281470135813732,57.76,115.05
2433,PA,1502764,0.5759390263729967,0.4120924459434139,88.21,175.7
2434,PA,1502939,0.6445244636278744,0.5994731010381297,144.51,287.86
2435,PA,1506351,0.4814469608062524,0.4386588464565906,101.93,203.04
2436,PA,1507151,0.5635914873778738,0.5335362213824406,113.39,225.85
2437,PA,1505403,0.5733155042487332,0.5122507764732064,88.79,176.86
2438,PA,1508035,0.5107176193960705,0.4372544914417006,58.74,117.01
2439,PA,1502954,0.6605245228324574,0.5389781409183739,105.72,210.57
2440,PA,1503309,0.5163553532797996,0.48411483111360354,82.71,164.74
2441,PA,1500503,0.6796890498975805,0.6674092702564314,246.76,491.52
2442,PA,1500701,0.5588229795009239,0.5080997981435547,90.64,180.56
2443,PA,1501808,0.5485596319374151,0.4956010510143465,84.76,168.83
2444,PA,1501907,0.5150121773258655,0.4184791094462055,70.82,141.06
2445,PA,1508100,0.560859403687855,0.5472119036770822,179.73,358.01
2446,PA,1502301,0.6364830966089512,0.5876613213230417,92.85,184.96
2447,PA,1502004,0.726360449260192,0.6838805666506648,118.54,236.12
2448,PA,1507201,0.5319740166623332,0.45473620286813066,70.19,139.8
2449,PA,1501303,0.5976847805336135,0.6035797022637562,173.71,346.02
2450,PA,1505486,0.7180710941265498,0.6439606150334567,122.81,244.63
2451,PA,1508050,0.5258693736076641,0.4686461378437039,105.1,209.35
2452,PA,1501402,0.6337158296017111,0.63300712985856,311.11,619.71
2453,PA,1506500,0.5923089500277825,0.5037149063475104,119.65,238.33
2454,PA,1503200,0.5233857714746578,0.4607533653727828,89.93,179.13
2455,PA,1505908,0.5973506502354953,0.579291712672041,112.39,223.86
2456,PA,1503002,0.5318183862359351,0.44393040100173986,64.65,128.77
2457,PA,1506161,0.60866769777013,0.6026626275655504,195.32,389.06
2458,PA,1501600,0.459784549917749,0.4435598930521145,81.69,162.71
2459,PA,1508126,0.755412339285332,0.7201189477955322,250.28,498.54
2460,PA,1506559,0.5515393717436818,0.4581194783999325,63.33,126.14
2461,PA,1507409,0.6154333176193469,0.5754196295633958,125.54,250.06
2462,PA,1504455,0.651733961921624,0.6351198456694533,199.09,396.57
2463,PA,1506112,0.5240807677701371,0.4786213314051727,71.22,141.87
2464,PA,1500305,0.4652830993149826,0.4183579175115756,74.81,149.01
2465,PA,1501956,0.5500358620576415,0.4274542116587565,51.14,101.86
2466,PA,1500206,0.4987330035275521,0.44224313176547114,81.6,162.54
2467,PA,1504950,0.6348983371977728,0.561836275037108,86.31,171.93
2468,PA,1501451,0.6093793247226995,0.437582540576708,61.77,123.03
2469,PA,1504059,0.5806552873079662,0.554896443788857,120.1,239.22
2470,PA,1500107,0.5722518957745933,0.556046957254252,101.9,202.97
2471,PA,1504703,0.559476714883299,0.5156411243858838,90.65,180.57
2472,PA,1504604,0.5296399127786922,0.48562795449005736,84.18,167.67
2473,PA,1507102,0.4548250387341034,0.44116277088889344,93.7,186.64
2474,PA,1501204,0.6217955146007805,0.5611189680855877,80.38,160.11
2475,PA,1501006,0.5896101684368296,0.4633568899713514,52.79,105.16
2476,PA,1507466,0.6401647472422939,0.5217990603192384,78.55,156.47
2477,PA,1507300,0.7043250454901709,0.6897266465400407,247.38,492.76
2478,PA,1501782,0.6007097923908629,0.5645972712639302,132.24,263.41
2479,PA,1502756,0.5419009999627131,0.45801739102013095,77.79,154.96
2480,PA,1506302,0.537336581221797,0.5267556946698394,100.24,199.67
2481,PA,1507003,0.48411632291630224,0.40871278512481113,85.9,171.11
2482,PA,1507706,0.4907384430212621,0.45870849072204933,69.14,137.73
2483,PA,1506583,0.5955520820279276,0.5166021916270013,112.17,223.44
2484,PA,1504000,0.4804012903323339,0.4250519368489619,64.59,128.65
2485,PA,1501253,0.5250228292293057,0.47093160976369697,125.35,249.68
2486,PA,1508159,0.5995586615155934,0.6151972087753484,207.66,413.63
2487,PA,1508001,0.6023324349403978,0.5619994238304421,141.17,281.19
2488,PA,1501576,0.5673734205398732,0.49495033491771767,106.9,212.92
2489,PA,1508209,0.5957128486033297,0.56065366560778,124.11,247.21
2490,PA,1503044,0.5485092562642577,0.46375547293337926,92.36,183.98
2491,PA,1503408,0.5662049569943668,0.5321841665440279,113.51,226.09
2492,PA,1503093,0.5981669126540688,0.5519322277860328,142.82,284.48
2493,PA,1504976,0.5648889404457068,0.5338402751510234,131.25,261.44
2494,PA,1507953,0.5880027503465516,0.5534728194334944,154.56,307.87
2495,PA,1507755,0.48216315645302066,0.49656985609319326,169.17,336.97
2496,PA,1505064,0.6357563928722737,0.549865474347438,91.12,181.51
2497,PA,1506807,0.600436087413444,0.574022712505255,139.15,277.18
2498,PA,1503507,0.5834949154227431,0.5590105542201282,115.13,229.32
2499,PA,1506708,0.6153492419866511,0.5093273124643538,119.79,238.6
2500,PA,1504802,0.5617263208067597,0.5110899767475844,87.59,174.47
2501,PA,1502855,0.5636133604727761,0.48305679036581284,62.71,124.92
2502,PA,1508407,0.6128489167507751,0.6098586936201789,224.24,446.67
2503,PA,1500859,0.6660288692456008,0.5450538667026156,114.87,228.81
2504,PA,1505502,0.6039093426594329,0.5720806600024854,164.93,328.53
2505,PA,1507961,0.6054656797840555,0.5495487151719601,98.02,195.24
2506,PA,1503804,0.6201666811417854,0.6074410283126281,174.95,348.49
2507,PA,1505494,0.6406903632899583,0.6151646501576825,118.46,235.95
2508,PA,1500131,0.5852731275284214,0.6112115104567455,195.79,390.0
2509,PA,1502509,0.5263765612905822,0.39791119258956054,62.67,124.84
2510,PA,1507805,0.5636530048965498,0.5015545024596303,96.36,191.95
2511,PA,1508308,0.5462884859746231,0.4529250564361905,57.02,113.57
2512,PA,1502806,0.518134363216847,0.43934878307750735,63.86,127.2
2513,PA,1506138,0.600309087369744,0.5875844808307842,199.19,396.76
2514,PA,1503903,0.5775531276863637,0.494513921339529,55.06,109.67
2515,PA,1507904,0.5853040082384554,0.5502925982359261,114.07,227.21
2516,PA,1505700,0.560322366792448,0.5253591999227689,81.81,162.95
2517,PA,1505601,0.56867660046023,0.47081918858060545,82.74,164.82
2518,PA,1505205,0.5076537314008203,0.4720499562927313,71.7,142.82
2519,PA,1508357,0.6405577288648772,0.5585650293263354,126.76,252.5
2520,PA,1501709,0.5449159012106917,0.5202141215142916,104.65,208.45
2521,PA,1501725,0.5263192253606735,0.5324167152955255,148.49,295.78
2522,PA,1505635,0.5069748283436084,0.48786389516486106,119.7,238.43
2523,PA,1506401,0.5895240857037329,0.42565177963183465,57.22,113.98
2524,PA,1505551,0.560320732662978,0.4812246583007157,98.33,195.87
2525,PA,1503754,0.6179464733061598,0.4735071107500086,140.4,279.66
2526,PA,1506203,0.6111132156995203,0.5914561496852044,158.44,315.59
2527,PA,1503457,0.5926236275703263,0.46790153110532073,72.9,145.22
2528,PA,1502707,0.6203030139454502,0.5799440250584624,152.8,304.36
2529,PA,1500347,0.6372611779101444,0.5389667015990769,135.23,269.37
2530,PA,1504422,0.5381213782556232,0.4704963488225471,125.89,250.77
2531,PA,1506609,0.5566840705182657,0.5176044468626574,123.1,245.19
2532,PA,1507508,0.5895521952254408,0.4670816521080444,65.86,131.19
2533,PA,1505031,0.5465915504129646,0.4646909367563239,206.63,411.59
2534,PA,1504406,0.5208336412396835,0.45794545200200454,79.31,157.99
2535,PA,1500909,0.4760805164343337,0.42767884665422395,69.27,137.99
2536,PB,2509602,0.5634606204083615,0.46482061179984246,72.77,144.96
2537,PB,2512705,0.5444162183125979,0.47598905775607225,92.87,184.99
2538,PB,2503506,0.5387658768810362,0.3977263019180267,61.01,121.53
2539,PB,2507309,0.5376925462966511,0.4250343081228587,68.33,136.1
2540,PB,2514453,0.5215830943175689,0.4823922284091555,76.05,151.49
2541,PB,2505006,0.49481834936194047,0.4689498379717827,89.51,178.29
2542,PB,2517001,0.5776211700124573,0.4518881787331206,72.5,144.4
2543,PB,2507101,0.5087685355287165,0.44360129490225897,84.89,169.09
2544,PB,2510659,0.41300874318613334,0.395883646165776,89.65,178.57
2545,PB,2511905,0.5217491829337173,0.4383030252832747,82.97,165.26
2546,PB,2509396,0.6373949440879667,0.4483211019692178,56.11,111.77
2547,PB,2501807,0.4802837399160077,0.4220175771287019,114.21,227.5
2548,PB,2510303,0.49239484116319976,0.383305885939351,79.33,158.01
2549,PB,2505279,0.4546134303286099,0.3043736918365597,57.31,114.16
2550,PB,2513406,0.5394238171116414,0.48528659847732836,116.79,232.64
2551,PB,2513901,0.49460798786996163,0.5054352754491452,112.08,223.24
2552,PB,2508802,0.5687208689547754,0.4835823167151242,103.83,206.83
2553,PB,2507903,0.5092462135760223,0.4302056683884945,76.64,152.66
2554,PB,2512200,0.5291100802885038,0.458447948188598,95.74,190.71
2555,PB,2502052,0.6141092777372577,0.6043944432566971,68.26,135.96
2556,PB,2512762,0.5164631522793118,0.38990946149621597,76.8,152.97
2557,PB,2514701,0.44186204805501994,0.41631700709338704,88.44,176.17
2558,PB,2503753,0.535926811500131,0.43598262429678014,69.14,137.73
2559,PB,2509008,0.5152157478768928,0.49235618292564265,61.09,121.7
2560,PB,2511707,0.50935819380701,0.45657539098809663,70.98,141.38
2561,PB,2502706,0.5799974342314199,0.47442918223392283,83.83,166.99
2562,PB,2516607,0.4648461846699682,0.40886340699928636,61.28,122.06
2563,PB,2512408,0.5010380047497827,0.3894362447132813,70.99,141.4
2564,PB,2505600,0.5671717058110091,0.43201405388813774,60.83,121.18
2565,PB,2516904,0.6270744806535365,0.5871049899932255,120.91,240.84
2566,PB,2511806,0.5513081405742948,0.4512429003290883,95.24,189.7
2567,PB,2510907,0.5483366852273747,0.5363895608588822,96.04,191.31
2568,PB,2502003,0.48571320366914494,0.4622944859966347,71.27,141.96
2569,PB,2517209,0.535905294830698,0.38808795008420605,58.74,117.01
2570,PB,2515005,0.44971891951459575,0.3844348837254582,69.78,138.99
2571,PB,2509701,0.5442454902734915,0.5075382948124667,113.58,226.24
2572,PB,2506509,0.4139839667441759,0.36796965743307264,96.74,192.7
2573,PB,2516706,0.5686300074501807,0.4876069368852829,87.43,174.16
2574,PB,2516300,0.5068717705590794,0.4807713782413644,100.05,199.28
2575,PB,2516151,0.40996876118082426,0.34302368924770343,61.83,123.17
2576,PB,2507200,0.4655094576193828,0.33779487139167863,59.83,119.17
2577,PB,2515807,0.46689102328505894,0.418239505481226,91.36,181.98
2578,PB,2506103,0.5400006614636963,0.4060388018679578,64.67,128.81
2579,PB,2516409,0.5530274945218518,0.3875154397383562,60.49,120.48
2580,PB,2504702,0.4065028168460335,0.32033617409066606,82.21,163.75
2581,PB,2514651,0.43920650154526175,0.33806068496733543,73.26,145.92
2582,PB,2515401,0.5117779126142366,0.38482292612390734,56.5,112.54
2583,PB,2509156,0.5095338065661047,0.44583013948343175,83.23,165.78
2584,PB,2514552,0.5229207173310121,0.3700747816704968,62.83,125.14
2585,PB,2502508,0.458030344505302,0.39862816748656715,90.28,179.83
2586,PB,2514206,0.49250669343451503,0.4338800186632876,55.16,109.87
2587,PB,2500502,0.4961332737988745,0.44238026719476764,84.36,168.03
2588,PB,2509305,0.509962596686178,0.38712411784969736,71.73,142.88
2589,PB,2510105,0.4673130956423177,0.41227462156395567,83.1,165.52
2590,PB,2515930,0.4779668454152586,0.3170141579795195,78.28,155.92
2591,PB,2510501,0.48134007743468854,0.44320643248089586,98.05,195.3
2592,PB,2504033,0.4659943124420043,0.3148232695170643,58.54,116.61
2593,PB,2501534,0.5505957410061719,0.4761505710933517,79.63,158.61
2594,PB,2514602,0.4274372549976415,0.2999668401183553,62.53,124.55
2595,PB,2501401,0.5431817329433339,0.4148099733671483,63.56,126.62
2596,PB,2503001,0.5333194678926219,0.43767707228081365,81.58,162.49
2597,PB,2510402,0.5818101115534098,0.37004756786151016,50.16,99.92
2598,PB,2514404,0.4780079367357172,0.3926647934889259,71.6,142.62
2599,PB,2514008,0.4163342816463039,0.40077233561208514,104.72,208.59
2600,PB,2512077,0.5791923952448872,0.4675054537485511,83.37,166.07
2601,PB,2506202,0.4829649459448828,0.40126544572226863,93.7,186.65
2602,PB,2507705,0.4866215990934175,0.3907415176755228,76.24,151.87
2603,PB,2513208,0.5023732880765229,0.430436175158175,79.57,158.5
2604,PB,2500601,0.5434519024742281,0.41699975157622704,81.01,161.37
2605,PB,2515971,0.5043677801933171,0.37861674495568687,72.58,144.58
2606,PB,2514800,0.4401804208957616,0.41209481184019503,75.78,150.95
2607,PB,2500403,0.5634595226560662,0.485672462534658,83.01,165.35
2608,PB,2503308,0.4957197576121418,0.45389282135264186,76.53,152.43
2609,PB,2505303,0.5672820468982132,0.509496379451064,64.96,129.4
2610,PB,2507606,0.44780899910331795,0.4034737317427417,81.66,162.67
2611,PB,2512309,0.5135814955077614,0.4915078710769306,98.37,195.93
2612,PB,2501609,0.45191916881159533,0.41638537880426396,67.91,135.27
2613,PB,2513984,0.4616467778503248,0.4599402165795863,70.08,139.59
2614,PB,2508109,0.5097366162499769,0.44576263760575685,71.76,142.93
2615,PB,2503902,0.44343017785553696,0.41745417179658695,72.8,145.0
2616,PB,2516003,0.5918245276885086,0.5037132638604539,100.22,199.63
2617,PB,2508208,0.4643390065684798,0.34229345541389944,70.27,139.98
2618,PB,2505501,0.4879288444056392,0.4600684761835706,129.6,258.14
2619,PB,2513505,0.4690676040522995,0.3762736398515314,51.64,102.86
2620,PB,2501500,0.5594084409990859,0.4817168165319856,72.52,144.44
2621,PB,2501575,0.4739451809378168,0.3318380789206514,61.32,122.15
2622,PB,2504157,0.4457517708727927,0.32437899854017105,47.01,93.63
2623,PB,2515500,0.5048959597220128,0.46504825442931885,113.64,226.36
2624,PB,2509107,0.49834219756931364,0.4351075503511881,89.13,177.54
2625,PB,2500908,0.468996795779268,0.391539394606812,75.64,150.67
2626,PB,2507804,0.4851062405050629,0.41666816627851,74.74,148.88
2627,PB,2503407,0.46290265976574196,0.39689256474877666,66.79,133.03
2628,PB,2507002,0.5473535890549119,0.5193349081377787,106.01,211.16
2629,PB,2502409,0.5027871955822618,0.4620822394411681,86.64,172.59
2630,PB,2501153,0.45239647134566097,0.37689488141614924,65.25,129.97
2631,PB,2500536,0.45129901095061176,0.30770081035797237,68.6,136.65
2632,PB,2500205,0.43477409729176486,0.3758931368855588,58.93,117.39
2633,PB,2509057,0.518609334704291,0.3463067053280686,46.73,93.09
2634,PB,2501302,0.4796039868255141,0.405950947105984,75.35,150.09
2635,PB,2511202,0.489040373181568,0.4318558315649348,82.77,164.86
2636,PB,2515104,0.6162833542212224,0.5343574315825843,111.62,222.34
2637,PB,2506806,0.463006362555873,0.3893966607683529,85.92,171.15
2638,PB,2513109,0.4713393541156212,0.43471990645332237,71.72,142.86
2639,PB,2515708,0.5431939952089523,0.5854967326144669,102.57,204.3
2640,PB,2502151,0.5036415681875859,0.4502578332241832,123.31,245.62
2641,PB,2513703,0.49821582956128296,0.4109553061538199,105.01,209.17
2642,PB,2514503,0.5304642149246024,0.468026009595775,82.27,163.87
2643,PB,2513604,0.4863103433831083,0.42964747177836804,68.25,135.95
2644,PB,2500577,0.43420940757649107,0.34510197795330433,61.0,121.52
2645,PB,2512903,0.5167748727832547,0.4264180885660078,97.43,194.07
2646,PB,2507507,0.6164660849470684,0.616526046983864,329.76,656.85
2647,PB,2504108,0.4769777312019543,0.4689565356653227,77.18,153.74
2648,PB,2500700,0.591671935116914,0.5329880859406326,91.17,181.61
2649,PB,2503209,0.6407174211724769,0.6357449831974991,300.57,598.7
2650,PB,2511509,0.4911123153798931,0.3976362788216339,83.11,165.56
2651,PB,2506400,0.49595820113235145,0.38608045286309034,72.4,144.21
2652,PB,2502102,0.47572316659018166,0.418574552611536,66.29,132.03
2653,PB,2513158,0.42530010445024147,0.3508513833156738,46.13,91.88
2654,PB,2505238,0.5028612687918183,0.38835113021912093,75.22,149.83
2655,PB,2513802,0.5005012393450385,0.3759103672848251,68.75,136.94
2656,PB,2504355,0.42925642117389873,0.3463422486302309,82.38,164.1
2657,PB,2508307,0.5310894596032394,0.47860094472649795,110.26,219.62
2658,PB,2510600,0.4453133734054028,0.3773054209997777,86.17,171.65
2659,PB,2509800,0.5165836006940207,0.38292716782420033,76.63,152.64
2660,PB,2508505,0.5117012991690921,0.35377245630797627,57.03,113.59
2661,PB,2513943,0.432245278765113,0.39598944035182904,113.01,225.11
2662,PB,2505709,0.5669620908653636,0.4102027029924934,61.9,123.3
2663,PB,2502300,0.5511098957924044,0.4420245019625225,77.37,154.12
2664,PB,2501708,0.525425817514739,0.41995070367051834,91.62,182.5
2665,PB,2502607,0.47312022800419196,0.44369250166855434,73.84,147.08
2666,PB,2515203,0.4620605715804391,0.4527108778730574,85.59,170.49
2667,PB,2513851,0.6193072048076931,0.5545217142210335,119.9,238.82
2668,PB,2506301,0.5413743575445891,0.4927019780586279,128.0,254.97
2669,PB,2504009,0.6307140763169619,0.6119085503217452,224.61,447.41
2670,PB,2507408,0.5207545390262854,0.44980776699441294,88.67,176.62
2671,PB,2517407,0.394102363017908,0.3976109722008514,87.38,174.04
2672,PB,2503555,0.553741267536096,0.37790633262677664,39.3,78.29
2673,PB,2512101,0.5273818769133952,0.4975561162839022,115.3,229.66
2674,PB,2503100,0.464967892344212,0.41815595741771583,94.77,188.77
2675,PB,2510006,0.5283530695666615,0.4670275043290427,59.83,119.17
2676,PB,2506905,0.4994237607330675,0.45809242673079487,103.48,206.13
2677,PB,2510709,0.5489177091419315,0.475223140267383,84.32,167.95
2678,PB,2517100,0.46484299559235254,0.37914757219882533,85.61,170.53
2679,PB,2512754,0.4307668240626712,0.36634265853326287,85.16,169.63
2680,PB,2506707,0.5278203138800892,0.3531472254062521,50.86,101.31
2681,PB,2516201,0.5932378889322656,0.5602658008828577,143.18,285.2
2682,PB,2513968,0.5519719140651864,0.47925541294964513,76.28,151.95
2683,PB,2505907,0.5616131413845254,0.4667941242464916,57.83,115.18
2684,PB,2513000,0.5256364892337623,0.3943619521573575,63.58,126.65
2685,PB,2512788,0.44170302683963614,0.33287507681169604,63.03,125.56
2686,PB,2508554,0.48811212023581063,0.4179657003778361,74.23,147.85
2687,PB,2501351,0.595449228355776,0.5119661489412848,85.22,169.75
2688,PB,2515609,0.4556644164809627,0.31904928265247756,68.29,136.03
2689,PB,2505105,0.5552425982723752,0.4949667990543082,86.5,172.3
2690,PB,2503803,0.4363019823514509,0.3912997369792921,67.72,134.89
2691,PB,2514107,0.5750823471932536,0.5649290436461676,66.86,133.18
2692,PB,2513653,0.4653360173500132,0.4219781775104212,60.3,120.11
2693,PB,2512721,0.4482205465590272,0.3468168016793418,66.18,131.81
2694,PB,2504207,0.5453838569276429,0.45226364634057226,74.86,149.11
2695,PB,2509503,0.5405233471590332,0.4097017663670678,72.25,143.91
2696,PB,2516755,0.4015402677189074,0.36488236396619267,75.2,149.8
2697,PB,2501203,0.5395618913283281,0.4476593334308323,83.1,165.52
2698,PB,2512002,0.4950930508133482,0.37414612735216546,72.91,145.23
2699,PB,2512804,0.5015961878959905,0.5193745626696602,74.74,148.88
2700,PB,2504405,0.5632291660852495,0.49044790000447414,77.42,154.21
2701,PB,2501104,0.5796941603741559,0.5125867444245991,90.47,180.21
2702,PB,2508406,0.436070208137912,0.32971257138333576,55.74,111.04
2703,PB,2500734,0.43964466963486837,0.3902073949082223,75.76,150.91
2704,PB,2504306,0.55729527252533,0.5202457666940883,110.8,220.7
2705,PB,2509370,0.403678295381668,0.46105864674195907,76.39,152.17
2706,PB,2514909,0.5637907718850824,0.5248320882090456,112.3,223.69
2707,PB,2502201,0.4957836108435393,0.50513920256603,76.02,151.43
2708,PB,2502904,0.5333142419684623,0.5133164099199814,89.83,178.94
2709,PB,2511301,0.5616581783665597,0.5221192292156344,103.24,205.65
2710,PB,2513356,0.5137755786758549,0.40845094151522965,41.5,82.67
2711,PB,2513927,0.41595902518501193,0.3793516168623956,70.02,139.47
2712,PB,2500304,0.534883747797231,0.46139917364975036,93.46,186.15
2713,PB,2515302,0.5262325305638009,0.41201327556782363,79.53,158.41
2714,PB,2511608,0.46080477254044205,0.39608959822985246,64.52,128.51
2715,PB,2504900,0.5097704221883133,0.4260821266375172,76.53,152.45
2716,PB,2508000,0.5522557397108994,0.435376650996964,63.35,126.18
2717,PB,2506251,0.4773182389138827,0.3249188763229761,52.95,105.47
2718,PB,2510204,0.5365065159400861,0.5070715956799563,60.5,120.52
2719,PB,2504850,0.4576037427158933,0.37039189238795567,88.58,176.45
2720,PB,2506004,0.5469511729859791,0.4830551940683604,105.07,209.3
2721,PB,2503704,0.6012097021338613,0.5639399615915337,147.62,294.04
2722,PB,2506608,0.45612426607761325,0.41949692435017905,66.13,131.73
2723,PB,2505204,0.4967173632874673,0.4327062831571383,72.81,145.04
2724,PB,2509206,0.5532772467752023,0.3862251611205656,79.13,157.62
