16;1600600;5260127;9.40248325;0;151;5
16;1600600;2579224;10.46592877;0;960;6
16;1600303;3962071;9.4044792;0;785;6
16;1600303;727824;15.59466385;0;884;6
16;1600303;4378108;3.87005822;1;150;4
16;1600105;555091;2.28816649;0;452;7
16;1600303;4903848;9.95089705;0;400;4
16;1600709;386078;3.72176204;1;0;2
16;1600279;4368328;9.95141359;0;100;10
16;1600808;3276654;4.35609349;0;620;13
16;1600535;2955537;4.57028181;0;0;4
16;1600303;4261294;7.5006208;1;3001;2
16;1600303;2609564;10.3685873;0;400;1
16;1600709;1141539;6.90783902;0;600;9
16;1600303;3088878;13.39174803;0;151;5
16;1600600;1735011;11.13581964;0;560;5
16;1600600;3230664;8.71148281;0;650;5
16;1600303;406236;8.56459888;0;451;3
16;1600303;1079595;8.03376573;1;2790;3
16;1600154;4575394;2.6461681;0;250;3
16;1600303;540917;10.19804394;0;489;8
16;1600303;3806023;11.93898812;0;0;2
16;1600402;5140761;5.63094419;0;390;3
16;1600501;40902;4.22204529;0;300;5
16;1600303;3283886;7.94587185;0;351;5
16;1600535;215101;3.33186316;0;0;3
16;1600303;4988932;6.73337394;0;1850;4
16;1600600;122416;10.62435294;0;750;2
16;1600279;1442451;10.33331666;0;200;2
16;1600303;553575;12.30853165;0;936;11
16;1600279;4089385;5.99389697;0;550;4
16;1600303;4626254;9.31144969;0;1900;5
16;1600501;3411013;4.44438061;1;453;2
16;1600303;3834396;5.02468591;0;151;2
16;1600600;2348793;9.85928916;0;1530;4
16;1600303;1179481;13.38720264;0;120;5
16;1600303;1313251;9.82469846;0;0;2
16;1600279;1986121;9.2251293;0;151;3
16;1600303;4741647;11.41814024;0;2000;3
16;1600303;322184;8.19182649;0;1753;7
16;1600303;386222;8.78404312;0;1248;3
16;1600303;3761825;9.07557554;0;473;4
16;1600303;2123517;8.85290233;0;295;4
16;1600600;654908;6.43885616;0;150;4
16;1600600;1470612;10.51422122;0;708;9
16;1600600;5027534;11.45865516;0;400;6
16;1600303;922260;8.53021094;0;754;3
16;1600402;71433;4.51547405;0;200;3
16;1600600;858511;10.0995298;0;1500;3
16;1600501;4499245;4.71369814;0;300;3
16;1600535;3478064;4.88377316;1;0;1
16;1600600;2519900;11.33960268;0;381;12
16;1600303;2374792;10.60352242;0;1200;1
16;1600535;2289307;5.15604725;0;520;3
16;1600303;4819517;13.6831305;0;2110;2
16;1600600;5114432;11.64249905;0;150;4
16;1600303;3024954;8.03930722;0;190;1
16;1600808;4494040;7.27861428;0;151;4
16;1600600;1503202;9.41634712;0;2500;4
16;1600303;3545097;9.07708548;0;300;5
16;1600303;1446124;13.22387822;1;151;3
16;1600535;4166362;7.89983333;1;0;5
16;1600303;704267;11.45507105;0;0;1
16;1600303;3275422;11.73585552;0;651;2
16;1600303;1977343;10.68695254;0;1120;2
16;1600501;3521808;3.80964738;0;450;5
16;1600303;4800498;11.48479155;0;550;5
16;1600501;3565121;3.28157372;1;402;8
16;1600402;3574887;5.89246803;1;0;4
16;1600402;1558122;4.96806267;0;151;3
16;1600303;4899748;8.75355775;0;0;4
16;1600303;315527;9.69946292;0;4000;8
16;1600303;968464;7.62003955;0;700;4
16;1600808;2955979;5.47157699;1;400;4
16;1600303;1208789;11.94738426;0;200;5
16;1600303;426182;13.74932627;0;2400;6
16;1600600;470568;8.74487201;0;431;5
16;1600303;455152;5.94587319;1;840;5
16;1600303;3923299;9.7413334;0;300;5
16;1600303;66873;13.69690056;0;450;3
16;1600279;2506905;11.52221204;0;151;2
16;1600600;1400077;8.92407109;0;302;6
16;1600279;4652912;13.97424114;0;1850;5
16;1600303;326729;6.04112061;0;3610;9
16;1600303;4805841;11.22860286;0;250;2
16;1600303;2062153;13.07815536;0;2000;1
16;1600535;1397052;9.11252732;0;1823;6
16;1600204;1439949;5.28843064;0;1780;1
16;1600303;4380303;8.85370002;0;2218;3
16;1600402;2624111;4.7676019;0;302;5
16;1600055;4388970;5.08334873;1;539;8
16;1600303;1625030;10.4722667;0;600;3
16;1600279;4460139;10.23706328;0;0;1
16;1600600;4048851;10.77303648;0;500;5
16;1600303;4372371;10.57088706;0;400;2
16;1600303;1545793;5.96123235;0;2079;9
16;1600600;2383904;9.39001387;0;151;6
16;1600303;3876266;8.11942381;0;450;4
16;1600303;3830059;10.67294676;0;246;8
16;1600402;1894764;5.25319084;1;0;3
16;1600303;4708620;12.15879389;0;280;5
16;1600303;761497;4.96722152;0;600;6
16;1600303;664603;6.12336043;0;594;8
16;1600303;3249882;9.60410004;0;480;4
16;1600279;3990131;11.85369787;0;800;2
16;1600303;44084;7.65963007;0;2532;10
16;1600303;630441;8.87237443;0;4150;3
16;1600279;168474;11.07286424;0;100;2
16;1600303;795686;8.76860551;0;980;2
16;1600501;4329828;5.90234987;0;3180;8
16;1600303;3252050;18.57815892;1;0;7
16;1600279;3389875;13.6135692;0;250;3
16;1600303;2151026;3.06431818;1;250;2
16;1600303;4254252;14.45166372;0;0;1
16;1600303;653619;3.6112028;0;800;7
16;1600303;4838059;16.25667217;0;200;4
16;1600303;884187;9.24567694;1;280;3
16;1600303;1792533;13.50775863;0;108;5
16;1600303;5113357;9.17273508;0;3100;3
16;1600535;5085678;8.88174471;0;2350;7
16;1600709;5067814;4.90628642;1;651;8
16;1600303;614839;8.53050404;0;800;3
16;1600238;899172;7.2683995;0;181;3
16;1600535;3490548;3.95060042;0;1051;4
16;1600303;1258807;8.44392158;0;2140;4
16;1600303;1540985;7.16864685;0;1800;2
16;1600303;3923699;8.95522182;1;0;2
16;1600303;1158728;10.06233977;0;2302;6
16;1600402;4596858;7.25756735;1;302;5
16;1600303;1540016;16.74327982;0;406;7
16;1600303;3920990;5.79873213;0;1044;1
16;1600303;3400012;3.97979271;0;151;7
16;1600600;2681685;11.89493054;0;302;5
16;1600535;586277;5.78314998;1;400;1
16;1600303;542739;9.89572918;0;700;2
16;1600535;2369778;3.66051994;1;300;1
16;1600279;4619874;7.94030735;0;240;3
16;1600303;4046154;13.67414403;0;231;2
16;1600279;5205590;7.39107101;0;300;4
16;1600303;265324;4.17032115;0;2255;3
16;1600303;4220729;14.7463907;0;302;2
16;1600303;3932296;11.1373027;0;520;3
16;1600535;4391302;2.17306886;0;300;1
16;1600600;2508097;7.75598164;0;651;4
16;1600303;40651;10.29004674;0;1420;2
16;1600303;4050984;9.59792853;0;400;3
16;1600808;1692381;5.79954865;0;1750;2
16;1600303;4961698;11.46136913;0;300;11
16;1600303;129348;10.95093039;0;711;2
16;1600501;147372;3.90533386;1;400;10
16;1600303;785173;8.73861902;0;1130;4
16;1600600;2473914;9.49340992;0;300;5
16;1600303;2509965;13.09499064;0;10650;6
16;1600303;2305559;8.54979439;0;600;3
16;1600303;4621423;11.08701473;0;3359;5
16;1600279;3647640;13.19631642;0;400;5
16;1600303;1756027;11.83689743;0;1310;5
16;1600501;2073942;5.2749344;0;315;2
16;1600808;2357916;6.23223441;0;600;5
16;1600303;5250391;14.1886012;0;50;2
16;1600204;1273063;5.32691735;0;401;12
16;1600600;3561335;10.44695394;0;1600;4
16;1600303;1685676;15.78023301;0;766;8
16;1600303;5273815;2.73767117;0;151;5
16;1600303;2381142;8.67741384;1;160;2
16;1600303;517911;9.39982099;0;0;4
16;1600600;4555239;9.13964059;0;151;1
16;1600303;128228;5.98992013;0;370;7
16;1600600;1461049;9.73094602;0;500;8
16;1600303;4298168;11.34905983;0;3400;4
16;1600709;333214;7.08222978;1;150;6
16;1600535;262988;3.39957964;0;200;6
16;1600303;410388;12.76313069;0;1851;5
16;1600501;3643546;7.42804893;0;620;8
16;1600535;1787733;3.32021419;0;400;1
16;1600279;5038264;7.0662401;0;50;9
16;1600303;4987926;13.55880763;0;200;2
16;1600303;2898621;8.48720291;1;190;3
16;1600303;1628672;8.60371106;0;500;4
16;1600204;1418458;4.10176396;0;105;4
16;1600303;5196193;6.25145809;0;500;4
16;1600600;4101487;10.36148342;0;100;3
16;1600204;2061147;7.78684821;1;0;1
16;1600303;644042;13.12250847;0;1851;8
16;1600402;493421;2.62237063;1;151;3
16;1600709;4314321;4.45335151;1;100;5
16;1600253;989270;6.62831529;0;150;6
16;1600279;1996544;11.83713502;0;600;6
16;1600501;2501121;9.05095284;1;431;9
16;1600279;1827812;8.61787154;0;200;4
16;1600600;3294086;7.51697762;0;441;3
16;1600303;2760413;14.13137046;0;300;3
16;1600600;1318789;8.99754071;0;151;4
16;1600303;3887763;10.94911657;0;200;3
16;1600303;118798;6.40111618;0;991;9
16;1600303;3667696;8.72318964;0;540;4
16;1600303;2791997;7.40379549;0;1617;11
16;1600501;3151779;5.79178787;0;1191;6
16;1600303;5001308;6.68407001;0;0;3
16;1600535;1403290;4.9403425;0;1000;6
16;1600535;1919978;5.8352228;0;1000;6
16;1600105;2221868;5.85779863;0;1350;5
16;1600303;3884978;10.30138568;0;1262;6
16;1600303;4785001;12.24303574;0;1050;5
16;1600303;280167;9.74884427;0;291;3
16;1600303;784739;13.56801886;0;750;3
16;1600303;2244031;9.65981624;0;0;2
16;1600303;366008;9.61192304;0;380;3
16;1600501;2139629;5.19165034;0;170;3
16;1600303;5257644;7.49557568;0;600;4
16;1600212;4183155;9.02032518;1;320;6
16;1600303;4101954;7.37937384;0;4242;8
16;1600600;1324739;9.71326368;0;500;4
16;1600303;4775270;12.8089437;0;180;11
16;1600279;1428923;6.02236616;0;400;6
16;1600709;3975239;6.59469072;0;0;9
16;1600279;5266804;7.92893687;0;2550;11
16;1600238;3395120;7.7010373;1;160;9
16;1600303;2521726;9.26761512;0;1400;6
16;1600303;415913;10.16459734;0;2200;3
16;1600303;1166052;9.31291059;0;1460;11
16;1600303;5002358;9.80571304;0;1860;7
16;1600600;4055960;11.95999499;0;851;3
16;1600303;4324968;8.183694;0;380;2
16;1600709;3948153;5.2783366;1;151;2
16;1600303;4805202;8.04751255;0;352;7
16;1600303;718505;11.88608392;0;300;2
16;1600279;3076339;9.25746256;0;550;4
16;1600303;2592314;9.64986699;0;371;10
16;1600303;1818353;8.20356623;0;600;4
16;1600303;4331210;10.29572984;0;302;3
16;1600303;1216912;6.09179745;0;0;7
16;1600303;4354934;13.71247178;0;150;5
16;1600303;4726793;6.90755762;0;1164;11
16;1600600;2702139;10.16726874;0;720;5
16;1600055;4475689;4.83927947;1;300;4
16;1600204;5285446;5.46518683;1;151;1
16;1600303;3991498;9.58179617;0;400;6
16;1600303;2301647;7.26809784;0;2500;1
16;1600303;387827;11.3823944;0;180;6
16;1600303;876229;11.96053143;0;151;1
16;1600303;2529403;7.01181068;0;780;13
16;1600550;3467149;3.07472928;0;205;5
16;1600303;3366304;5.74288668;0;170;5
16;1600303;2809868;11.30377919;0;580;7
16;1600303;1631862;8.80423294;0;600;2
16;1600303;4235709;7.99201184;0;0;6
16;1600303;3731713;7.61388343;0;10;1
16;1600600;2926743;11.7208674;0;1290;9
16;1600253;1763221;5.75791993;1;0;4
16;1600303;526530;9.2990466;1;302;3
16;1600303;3486064;13.13587216;0;952;4
16;1600303;3541258;12.31636102;0;3754;5
16;1600303;2730471;11.06435672;0;737;3
16;1600501;3410673;3.97547904;1;650;10
16;1600303;2357875;12.33527487;0;760;4
16;1600204;1776057;7.2958352;1;90;3
16;1600709;3125945;5.03698748;0;893;6
16;1600105;1276550;5.41373276;0;3252;5
16;1600600;4249256;8.82240843;0;453;4
16;1600303;1278071;9.21071284;0;777;4
16;1600303;4869773;7.61968706;0;1100;3
16;1600600;688613;8.13616848;0;70;4
16;1600303;200041;12.1613119;0;1050;2
16;1600303;1283282;10.84327952;1;100;6
16;1600154;2052311;5.51807523;0;151;5
16;1600600;2658772;10.03903542;0;2100;5
16;1600600;1742584;11.94013871;0;151;6
16;1600279;5258031;10.33406886;0;932;1
16;1600600;2536337;10.15494569;0;151;5
16;1600709;3224301;5.24759475;1;2000;3
16;1600303;3044770;7.53202999;0;0;4
16;1600303;4652494;8.87946449;0;1500;5
16;1600600;2750023;9.49799221;0;301;2
16;1600204;50457;4.41542673;1;390;6
16;1600105;2340152;5.53351772;0;720;4
16;1600303;4303312;6.60378783;0;1200;4
16;1600402;890570;7.9458321;1;0;5
16;1600303;3548230;7.7848449;0;0;1
16;1600600;4603266;9.25955462;0;240;5
16;1600204;1317148;5.62701658;0;400;3
16;1600154;296782;1.79967237;1;571;11
16;1600303;3971944;12.48510194;0;0;2
16;1600303;1378484;7.18610346;0;275;1
16;1600303;3500144;8.06560545;0;2500;3
16;1600303;4543658;11.03142295;0;240;3
16;1600303;5043140;9.45305987;0;330;5
16;1600303;3635777;10.75791765;0;0;1
16;1600808;2795907;2.91534494;0;900;4
16;1600303;3890465;14.77803323;0;180;4
16;1600303;2141052;9.20770329;0;451;6
16;1600204;3507147;3.43803152;0;3630;4
16;1600303;4935644;6.57377206;0;5175;10
16;1600303;1461713;9.23550334;0;1550;3
16;1600303;4420573;10.44441344;0;451;6
16;1600303;1763816;5.71497282;0;1400;4
16;1600204;2993642;5.0173703;0;434;5
16;1600303;4856169;15.67813469;0;525;4
16;1600279;1447330;8.74860061;0;730;5
16;1600303;2507351;8.42830517;1;300;3
16;1600303;4473663;10.69312842;0;1200;5
16;1600105;3587720;7.24187181;0;225;5
16;1600303;3034247;5.21558104;0;856;4
16;1600600;2553706;8.03241138;0;550;7
16;1600303;4356435;9.06370196;0;900;4
16;1600303;920616;10.44734006;1;302;5
16;1600303;5020267;4.41169921;0;1610;5
16;1600303;1875261;7.86096651;0;453;4
16;1600303;4496340;8.44292393;0;400;2
16;1600303;3652876;8.34395172;0;651;4
16;1600303;2687613;9.86805498;0;240;4
16;1600808;1800952;7.33611579;0;0;5
16;1600238;3950193;3.58893363;1;401;3
16;1600303;2185792;13.92800897;0;981;5
16;1600303;2312896;9.87218311;0;400;3
16;1600600;3812684;11.84268246;1;100;6
16;1600303;1100123;10.55444069;0;400;7
16;1600303;2412239;8.72253471;0;1300;6
16;1600303;4671823;11.49255952;0;2000;6
16;1600303;2714138;11.81368084;0;900;12
16;1600105;3161568;7.62881062;0;420;9
16;1600303;4433097;12.3066243;0;950;8
16;1600402;4499977;5.79410273;1;800;5
16;1600600;3231880;10.99620125;0;151;3
16;1600279;2665630;8.46671022;0;321;9
16;1600154;1070005;5.81945342;1;380;5
16;1600303;1022845;9.03628839;0;600;4
16;1600303;4483373;12.90684074;0;680;3
16;1600709;2682448;4.89678449;1;679;2
16;1600303;1005576;7.29964419;0;350;6
16;1600501;4449804;3.26344433;0;75;5
16;1600600;1574702;9.81625979;0;5651;4
16;1600303;2516200;8.11245719;0;151;6
16;1600303;4684004;11.00432871;0;251;10
16;1600303;3965485;8.83277942;0;240;3
16;1600105;3713599;5.28829815;0;1615;4
16;1600303;3009628;9.42071565;0;2400;4
16;1600204;3540168;4.53084444;0;422;5
16;1600303;899234;12.29521093;0;2900;3
16;1600303;3852788;11.61842614;0;1780;12
16;1600303;4694740;10.04594261;0;1310;3
16;1600303;504723;17.26802154;0;1185;6
16;1600709;526788;7.12878708;0;800;5
16;1600303;31435;12.46963899;0;2628;7
16;1600303;2278427;11.82034868;0;963;7
16;1600303;4716223;9.17032177;0;2405;5
16;1600808;1627510;5.02902211;0;1100;6
16;1600600;4852436;14.07690401;0;1915;6
16;1600600;3334173;7.97856994;0;151;8
16;1600253;4713377;4.7422156;1;320;5
16;1600303;4784331;11.64660586;0;150;5
16;1600402;1999930;2.31379659;0;550;8
16;1600279;3818648;10.36389301;0;0;1
16;1600303;3801783;7.41661777;0;1400;7
16;1600303;1750184;8.42445146;0;7330;6
16;1600253;4407378;3.69184317;1;184;2
16;1600808;3267506;7.23967189;0;120;5
16;1600600;1072713;12.19000561;0;3246;4
16;1600303;5223995;9.64271115;0;468;4
16;1600303;2233465;12.82489914;0;500;4
16;1600055;3394132;5.13886277;1;151;2
16;1600600;4202084;8.89333761;0;80;5
16;1600303;4266529;11.1448492;0;2430;4
16;1600303;5041518;9.79404057;0;2400;5
16;1600303;3849044;6.74240198;0;1691;6
16;1600303;3730614;10.27756513;0;3650;6
16;1600279;978716;9.90840605;0;1200;8
16;1600303;4547887;10.7213838;0;1600;4
16;1600600;4849815;10.14017762;0;320;5
16;1600279;4475905;7.89660516;0;0;4
16;1600600;2830865;11.12843212;0;300;7
16;1600303;5092922;11.98510929;0;2330;7
16;1600600;4705291;9.75449645;0;413;6
16;1600501;866503;6.31905169;0;0;4
16;1600279;1227387;10.18442539;0;600;3
16;1600600;119343;9.21084636;0;0;5
16;1600303;2831053;9.65063138;0;1100;5
16;1600402;874727;5.7697677;1;0;3
16;1600600;4319837;9.14601504;0;800;4
16;1600550;4029097;5.87957729;0;150;8
16;1600204;440760;7.6732902;0;626;4
16;1600600;5203770;10.50123012;0;965;7
16;1600600;1025579;9.57548185;0;1200;3
16;1600154;698640;3.41080511;1;770;1
16;1600600;1456891;8.06740951;0;733;4
16;1600303;2421210;11.42490965;0;1400;7
16;1600303;834889;9.53041704;0;500;1
16;1600535;5062076;6.45238286;0;1138;6
16;1600303;1204752;7.78468711;0;486;8
16;1600402;808408;5.68630748;0;301;7
16;1600303;2134064;11.58499801;0;1320;3
16;1600303;970642;18.25379309;0;1241;8
16;1600279;3498255;10.45798484;0;428;4
16;1600279;2197598;8.61287251;0;300;2
