	uf	cod	gini(g)	parcela(ch)	p_total	p_1sal	p_nsal
2682	pb	2513968	0.47925541294964513	0.31660185452940104	0.1626535584202441	0.17979531549846095	-0.34294656150278047
2683	pb	2505907	0.4667941242464916	0.5483514652397126	-0.08155734099322098	0.18383873624101787	-0.5182182179917028
2684	pb	2513000	0.3943619521573575	0.2629642269254071	0.13139772523195037	0.20809960551027207	-0.3142090849310203
2685	pb	2512788	0.33287507681169604	0.17711480604079188	0.15576027077090415	0.22471635918383814	-0.34397621148207547
2686	pb	2508554	0.4179657003778361	0.2733762936876417	0.14458940669019438	0.35017064266610376	-0.4859903054063984
2687	pb	2501351	0.5119661489412848	0.3756018283454128	0.136364320595872	0.5138161775254173	-0.38476345337212525
2688	pb	2515609	0.31904928265247756	0.2520188562235357	0.06703042642894186	0.2067194830762582	-0.5699256950086969
2689	pb	2505105	0.4949667990543082	0.3503379313080648	0.1446288677462434	0.323723694865825	-0.35179422369900093
2690	pb	2514107	0.5649290436461676	0.6245833798197356	-0.05965433617356797	0.04231023731026706	-0.38305144909901034
2691	pb	2503803	0.3912997369792921	0.3457703019213949	0.045529435057897194	0.22957091928394013	-0.4383440678170175
2692	pb	2513653	0.4219781775104212	0.45755829280317994	-0.03558011529275873	0.057149315934637235	-0.52484320643665
2693	pb	2512721	0.3468168016793418	0.3095667690486975	0.0372500326306443	0.1978607612913431	-0.5722384679085919
2694	pb	2504207	0.45226364634057226	0.16406496777222868	0.2881986785683436	0.3631395821024007	-0.3148271058807455
2695	pb	2509503	0.4097017663670678	0.32948218291981	0.08021958344725777	0.3352370118021052	-0.4748469549284531
2696	pb	2516755	0.36488236396619267	0.16717031473712063	0.19771204922907204	0.24408916011534476	-0.4604119009096219
2697	pb	2501203	0.4476593334308323	0.2530161391184724	0.19464319431235988	0.4220621620384266	-0.349920109326446
2698	pb	2512002	0.37414612735216546	0.20100951096527975	0.1731366163868857	0.36758873540300485	-0.49445557366521464
2699	pb	2512804	0.5193745626696602	0.6125010014021558	-0.0931264387324956	0.12486890565413056	-0.4499361949068922
2700	pb	2504405	0.49044790000447414	0.4213701603236366	0.06907773968083752	0.3016396105488065	-0.39195183977373405
2701	pb	2501104	0.5125867444245991	0.4099444840864712	0.10264226033812784	0.40324360717876007	-0.3459528589686901
2702	pb	2500734	0.3902073949082223	0.3846284206930056	0.005578974215216692	0.19109120578293548	-0.488764752262314
2703	pb	2504306	0.5202457666940883	0.24562907744923002	0.27461668924485827	0.41955493174505765	-0.2987951049214499
2704	pb	2508406	0.32971257138333576	0.33663982340880727	-0.006927252025471509	0.005814630620761707	-0.38139518669537664
2705	pb	2509370	0.46105864674195907	0.43568938977264704	0.025369256969312026	0.08014882064336648	-0.35085322197215374
2706	pb	2502201	0.50513920256603	0.43462673039845234	0.07051247216757761	0.10770315738766256	-0.3316221425204866
2707	pb	2514909	0.5248320882090456	0.39697418917522165	0.12785789903382394	0.44251829058921255	-0.3862574043507484
2708	pb	2502904	0.5133164099199814	0.3830465953744231	0.1302698145455583	0.25326991973555757	-0.3602448216321401
2709	pb	2511301	0.5221192292156344	0.38353202750549975	0.1385872017101346	0.386527337958822	-0.3645320618019975
2710	pb	2513927	0.3793516168623956	0.28520979271439983	0.09414182414799577	0.13297395532439993	-0.4547472681153053
2711	pb	2513356	0.40845094151522965	0.44409171934744374	-0.03564077783221409	-0.016356258803981394	-0.47497257053592634
2712	pb	2500304	0.46139917364975036	0.386899461963815	0.07449971168593539	0.4092925494585693	-0.44922459062568065
2713	pb	2515302	0.41201327556782363	0.18994990857321947	0.22206336699460416	0.4406852621906676	-0.3824082958374071
2714	pb	2511608	0.39608959822985246	0.38017581913297727	0.01591377909687519	0.13278532347852734	-0.5523676532971409
2715	pb	2504900	0.4260821266375172	0.2605626793779282	0.165519447259589	0.3762014375281536	-0.3954149912956231
2716	pb	2506251	0.3249188763229761	0.28781608971780825	0.03710278660516786	0.15429544337752443	-0.5195057165958573
2717	pb	2508000	0.435376650996964	0.18968132488516076	0.24569532611180323	0.351250108472862	-0.3481177026518306
2718	pb	2510204	0.5070715956799563	0.37416240145408675	0.13290919422586955	0.1803952313536762	-0.2482829636687799
2719	pb	2504850	0.37039189238795567	0.2140097888625654	0.15638210352539028	0.20643348708890474	-0.3743235854657617
2720	pb	2506004	0.4830551940683604	0.28123278454636114	0.20182240952199926	0.5121291240024007	-0.3552147481279402
2721	pb	2503704	0.5639399615915337	0.25450252040632637	0.30943744118520733	0.6478806597176698	-0.21433290414755435
2722	pb	2506608	0.41949692435017905	0.3399637600881039	0.07953316426207513	0.13873046028411995	-0.4747839031427432
2723	pb	2505204	0.4327062831571383	0.35094340190631146	0.08176288125082687	0.2600097925843887	-0.4627932614073923
2724	pb	2509206	0.3862251611205656	0.21669079677411107	0.16953436434645452	0.4115040429014807	-0.47628177290413853
2725	pb	2514305	0.44718230582091356	0.38041946964779394	0.06676283617311962	0.09214371822563072	-0.34500054585404416
2726	pb	2500809	0.36735130000438787	0.281381891888402	0.08596940811598586	0.20174784758323272	-0.48737679468766026
2727	pb	2500106	0.5450191323353052	0.27887689153962236	0.2661422407956828	0.4645510391884423	-0.2587352028091682
2728	pb	2501906	0.4726025584509066	0.2530994018918401	0.2195031565590665	0.29381795105180863	-0.40002296744486987
2729	pb	2512747	0.32905364886027677	0.2961590600837618	0.032894588776514966	0.08371422839325093	-0.5421862867274849
2730	pb	2505402	0.4118611717642433	0.3014927155563717	0.11036845620787161	0.30938120199177543	-0.4538569142115072
2731	pb	2515906	0.4048607479546372	0.2761280701036706	0.12873267785096665	0.2811292848660558	-0.44979008724681147
2732	pb	2502805	0.5031029787157908	0.24472457400291148	0.2583784047128793	0.38003542251844	-0.32277166662503487
2733	pb	2508901	0.4780383299930532	0.366248360596375	0.11178996939667818	0.5008415749970826	-0.3860720476099998
2734	pb	2504801	0.5174440268733231	0.4596963673446903	0.05774765952863281	0.2915726294159592	-0.36497040128291325
2735	pb	2501005	0.3968212450088886	0.30767419722722444	0.08914704778166416	0.2481048258979628	-0.440566808818752
2736	pb	2500775	0.6254909318010803	0.48948182053438116	0.13600911126669912	0.2530140022626184	-0.28630157641240706
2737	pb	2511103	0.36593833590663793	0.22204141916811115	0.14389691673852678	0.22195235864516316	-0.5187165873590176
2738	pb	2511400	0.4530231161312893	0.3011691580433622	0.15185395808792712	0.3758670670250268	-0.3827044117547592
2739	pb	2516102	0.4779485579148375	0.31984314096805677	0.1581054169467807	0.471506701461733	-0.3262775300698527
2740	pb	2505808	0.44940351349664764	0.28881267356506934	0.1605908399315783	0.33970760957397994	-0.44198197565542796
2741	pb	2509339	0.3910078520149418	0.31313568976827755	0.07787216224666427	0.1735544542850912	-0.4366837989938702
2742	pb	2512507	0.4011627693797859	0.12058788135311205	0.28057488802667385	0.5387664400615224	-0.39011521777043523
2743	pb	2511004	0.4276615029614329	0.3670731954537827	0.06058830750765021	0.12813905487117727	-0.3849127924494222
2744	pb	2510808	0.5751209589113229	0.35174786258192026	0.2233730963294026	0.7003480778786566	-0.22761686107893286
2745	pb	2508703	0.30739946116392225	0.25128070390296653	0.05611875726095572	0.21704716091999987	-0.543963958166146
2746	pb	2516805	0.49373188514710964	0.25570209610485095	0.2380297890422587	0.3318083945398982	-0.24365764048261407
2747	pb	2509909	0.3827371652498597	0.33339150997023803	0.04934565527962165	0.15520635495581403	-0.47416070310680714
2748	pb	2504603	0.48009944793229986	0.48517885471189526	-0.005079406779595397	0.5439265577366458	-0.42078541957355897
2749	pb	2513307	0.46827926280533116	0.297867865737548	0.1704113970677832	0.35891026512503044	-0.3481738475357641
2750	pb	2505352	0.33880351175251255	0.30367787589764395	0.03512563585486861	0.09479522292178444	-0.6312265384841427
2751	pb	2503605	0.40722076790344974	0.3338089737960338	0.07341179410741594	0.2527945435325665	-0.4382459252987224
2752	pb	2516508	0.3975760227120092	0.32971836787493736	0.06785765483707185	0.2778059992716261	-0.47842277032825786
2753	pb	2509404	0.39524280184772964	0.29902760737022827	0.09621519447750138	0.18697386580066933	-0.4280989710329757
2754	pb	2504074	0.3798684115289419	0.1790795688236385	0.2007888427053034	0.3092803157281182	-0.3844933925062891
2755	pb	2508604	0.46191939588087993	0.4307716862577484	0.031147709623131514	0.44186720905720767	-0.4163101073312696
2756	pb	2504504	0.42203017944020405	0.36272784103762845	0.059302338402575594	0.348484845398653	-0.4464284787214562
2757	pb	2512606	0.3219097628626004	0.36540377605837115	-0.04349401319577073	0.018528556085606107	-0.5464176392726309
2758	pb	2512036	0.6349245686627845	0.39949264776176485	0.2354319209010196	0.25879508621411385	-0.18408098122961558
2759	pe	2616209	0.4088978976396439	0.18340341438383834	0.22549448325580557	0.433753340354775	-0.39859003293941087
2760	pe	2601003	0.46432160972643344	0.37019082160199746	0.09413078812443598	0.3905688343638156	-0.3911762085709932
2761	pe	2601102	0.5822596586626814	0.2158430027749435	0.36641665588773786	0.5814048260976206	-0.18108530795506494
2762	pe	2609600	0.5792113489451511	0.5853334483740165	-0.006122099428865324	1.0046734291757808	-0.16991737336187596
2763	pe	2609303	0.43871248999552404	0.3437518941116504	0.09496059588387362	0.18953655813442938	-0.45649822533004125
2764	pe	2614600	0.44211766956352694	0.3052420975756778	0.13687557198784917	0.31050816942549064	-0.3924359279823738
2765	pe	2602100	0.47959279972124536	0.37007126445352856	0.1095215352677168	0.28849999948697613	-0.3884829615072529
2766	pe	2604502	0.43775481185447407	0.2821316884580245	0.15562312339644957	0.30717272573939536	-0.4571070492405461
2767	pe	2612406	0.5906850985199129	0.5985947067759356	-0.007909608256022715	0.4653402617835811	-0.29818464161846303
2768	pe	2603207	0.3740880010050174	0.23791114460680884	0.13617685639820853	0.18950015710833834	-0.4179217371083974
2769	pe	2604106	0.55355703719514	0.34480425940924464	0.2087527777858954	0.8854812754756286	-0.21280328590246111
2770	pe	2608404	0.49512616681660515	0.27829370386312813	0.21683246295347702	0.2752982875615291	-0.316072220754431
2771	pe	2615607	0.7273785738074495	0.20471990953589025	0.5226586642715593	0.6974691073411069	-0.00010905393978999367
2772	pe	2613909	0.5458717801584781	0.3486515065388909	0.19722027361958727	0.5423481389579509	-0.29698303695520767
2773	pe	2604304	0.5611805427097779	0.3052080140526765	0.2559725286571014	0.40458925507703625	-0.20915627940999681
2774	pe	2603108	0.48790906799899103	0.1744305140064455	0.31347855399254554	0.48853795136143807	-0.2608991540189589
2775	pe	2616506	0.40311026942242245	0.3126854193982581	0.09042485002416434	0.2895247142340859	-0.421360514321118
2776	pe	2610509	0.4224247878334014	0.1766711015411062	0.24575368629229521	0.3784534213806878	-0.36791185534531634
2777	pe	2600906	0.45325081441527215	0.4120590147253447	0.04119179968992748	0.23409617784001824	-0.3978966275047163
2778	pe	2601805	0.3962849659199319	0.40324117939232973	-0.006956213472397832	0.0942323700110228	-0.4790968060709032
2779	pe	2612455	0.4944302231150467	0.2105175173502999	0.2839127057647468	0.337211915693433	-0.2819103332082463
2780	pe	2616001	0.5000249248964138	0.3304961713275567	0.1695287535688571	0.36134465312541686	-0.3366966271344206
2781	pe	2614709	0.42593201260543045	0.2549567729460739	0.17097523965935657	0.3494836929500922	-0.26113609479592137
2782	pe	2605152	0.42524561742487244	0.3391495329383145	0.08609608448655792	0.16355477818223518	-0.46809105724616007
2783	pe	2603504	0.5075045242578817	0.2854842535191532	0.22202027073872854	0.47783825333564856	-0.29859973526765404
2784	pe	2607802	0.44750589271121866	0.21054348564815228	0.23696240706306637	0.5271324467197177	-0.2905656574416048
2785	pe	2605004	0.47204219159470817	0.25537946706451087	0.2166627245301973	0.4458314539886554	-0.3716813601765885
2786	pe	2613503	0.48216475740650133	0.3960241196860884	0.08614063772041292	0.32111639724754615	-0.4454524682516119
2787	pe	2612471	0.4260169805127383	0.28923023231300604	0.13678674819973224	0.21104790874005386	-0.3791247613022647
2788	pe	2600302	0.49263967828250854	0.16852749737564876	0.3241121809068598	0.4417871489797206	-0.21308191843854007
2789	pe	2608453	0.49873395076791227	0.25695192583864157	0.2417820249292707	0.6222372303460257	-0.3465124368927168
2790	pe	2611533	0.42246767177372613	0.09747085274778744	0.3249968190259387	0.49478589784213023	-0.46763440972873127
2791	pe	2601904	0.46855290510078496	0.25275748759434313	0.21579541750644182	0.5484734402388555	-0.3718885054829004
2792	pe	2612901	0.4061251725820696	0.4459265694920974	-0.03980139691002782	0.11204539282810677	-0.5304013907939847
2793	pe	2612554	0.38758889992587164	0.2977564782181843	0.08983242170768735	0.12337576603841716	-0.5239508189429086
2794	pe	2613206	0.4924068955331564	0.4725611303975117	0.019845765135644733	0.14092675003249777	-0.4051342668790405
2795	pe	2608057	0.5185737806930228	0.268812643648043	0.24976113704497982	0.6985496332045	-0.22592502216131471
2796	pe	2606309	0.5148044923745307	0.42644567171911674	0.088358820655414	0.1805122867877368	-0.40746517399846216
2797	pe	2606101	0.46871065969968917	0.4143362679429359	0.05437439175675329	0.2403785346971412	-0.44285725145500277
2798	pe	2609501	0.47607906176343695	0.321559258676676	0.15451980308676094	0.6932839470780836	-0.3282009045834021
2799	pe	2601052	0.4186725667856982	0.27867310578273463	0.13999946100296357	0.48158741928038096	-0.3989513807188211
2800	pe	2608107	0.40294453145864706	0.14627954158198464	0.2566649898766624	0.41486161443486447	-0.3915692245684852
2801	pe	2610806	0.5268624816755323	0.38278773703742097	0.14407474463811132	0.3456133556743809	-0.3054532946598689
2802	pe	2616100	0.42847213758177183	0.36223412103453967	0.06623801654723216	0.30939056899619255	-0.4551235624868981
2803	pe	2607604	0.5687498389707581	0.7138659274077863	-0.14511608843702817	0.6754714961329058	-0.3187528024749722
2804	pe	2600609	0.487560282826637	0.44977403181280007	0.037786251013836925	0.28739823271543874	-0.40094570786093475
2805	pe	2602308	0.5391676403654537	0.3242094253123937	0.21495821505306	0.4346598189325128	-0.3004833368230839
2806	pe	2615003	0.47495966088762986	0.17840049665610636	0.2965591642315235	0.6226739211141754	-0.38902949879930515
2807	pe	2609204	0.41412765672708085	0.35425888849391507	0.05986876823316578	0.24010920399048585	-0.4190984149895949
2808	pe	2604205	0.49409768157824585	0.34948830586952484	0.144609375708721	0.5750950523727709	-0.2965038166802155
2809	pe	2610103	0.5919557388211587	0.3376718364212058	0.2542839023999529	0.3590646763312453	-0.2366785012369741
2810	pe	2600104	0.5946292133109232	0.47113741783800167	0.12349179547292155	0.5547805295210569	-0.2560788392008613
2811	pe	2607653	0.43366661181215793	0.2529300713266418	0.18073654048551613	0.37703739573849604	-0.384647708236287
2812	pe	2600500	0.4550727615927751	0.35239642019357986	0.10267634139919524	0.2539308237397394	-0.4081717153855927
2813	pe	2600054	0.45450640761737526	0.31104687356231586	0.1434595340550594	0.7763672488238063	-0.2720746483792553
2814	pe	2612000	0.37297643875587716	0.27066319072199996	0.1023132480338772	0.23100499449815803	-0.4529295247364301
2815	pe	2602506	0.3661152356106232	0.2380331865822195	0.1280820490284037	0.25655949916492216	-0.47942519599262523
2816	pe	2605459	0.5828224546062882	0.3344007856727004	0.24842166893358786	0.0	0.24842166893358786
2817	pe	2607109	0.5828840198126131	0.4214620064136555	0.16142201339895756	0.35922770453618913	-0.2920630202507061
2818	pe	2611705	0.6493058839269232	0.41094810443413843	0.2383577794927848	0.5915595588438548	-0.22773316768493634
2819	pe	2612802	0.4577492471458492	0.30431475565465416	0.15343449149119504	0.2871030438002231	-0.38018809180942315
2820	pe	2607703	0.45009701188706475	0.2289991474611237	0.22109786442594104	0.47241596772279515	-0.3697022608554156
2821	pe	2612604	0.5496762582907532	0.41681748485970327	0.1328587734310499	0.37800235814287153	-0.37467382069032995
2822	pe	2602209	0.3820567507701943	0.13812619637516	0.2439305543950343	0.42540318307625913	-0.44356312117026453
2823	pe	2605905	0.44278169034837733	0.37890927214880865	0.06387241819956868	0.3672490415744677	-0.34617736601988114
2824	pe	2615904	0.4771417892615123	0.34725457327693754	0.12988721598457476	0.5594170649557134	-0.36391527092758236
2825	pe	2610202	0.45040234019152503	0.3095708789780556	0.14083146121346946	0.2210249394694198	-0.39709739406082734
2826	pe	2605202	0.44669097169897254	0.33020496850651226	0.11648600319246027	0.5628905040769946	-0.34524921122129715
2827	pe	2610707	0.5139085120456237	0.5024685124922545	0.011439999553369162	0.9813274133142795	-0.19223165500749606
2828	pe	2611804	0.5250491246890605	0.3637246158058668	0.16132450888319372	0.7049319110152621	-0.25088696274199773
2829	pe	2609154	0.3029143749265574	0.25363366122704567	0.0492807136995117	0.09978188557864054	-0.601172366098806
2830	pe	2608909	0.4724743575067061	0.31759759151109823	0.15487676599560785	0.5385870813616926	-0.34950412441649914
2831	pe	2608800	0.5219354632388797	0.20809750306948982	0.3138379601693899	0.4779463600848124	-0.24557436845725833
2832	pe	2610004	0.5449511476545292	0.4152383626322207	0.12971278502230854	0.7167795818604663	-0.24161011031155277
2833	pe	2614105	0.49041129846168563	0.32624190019525257	0.16416939826643306	0.5955451464716749	-0.3182206860424974
2834	pe	2609709	0.4448156281538074	0.2473462988430103	0.19746932931079708	0.4124478755822256	-0.40995978223031326
2835	pe	2600807	0.41360883750726085	0.32134299703820624	0.09226584046905462	0.2950679504942346	-0.4604464462535889
2836	pe	2608750	0.5187848005297186	0.2057236481454504	0.31306115238426824	0.5470303332027515	-0.2875525060104476
2837	pe	2608602	0.4533938691056104	0.3496652363164251	0.10372863278918532	0.2386038323294556	-0.3405380843690866
2838	pe	2609006	0.4382197318584402	0.25735547975061335	0.18086425210782686	0.30889766474855984	-0.31465646923382184
2839	pe	2607000	0.5086187209301918	0.4621021115452293	0.04651660938496249	0.3624435221546628	-0.38131944358791436
2840	pe	2613305	0.38130910032412924	0.27897195954978593	0.1023371407743433	0.24728387886178127	-0.46189488543367285
2841	pe	2613701	0.48787645016264114	0.4040886316811627	0.08378781848147843	0.7292691463171275	-0.31620422636485324
2842	pe	2603405	0.4422297143424203	0.2602550104187177	0.18197470392370263	0.28692669291669615	-0.357552066633709
2843	pe	2613800	0.4426115417207126	0.2537354668172592	0.18887607490345337	0.2672400780775196	-0.35866655149387094
2844	pe	2602803	0.4444374265680344	0.4130834994290431	0.03135392713899132	0.212132648220567	-0.4677577242350466
2845	pe	2601706	0.49692220166042067	0.34570637860761244	0.15121582305280823	0.5425597813648644	-0.33601385043216747
2846	pe	2605400	0.4879726169402895	0.37495794318516307	0.11301467375512642	0.31783869174967405	-0.4432021305270699
2847	pe	2610905	0.5123653406261905	0.41139919161207517	0.10096614901411538	0.4683647650049354	-0.31735731885008245
2848	pe	2603603	0.41601547870095346	0.24979910973008712	0.16621636897086633	0.470099694058676	-0.4107987175156552
2849	pe	2603306	0.43451859151583405	0.36466058123300915	0.0698580102828249	0.1701869756168517	-0.3631056062161472
2850	pe	2606705	0.39508975751762954	0.291250554226288	0.10383920329134155	0.29837866840983684	-0.5198756800786452
2851	pe	2600708	0.39105583619362794	0.20905689383963755	0.1819989423539904	0.5128139556568946	-0.4193345002837233
2852	pe	2604908	0.39085366453376036	0.3111918279850061	0.07966183654875425	0.39613416930564993	-0.5044746898728837
2853	pe	2611002	0.5178413132912243	0.3792342548633959	0.1386070584278284	0.5654415199729355	-0.23256169845051144
2854	pe	2605608	0.4330312444313279	0.36072832632440166	0.07230291810692624	0.21003409371381998	-0.44484205085553696
2855	pe	2603900	0.4025901687547615	0.28936450447509166	0.11322566427966985	0.2939451093842671	-0.4688403691892188
2856	pe	2603702	0.46545164996721156	0.38135583535425677	0.08409581461295479	0.33946495990519054	-0.38446473093325206
2857	pe	2610608	0.48541704127133434	0.2576171793864349	0.22779986188489942	0.6377455987414038	-0.37737478474598574
2858	pe	2607406	0.5197376343333795	0.06986336797691495	0.44987426635646455	0.5130490512524372	-0.11351035383497576
2859	pe	2602902	0.5015977552473232	0.3765376438031346	0.1250601114441886	0.7950512922422104	-0.24593462149598833
2860	pe	2602605	0.43131600448747665	0.27316636997323684	0.1581496345142398	0.42330943211383865	-0.5043345367351579
2861	pe	2607208	0.4679871947798211	0.20663546985240178	0.2613517249274193	0.7483334499019514	-0.3126469935348105
2862	pe	2604601	0.4250344731389891	0.2398262785360089	0.18520819460298021	0.40693832600840407	-0.4227454047390361
2863	pe	2608701	0.48296016135469777	0.3321667518502156	0.15079340950448217	0.3389998459628969	-0.4056117316997002
2864	pe	2602001	0.5299335462561583	0.4413915221449253	0.08854202411123302	0.2987550479181904	-0.3952783984922672
2865	pe	2602407	0.3711751020452527	0.40025226310582485	-0.02907716106057212	0.055048054985257	-0.5153293213783945
2866	pe	2612208	0.5798208323482843	0.4493639884544782	0.13045684389380607	0.7060591411443513	-0.2542133186250364
2867	pe	2608008	0.48109793862134864	0.40572157280072674	0.0753763658206219	0.10635306670209932	-0.3118487331202524
2868	pe	2611606	0.6542113024688135	0.6326725500824109	0.021538752386402682	1.098999454299355	-0.0992827266181896
2869	pe	2616407	0.5026095567087314	0.37325346997277675	0.12935608673595467	0.6652276859815933	-0.30510106895764255
2870	pe	2606200	0.5047090020770247	0.44900439721536134	0.0557046048616634	0.5966883911940898	-0.27250130351267454
2871	pe	2611408	0.4679620868756811	0.3421720494742838	0.12579003740139727	0.3393192398908752	-0.3213079857396298
2872	pe	2605103	0.5187427027903809	0.33328723483636036	0.18545546795402057	0.4670411845229986	-0.2884738948136255
2873	pe	2614808	0.46663513571146464	0.4102286275425431	0.056406508168921565	0.2742323399622586	-0.45337270233220606
2874	pe	2611200	0.521843208576908	0.49390607351942306	0.027937135057484963	0.17293637603251955	-0.36904986819886554
2875	pe	2615409	0.4681409513251562	-0.18573221314107835	0.6538731644662346	0.8852887287028828	-0.21387465824113971
2876	pe	2611101	0.6071144159960802	0.40104260980117246	0.20607180619490773	0.8285365325480922	-0.15141775330333096
2877	pe	2600203	0.44448239866988726	0.3282693503587052	0.11621304831118207	0.2977119533996352	-0.4656258157307873
2878	pe	2606804	0.4688402472226765	0.30523537257131816	0.1636048746513583	0.8229991644438137	-0.23566587571073572
2879	pe	2604700	0.5372331478993254	0.31647449569756425	0.22075865220176116	0.39777538055793504	-0.3098703270201396
2880	pe	2601508	0.42947197720015273	0.35213759539719425	0.07733438180295849	0.24813543125314597	-0.47907349233476704
2881	pe	2611309	0.5085479076255912	0.3411299289779053	0.16741797864768593	0.43443971283726923	-0.3059661659583379
2882	pe	2609105	0.48077727069123133	0.2954191035665231	0.1853581671247082	0.34214130734075776	-0.33074655807198516
2883	pe	2614204	0.4732901860655049	0.3009879738530611	0.1723022122124438	0.5351193754948161	-0.3404551691610912
2884	pe	2614303	0.43315760770596823	0.396772113653589	0.03638549405237923	0.17028881857142641	-0.4860460206627141
2885	pe	2615102	0.3388911675459647	0.2533388855237054	0.08555228202225929	0.18367885405185014	-0.5861184541616996
2886	pe	2604155	0.4676144011391502	0.1705710144838769	0.2970433866552733	0.40554724093468086	-0.3470973555177904
2887	pe	2601409	0.4731568092872155	0.34407436793403023	0.12908244135318525	0.47467262776937214	-0.30872543916579953
2888	pe	2615201	0.49036750492207803	0.392673611264308	0.09769389365777004	0.31614667007557107	-0.2975700847495125
2889	pe	2612505	0.5274110892624164	-0.016886800052520856	0.5442978893149373	0.7725085040473643	-0.18438632138199573
2890	pe	2613107	0.4385984240731067	0.22160635702153142	0.21699206705157525	0.4897577387004568	-0.4172750776188646
2891	pe	2605301	0.5015972191445657	0.2886146170392524	0.21298260210531328	0.3067710571583757	-0.33413716313108055
2892	pe	2600401	0.432469444353779	0.470379809845209	-0.03791036549143001	0.40011284002601877	-0.4010901689567241
2893	pe	2605806	0.3644858498467707	0.22203196641293588	0.1424538834338348	0.358344767685323	-0.5227046095748273
2894	pe	2612307	0.4584059350163213	0.30264474392032925	0.15576119109599207	0.33148214945831034	-0.39664969607975675
2895	pe	2607950	0.40544978378021157	0.35217046056153367	0.0532793232186779	0.4111373356092838	-0.4265759388047329
2896	pe	2603454	0.5474569506492868	0.4146942502230433	0.1327627004262435	0.8802877124612436	-0.2374925611484634
2897	pe	2603009	0.5359414188194761	0.3682545078200704	0.1676869109994057	0.3995223696199258	-0.3050277493288448
2898	pe	2607901	0.6073514633560111	0.5618912723224796	0.045460191033531494	1.0075381022493566	-0.1505569254946002
2899	pe	2613008	0.6944694648152745	0.2643681531961938	0.4301013116190807	0.6240102142045815	-0.18119980298151184
2900	pe	2607307	0.5699861813906546	0.2608886346869691	0.3090975467036855	0.4084653959793627	-0.27910318040895044
2901	pe	2612703	0.4156454338936564	0.3887556175266782	0.02688981636697818	0.38222775195334757	-0.542259314083622
2902	pe	2614402	0.37993337737967847	0.19982119013756006	0.18011218724211842	0.31209781460930097	-0.4397771663372877
2903	pe	2601201	0.5665287473840411	0.4549145243171846	0.11161422306685653	0.759176241664086	-0.23606821294744063
2904	pe	2614006	0.4385958799321721	0.29703415199863104	0.14156172793354105	0.24648359338114023	-0.3956606789246827
2905	pe	2605707	0.5117698992211608	0.2730682101213543	0.2387016890998065	0.6623383139135053	-0.263045663918581
2906	pe	2614857	0.48803835256905215	0.3756134993032485	0.11242485326580365	0.5953854816141164	-0.30110130077485975
2907	pe	2611507	0.46461016841126457	0.36690557641098687	0.0977045920002777	0.4396128020943515	-0.3982034380417505
2908	pe	2609402	0.43600840860416534	0.28848979726869683	0.1475186113354685	0.594222977024738	-0.31880626071138995
2909	pe	2609808	0.5165975436896371	0.225151404047074	0.29144613964256305	0.46309781741446354	-0.3406898684336819
2910	pe	2608305	0.5186608694537406	0.33375429814566626	0.1849065713080743	0.33733047091506907	-0.2710190870343442
2911	pe	2616183	0.3155321102300358	0.16615123852843772	0.14938087170159808	0.3042554701676822	-0.5724358094327322
2912	pe	2615300	0.5301519780043957	0.38686126308163205	0.14329071492276368	0.5553946743779634	-0.3159214742994543
2913	pe	2606903	0.4837636549000426	0.3637678153386451	0.11999583956139748	0.2918786837799979	-0.37684885258525846
2914	pe	2615706	0.5119615106711405	0.3680302518777181	0.1439312587934224	0.48624603908881103	-0.34312272045917724
2915	pe	2616308	0.4403456565554058	0.3100373839373751	0.13030827261803068	0.318104348469478	-0.37840382328141153
2916	pe	2604809	0.415089497035501	0.3045432723975898	0.1105462246379112	0.3914633649347371	-0.4236105276430673
2917	pe	2610400	0.49123677492134066	0.3593603580480591	0.13187641687328155	0.3292619862205337	-0.3667814044064819
2918	pe	2614501	0.5295535799758703	0.2997024937770324	0.22985108619883787	0.6544550899637575	-0.3425143735655156
2919	pe	2601607	0.5211327953746762	0.4320081325445334	0.08912466283014275	0.5363459270663246	-0.3573434964569596
2920	pe	2609907	0.6144712720515334	0.2910697743754038	0.3234014976761296	0.5645161813458811	-0.26018137461524726
2921	pe	2602704	0.35989425735280645	0.21640886879136934	0.1434853885614371	0.2192978236191746	-0.46536236922731244
2922	pe	2608503	0.39186365642344334	0.027185944646273663	0.3646777117771697	0.4664839139228144	-0.28417816980171173
2923	pe	2607505	0.48825219611617454	0.23965002863946006	0.2486021674767145	0.2889012916433986	-0.3041146131992447
2924	pe	2606002	0.5576163213398333	0.4037349896134099	0.15388133172642338	0.772696319461118	-0.22872578351263084
2925	pe	2603926	0.3381125668747893	0.3054403809511892	0.032672185923600106	0.1338324039063079	-0.592450049595502
2926	pe	2608255	0.43455081784316096	0.4130680883510657	0.021482729492095287	0.10429118047512387	-0.441481547161373
2927	pe	2603801	0.41754120429500186	0.26328053186180056	0.1542606724332013	0.1912501817902591	-0.39028377966852634
2928	pe	2601300	0.37802603948858793	0.2730683472554992	0.1049576922330887	0.24769590010543674	-0.5151962863912433
2929	pe	2604403	0.3963184042140777	0.2408385883577263	0.1554798158563514	0.3520825343581838	-0.5037073528300766
2930	pe	2608206	0.46158313137419826	0.22559222554142266	0.2359909058327756	0.5144319767843881	-0.3289383080600701
2931	pe	2607752	0.5052389254780092	0.39303212946020727	0.11220679601780192	0.6946003871802993	-0.31926970243631503
