Cod2000	Cod2010	Gini_RD	Gini_RP	RendaMedia	RendaMedia2010
3159407	['3159407']	0.49404706820952815	0.5144810027968741	389.262014376667	389.262014376667
3159506	['3159506']	0.4351391692383215	0.44972370357055835	347.729083150316	347.729083150316
3159605	['3159605']	0.4990202352358284	0.49794146290246477	706.773823893245	706.773823893245
3159704	['3159704']	0.465690744706292	0.47344328040953243	592.152848454967	592.152848454967
3159803	['3159803']	0.48820371478506575	0.47431683403581804	687.56572080662	687.56572080662
3159902	['3159902']	0.43721617392064993	0.43768364622343026	424.361376998756	424.361376998756
3160009	['3160009']	0.39764083796209726	0.42573021655226273	468.46945389322	468.46945389322
3160108	['3160108']	0.40126606265037157	0.4240370851002271	380.7160170474	380.7160170474
3160207	['3160207']	0.4407552489574139	0.47917679869604746	223.560373497474	223.560373497474
3160306	['3160306']	0.4977486868184672	0.5341840763745599	281.800298959473	281.800298959473
3160405	['3160405']	0.5135584988631385	0.4973625215486839	774.681829202992	774.681829202992
3160454	['3160454']	0.5438238223623061	0.593753865558916	167.950954186637	167.950954186637
3160504	['3160504']	0.4789693939503379	0.5267568125085511	369.083804967975	369.083804967975
3160603	['3160603']	0.5225996305964135	0.5464382563735092	427.554828107379	427.554828107379
3160702	['3160702']	0.4959054715228559	0.5105757496525265	562.307832011947	562.307832011947
3160801	['3160801']	0.41900619743225576	0.4285967691004643	455.608314389186	455.608314389186
3160900	['3160900']	0.5879425823337039	0.5402312272367589	450.745732374111	450.745732374111
3160959	['3160959']	0.4561474765157095	0.4827631519057618	327.750672222521	327.750672222521
3161007	['3161007']	0.48328771663029957	0.4954289379095539	522.636115065269	522.636115065269
3161056	['3161056']	0.43659077404445434	0.4702910516546257	306.500747827689	306.500747827689
3161106	['3161106']	0.5294972170473831	0.5591086253114693	317.972721640865	317.972721640865
3161205	['3161205']	0.40734906790924674	0.38962514108395996	479.798445270889	479.798445270889
3161304	['3161304']	0.5415661528896876	0.5341119419374905	619.546430112086	619.546430112086
3161403	['3161403']	0.4799886103247699	0.4729501957793635	445.120062284792	445.120062284792
3161502	['3161502']	0.42796000991514116	0.42023616341085357	465.4716418073	465.4716418073
3161601	['3161601']	0.5156471866706338	0.5554608563680343	385.495924243898	385.495924243898
3161650	['3161650']	0.4827381440288716	0.5037291668689117	400.770165875538	400.770165875538
3161700	['3161700']	0.4655769177768757	0.47376103259591273	495.454853733754	495.454853733754
3161809	['3161809']	0.4120204777964739	0.41817583734991093	557.811037311209	557.811037311209
3161908	['3161908']	0.47844083243231317	0.4784188938018792	425.01644639703	425.01644639703
3162005	['3162005']	0.5322049328082871	0.5291690949492964	641.263692815793	641.263692815793
3162104	['3162104']	0.5262120993048605	0.5184746785207659	779.889337294023	779.889337294023
3162203	['3162203']	0.47846763251664315	0.45576427645272033	664.854167634758	664.854167634758
3162252	['3162252']	0.465851804663481	0.48709416913769377	278.787275442965	278.787275442965
3162302	['3162302']	0.40506554702193287	0.4010737878161561	524.727096674643	524.727096674643
3162401	['3162401']	0.4449587320904679	0.48184935143513663	254.433879557243	254.433879557243
3162450	['3162450']	0.4750953236614557	0.522693309158258	177.262572050201	177.262572050201
3162500	['3162500']	0.5228758517685008	0.5275502285058458	751.849553140363	751.849553140363
3162559	['3162559']	0.5875926297353855	0.5878981770302117	475.248324888738	475.248324888738
3162575	['3162575']	0.435258144583585	0.4438662622558407	367.076308357507	367.076308357507
3162609	['3162609']	0.44785294953268373	0.44957650089540824	396.987103046411	396.987103046411
3162658	['3162658']	0.6239006265724224	0.6451741965789146	341.469273192146	341.469273192146
3162708	['3162708']	0.434506302833251	0.4567276071932411	293.116345397016	293.116345397016
3162807	['3162807']	0.5041080158660611	0.5296030490880026	370.426760289968	370.426760289968
3162906	['3162906']	0.4411485224388272	0.4257807205367621	601.10659732577	601.10659732577
3162922	['3162922']	0.5940856947227414	0.5019332791802433	440.317441649553	440.317441649553
3162948	['3162948']	0.502303640616786	0.5063634849379894	704.724148778946	704.724148778946
3162955	['3162955']	0.4530026887977112	0.4496321242888355	514.377947441729	514.377947441729
3163003	['3163003']	0.46093136055521156	0.4783121197457981	329.546234831226	329.546234831226
3163102	['3163102']	0.47066191296530824	0.4914253766454958	541.63264367592	541.63264367592
3163201	['3163201']	0.474968592322468	0.47731156148037956	531.713501431417	531.713501431417
3163300	['3163300']	0.540848606708437	0.5767188924144285	387.953174051614	387.953174051614
3163409	['3163409']	0.5327828323753263	0.5292336327048089	472.764164215749	472.764164215749
3163508	['3163508']	0.46548536704546906	0.49377870017147996	296.981035994493	296.981035994493
3163607	['3163607']	0.4729887401016223	0.4908787241385214	345.462290387007	345.462290387007
3163706	['3163706']	0.49927336715471105	0.5188269042681231	798.807707754572	798.807707754572
3163805	['3163805']	0.4391241115243003	0.4481599092096822	369.317584008864	369.317584008864
3163904	['3163904']	0.45841027525204636	0.4617356316315029	535.597841647993	535.597841647993
3164001	['3164001']	0.4117684182872906	0.4323793885035394	403.020184866269	403.020184866269
3164100	['3164100']	0.46158685549250045	0.48381500839257274	354.241840597352	354.241840597352
3164209	['3164209']	0.5049889441904527	0.5319540979524369	298.100556312671	298.100556312671
3164308	['3164308']	0.4730904367260631	0.4560183462992713	609.542103471207	609.542103471207
3164407	['3164407']	0.4326731906363587	0.43368214378436243	569.110446909425	569.110446909425
3164431	['3164431']	0.4365317320488191	0.4218875493804646	404.330926583576	404.330926583576
3164472	['3164472']	0.4431398215235176	0.45550248853815334	320.997928360172	320.997928360172
3164506	['3164506']	0.47879332218466675	0.5423611855102127	265.19947983881	265.19947983881
3164605	['3164605']	0.40654290318157627	0.411964287628904	524.141075733307	524.141075733307
3164704	['3164704']	0.4788320204097968	0.47516964181960075	761.088201043967	761.088201043967
3164803	['3164803']	0.48230386590073127	0.503452052826126	488.007438482879	488.007438482879
3164902	['3164902']	0.42565631715366414	0.4248340806020686	437.453198212066	437.453198212066
3165008	['3165008']	0.4375645635095936	0.4488776554600339	477.585007678426	477.585007678426
3165107	['3165107']	0.44339787630378713	0.4342371059981358	584.104105066921	584.104105066921
3165206	['3165206']	0.3949296085970677	0.40658803761513496	419.195555961667	419.195555961667
3165305	['3165305']	0.4844985261137599	0.5285641279876485	524.606279976152	524.606279976152
3165404	['3165404']	0.43795343506888273	0.4474032340940495	492.653682097897	492.653682097897
3165503	['3165503']	0.4795219941610296	0.496886855071466	320.77033331284	320.77033331284
3165537	['3165537']	0.4633767072257019	0.4646098567716016	639.003931697753	639.003931697753
3165552	['3165552']	0.5115676398219167	0.5474639730609522	223.726205008618	223.726205008618
3165560	['3165560']	0.43084561592200155	0.444655464945528	383.496128639531	383.496128639531
3165578	['3165578']	0.4456688974833646	0.4586354884561108	385.125941766288	385.125941766288
3165602	['3165602']	0.5567168894063617	0.5848970150312303	575.968720895257	575.968720895257
3165701	['3165701']	0.4276757965504444	0.4404016066389531	420.140293468887	420.140293468887
3165800	['3165800']	0.4260960494696575	0.4000501838094176	490.541932370262	490.541932370262
3165909	['3165909']	0.41917953095565175	0.43728059671499087	269.398520712102	269.398520712102
3166006	['3166006']	0.4228548656015023	0.45380867242457446	334.984763465755	334.984763465755
3166105	['3166105']	0.45136620284720597	0.47516880354083346	319.591027257734	319.591027257734
3166204	['3166204']	0.43509541141721153	0.4467286646272801	285.672327246148	285.672327246148
3166303	['3166303']	0.43658920719616356	0.4515746862257983	337.027077289031	337.027077289031
3166402	['3166402']	0.4250734155139808	0.42714668084865637	470.171502101763	470.171502101763
3166501	['3166501']	0.4853931211517868	0.5476581196536163	221.085474647632	221.085474647632
3166600	['3166600']	0.38099941629815093	0.37916396714294165	490.679026217038	490.679026217038
3166709	['3166709']	0.5524751058722721	0.5717485328046817	456.272528626579	456.272528626579
3166808	['3166808']	0.5362825343447749	0.5316023610435052	705.607467772696	705.607467772696
3166907	['3166907']	0.44042507966446176	0.45265053679790024	460.042867801198	460.042867801198
3166956	['3166956']	0.4995605443221546	0.5345059819384367	351.376766620762	351.376766620762
3167004	['3167004']	0.4773472860630953	0.5087167585320429	417.667220672747	417.667220672747
3167103	['3167103']	0.6197725143769098	0.6597228640953456	450.729454112494	450.729454112494
3167202	['3167202']	0.530242660995543	0.5359131576868629	798.01496843616	798.01496843616
3167301	['3167301']	0.4168176895430695	0.4109451487482395	430.242910315098	430.242910315098
3167400	['3167400']	0.47934548696353607	0.4751874414146203	639.734933111223	639.734933111223
3167509	['3167509']	0.47103018526865115	0.514131714245115	434.759668117388	434.759668117388
3167608	['3167608']	0.4936671789225485	0.5095569401792228	376.222254343776	376.222254343776
3167707	['3167707']	0.4694311983170807	0.4884560797905223	338.981172561548	338.981172561548
3167806	['3167806']	0.460684325894289	0.46060305359956	508.564778728809	508.564778728809
3167905	['3167905']	0.43513828187821757	0.45648442648107956	501.219632585984	501.219632585984
3168002	['3168002']	0.4990843490367972	0.5156464966168273	421.660684950122	421.660684950122
3168051	['3168051']	0.3710475893421654	0.3992643069662517	340.842853262379	340.842853262379
3168101	['3168101']	0.5863153382025221	0.5539075891921534	889.794542956949	889.794542956949
3168200	['3168200']	0.44294232085278695	0.45409205459701873	509.78935464709	509.78935464709
3168309	['3168309']	0.44630351357288756	0.45819170909525186	426.737567561761	426.737567561761
3168408	['3168408']	0.4719648830140287	0.48330929082029206	348.428292877323	348.428292877323
3168507	['3168507']	0.5568705325156229	0.5621411380155992	558.729901574467	558.729901574467
3168606	['3168606']	0.5817934568338634	0.5860041465322463	593.663290737204	593.663290737204
3168705	['3168705']	0.48892267743388396	0.48977372944101194	776.739885400767	776.739885400767
3168804	['3168804']	0.5693578215511172	0.5791350744012758	791.141008550279	791.141008550279
3168903	['3168903']	0.5576319406627372	0.5386472261372268	599.382364250396	599.382364250396
3169000	['3169000']	0.42831979422221655	0.42486696491861276	551.449742044926	551.449742044926
3169059	['3169059']	0.42459671413366784	0.41839425530333785	484.347026460366	484.347026460366
3169109	['3169109']	0.4239628525899468	0.4051062569217029	479.155679821866	479.155679821866
3169208	['3169208']	0.519804848650635	0.5333656854758524	603.060030789227	603.060030789227
3169307	['3169307']	0.56349602178172	0.5700873749748179	734.817109433112	734.817109433112
3169356	['3169356']	0.527038974356659	0.5302737865542616	631.969955313138	631.969955313138
3169406	['3169406']	0.5042528156500993	0.5129316476158412	664.530906118957	664.530906118957
3169505	['3169505']	0.43073484620470737	0.4629260872856962	356.463039591077	356.463039591077
3169604	['3169604']	0.515361911445392	0.5077165537480062	648.854049862268	648.854049862268
3169703	['3169703']	0.49926699316089984	0.5069777144655911	441.64758557209	441.64758557209
3169802	['3169802']	0.49833265338951227	0.4991719493482304	644.013102712089	644.013102712089
3169901	['3169901']	0.5041585945731215	0.505661836125365	710.847167298379	710.847167298379
3170008	['3170008']	0.4467145617238697	0.4951812724281034	244.709193617225	244.709193617225
3170057	['3170057']	0.40552591589725207	0.41164054340157175	337.04842103822	337.04842103822
3170107	['3170107']	0.5187053054407369	0.5095665697323011	945.269975474136	945.269975474136
3170206	['3170206']	0.5169447639864604	0.513451031494762	969.925592579602	969.925592579602
3170305	['3170305']	0.47928774638724037	0.4979796409879199	327.359918991257	327.359918991257
3170404	['3170404']	0.5404423138840172	0.5391125996878674	671.629030113193	671.629030113193
3170438	['3170438']	0.4714022922057436	0.4658920156334505	499.47840467623	499.47840467623
3170479	['3170479']	0.5099411133944546	0.5365802665219699	339.658426303949	339.658426303949
3170503	['3170503']	0.4132418939898418	0.41411275364831424	393.132946907074	393.132946907074
3170529	['3170529']	0.4557393465777656	0.46826389499878474	256.63555498437	256.63555498437
3170578	['3170578']	0.48392663641880507	0.5013008166487002	401.127170158119	401.127170158119
3170602	['3170602']	0.3902539135456886	0.3896687897573301	504.51079914668	504.51079914668
3170651	['3170651']	0.45379855909775524	0.4576185196830118	260.757876167991	260.757876167991
3170701	['3170701']	0.5085184073329001	0.5195431671698953	891.017233275645	891.017233275645
3170750	['3170750']	0.4190802012800171	0.40974792488198597	519.520955118979	519.520955118979
3170800	['3170800']	0.4525998166666001	0.47024404938432607	395.338526655203	395.338526655203
3170909	['3170909']	0.4664237936362755	0.5137119171012532	234.06944462829	234.06944462829
3171006	['3171006']	0.478400101245646	0.4638880854609122	629.298308449111	629.298308449111
3171030	['3171030']	0.4328078802631157	0.4632780331778684	230.795368013401	230.795368013401
3171071	['3171071']	0.44272383147149785	0.43411355624648584	292.358769760256	292.358769760256
3171105	['3171105']	0.4854448221715799	0.5127972600810644	496.661875611353	496.661875611353
3171154	['3171154']	0.4977059364805769	0.5321573834622251	345.18645335921	345.18645335921
3171204	['3171204']	0.4446250903454375	0.4400712219264684	523.377020131167	523.377020131167
3171303	['3171303']	0.5462799540916122	0.5635600239441583	869.725259224744	869.725259224744
3171402	['3171402']	0.4315504011535005	0.4313898707002103	379.007886677533	379.007886677533
3171501	['3171501']	0.5453204948418197	0.5776883829646471	299.90265716322	299.90265716322
3171600	['3171600']	0.4681894895200698	0.5002888309488728	299.206877545461	299.206877545461
3171709	['3171709']	0.48567827185467427	0.4798988498177219	411.778280250897	411.778280250897
3171808	['3171808']	0.48792367676075155	0.4997171716342259	407.508223181116	407.508223181116
3171907	['3171907']	0.4759781007704187	0.5027009087944667	323.280265100976	323.280265100976
3172004	['3172004']	0.482108913314482	0.49502668012432527	652.014479169835	652.014479169835
3172103	['3172103']	0.4892400487776013	0.5213937427264101	502.661089814148	502.661089814148
3172202	['3172202']	0.4030257577631735	0.44034546768203475	442.284209950725	442.284209950725
3200102	['3200102']	0.4877816412967797	0.511825137450965	485.505708980234	485.505708980234
3200136	['3200136']	0.5186381072415612	0.5290066312431747	479.830842696715	479.830842696715
3200169	['3200169']	0.47107411510922625	0.48751826414547106	371.660917049686	371.660917049686
3200201	['3200201']	0.5217991648619364	0.5298888032794034	646.456200619081	646.456200619081
3200300	['3200300']	0.4811237289690288	0.49193219843392555	629.019586041039	629.019586041039
3200359	['3200359']	0.5061003965250301	0.5304523114196456	407.044990632598	407.044990632598
3200409	['3200409']	0.4600173017289044	0.47196190980750186	583.402708614374	583.402708614374
3200508	['3200508']	0.5023883081085256	0.532310230973799	480.047779637574	480.047779637574
3200607	['3200607']	0.49544611176601216	0.5099340262064767	676.262870289042	676.262870289042
3200706	['3200706']	0.4441760602410775	0.459253258705575	476.785354616433	476.785354616433
3200805	['3200805']	0.48369196142982207	0.4960131140564352	505.19746276112	505.19746276112
3200904	['3200904']	0.5290176892861577	0.5299568515602862	499.919013321337	499.919013321337
3201001	['3201001']	0.44232394165973554	0.4530823207725063	457.010723042208	457.010723042208
3201100	['3201100']	0.49793861855965993	0.49220323939529576	571.83802286318	571.83802286318
3201159	['3201159']	0.4575475234395725	0.49197153148430905	394.877017857118	394.877017857118
3201209	['3201209']	0.5258944942443158	0.5317171414215279	746.651523251639	746.651523251639
3201308	['3201308']	0.47305163516957904	0.47428431443133023	592.157281306083	592.157281306083
3201407	['3201407']	0.4484845448310857	0.4591025833395823	629.733794559134	629.733794559134
3201506	['3202256', '3201506']	0.4822406491687245	0.4905000874795218	637.175421689068	637.175421689068
3201605	['3201605']	0.509426249385224	0.5268998930513775	418.396055675229	418.396055675229
3201704	['3201704']	0.5178436202431915	0.5163253612733626	552.257506269105	552.257506269105
3201803	['3201803']	0.4843613798201397	0.5189805128411957	375.389759624646	375.389759624646
3201902	['3201902']	0.47498958355559384	0.48830333286584215	542.372460295355	542.372460295355
3202009	['3202009']	0.479791149620435	0.5138312825829603	389.032371110131	389.032371110131
3202108	['3202108']	0.49444461904635384	0.5046246468213316	390.294412269785	390.294412269785
3202207	['3202207']	0.49676811650189867	0.5022638299187536	637.04783504367	637.04783504367
3202306	['3202306']	0.5137268600394022	0.5254538037360057	578.861895847344	578.861895847344
3202405	['3202405']	0.5746674597473033	0.5934868479403612	795.151788071227	795.151788071227
3202454	['3202454']	0.45254334476131164	0.4594552256310439	453.293025173754	453.293025173754
3202504	['3202504']	0.5571740074960643	0.5649137712964432	748.271053039016	748.271053039016
3202553	['3202553']	0.4504408733000579	0.47320649091983247	351.803984724514	351.803984724514
3202603	['3202603']	0.4643521095719423	0.4586075540404926	658.713635862973	658.713635862973
3202652	['3202652']	0.4933563429770276	0.514601979719719	475.806937143597	475.806937143597
3202702	['3202702']	0.41965648311301496	0.4339254222903155	516.361941145111	516.361941145111
3202801	['3202801']	0.44033003634700907	0.4638782217360139	409.560096591502	409.560096591502
3202900	['3202900']	0.46419747346538365	0.46833108396352674	604.223835534363	604.223835534363
3203007	['3203007']	0.4957970184435775	0.5005251886656472	488.848590271612	488.848590271612
3203056	['3203056']	0.5374923010368399	0.568207113034344	533.854647047851	533.854647047851
3203106	['3203106']	0.5272602068363101	0.5399287874303578	561.728594771865	561.728594771865
3203130	['3203130']	0.5505194537024025	0.5539880824115961	823.820171502316	823.820171502316
3203163	['3203163']	0.4554724665720392	0.47431055783497666	405.33827107161	405.33827107161
3203205	['3203205']	0.517121294440139	0.5270258843857394	697.882430244536	697.882430244536
3203304	['3203304']	0.5194633050992772	0.5314443461064227	405.444813549076	405.444813549076
3203320	['3203320']	0.5303784087968288	0.5325283355027367	518.969470423655	518.969470423655
3203346	['3203346']	0.5009771109097221	0.4975424312102712	668.188192740512	668.188192740512
3203353	['3203353']	0.3818975594284133	0.3897937686804367	508.325874221753	508.325874221753
3203403	['3203403']	0.5017460070352312	0.5006592206608373	514.501952646277	514.501952646277
3203502	['3203502']	0.5241234415897706	0.5268146160528022	535.776596158051	535.776596158051
3203601	['3203601']	0.4611116349014148	0.48946506004147683	366.620565313564	366.620565313564
3203700	['3203700']	0.48534414557666006	0.51984739854405	413.790913654498	413.790913654498
3203809	['3203809']	0.5082873851559262	0.5230904627592498	518.29241294401	518.29241294401
3203908	['3203908']	0.48060382644484245	0.4889416100451375	579.653502477322	579.653502477322
3204005	['3204005']	0.49022531021864946	0.5045879451489519	446.71545903464	446.71545903464
3204054	['3204054']	0.45771362252168224	0.46981330675793254	424.413790967465	424.413790967465
3204104	['3204104']	0.49224596612394533	0.49983663251253596	493.309799846879	493.309799846879
3204203	['3204203']	0.49841754557180884	0.5092064358753572	607.831259746132	607.831259746132
3204252	['3204252']	0.5252099907178063	0.5278638476537405	381.523474221175	381.523474221175
3204302	['3204302']	0.49742222186714735	0.49602434572886045	407.308820314986	407.308820314986
3204351	['3204351']	0.4871551461357685	0.49886514024940953	537.629216897596	537.629216897596
3204401	['3204401']	0.4940061147962016	0.4890091149348901	582.629281510119	582.629281510119
3204500	['3204500']	0.542957661931642	0.5671745931126791	417.430343508548	417.430343508548
3204559	['3204559']	0.5085711008271894	0.5040399392127615	591.734402117833	591.734402117833
3204609	['3204609']	0.49225865187748075	0.4969250269738247	699.121813721947	699.121813721947
3204658	['3204658']	0.4923898810074224	0.49120556021399464	542.567046644004	542.567046644004
3204708	['3204708']	0.614349251801272	0.6082830801518917	778.308539048285	778.308539048285
3204807	['3204807']	0.519552221114315	0.5262613089201816	507.46172510357	507.46172510357
3204906	['3204906']	0.5614789793827033	0.577803740044865	679.067564486574	679.067564486574
3204955	['3204955']	0.4362961893470506	0.42081347072909336	548.486341652919	548.486341652919
3205002	['3205002']	0.48475404681576506	0.4919443185401826	677.62752885341	677.62752885341
3205010	['3205010']	0.4744427544498584	0.5028304843866191	437.222090530856	437.222090530856
3205036	['3205036']	0.429572920048899	0.4520665745487643	477.0832984664	477.0832984664
3205069	['3205069']	0.5119802748504345	0.5325725542336164	742.004213567538	742.004213567538
3205101	['3205101']	0.4670572078332903	0.4714340022576806	471.774816682328	471.774816682328
3205150	['3205150']	0.48365404634714937	0.4852629433818807	443.488975361472	443.488975361472
3205176	['3205176']	0.5276560734420528	0.5227815089420845	558.769376867293	558.769376867293
3205200	['3205200']	0.5661017209309378	0.5694843576872481	1182.14373541702	1182.14373541702
3205309	['3205309']	0.5957559915369469	0.6122598961030422	1807.70915301921	1807.70915301921
3300100	['3300100']	0.5137883904412724	0.5304641859528746	759.597068427324	759.597068427324
3300159	['3300159']	0.47821201758496223	0.4523761938600571	494.680503174586	494.680503174586
3300209	['3300209']	0.5245310627156491	0.5503511208258689	654.136258510385	654.136258510385
3300225	['3300225']	0.48108806540327664	0.4882814383037253	562.901837116148	562.901837116148
3300233	['3300233']	0.5197763684330334	0.5466292156825212	787.170149458937	787.170149458937
3300258	['3300258']	0.4619925703358302	0.48166195553913105	694.768201468699	694.768201468699
3300308	['3300308']	0.5099246653938294	0.5236374105227658	699.081836143571	699.081836143571
3300407	['3300407']	0.48006189683868705	0.48951192910337493	683.068172782372	683.068172782372
3300456	['3300456']	0.45977313644042184	0.4609383689365716	458.159717805755	458.159717805755
3300506	['3300506']	0.49034378585063054	0.49756686802743144	616.41241427461	616.41241427461
3300605	['3300605']	0.5536240598419333	0.5722156551667195	699.689862739629	699.689862739629
3300704	['3300704']	0.5398174308115427	0.5588437830452033	796.193112723396	796.193112723396
3300803	['3300803']	0.4885127149595828	0.5080244201069696	589.048737307455	589.048737307455
3300902	['3300902']	0.4808785989060671	0.4771639582908307	496.604416870005	496.604416870005
3300936	['3300936']	0.46647829616565395	0.44154816078002235	602.901961038906	602.901961038906
3300951	['3300951']	0.4344612759267369	0.44142500298535936	534.664804055183	534.664804055183
3301009	['3301009']	0.5689785425108715	0.5767024595705672	649.720375489237	649.720375489237
3301108	['3301108']	0.5036091550700021	0.49835577627584116	630.647693650713	630.647693650713
3301157	['3301157']	0.4661760732466269	0.47308740827415585	444.576812361659	444.576812361659
3301207	['3301207']	0.4878480364958705	0.4877265843324323	536.62104584506	536.62104584506
3301306	['3301306']	0.5001376924432381	0.4985969004713815	739.420939826647	739.420939826647
3301405	['3301405']	0.4864377716178464	0.4947993487505091	600.475805091845	600.475805091845
3301504	['3301504']	0.4743115504027986	0.4823572475932816	719.323141529337	719.323141529337
3301603	['3301603']	0.46180142761982645	0.4538839138604649	531.749427519195	531.749427519195
3301702	['3301702']	0.47865257157502095	0.4877523107464523	554.760002316903	554.760002316903
3301801	['3301801']	0.46734319243277656	0.4614300405616427	511.991897754579	511.991897754579
3301850	['3301850']	0.5124293214673625	0.5238097808055804	574.116818407701	574.116818407701
3301876	['3301876']	0.5330037472593485	0.5666759668648758	764.781777760127	764.781777760127
3301900	['3301900']	0.4937701455649943	0.497346998077992	564.057179422412	564.057179422412
3302007	['3302007']	0.4945042507670211	0.5001097853368336	585.912308813072	585.912308813072
3302056	['3302056']	0.48022375415073204	0.4774224688670401	588.589087104224	588.589087104224
3302106	['3302106']	0.49527235222208077	0.5023124621321365	591.271143837107	591.271143837107
3302205	['3302205']	0.49595541424408895	0.4930039013682034	658.61188382634	658.61188382634
3302254	['3302254']	0.5009022331202504	0.52282338698829	751.62245892763	751.62245892763
3302270	['3302270']	0.4829022754961241	0.4703804436041443	377.648451517276	377.648451517276
3302304	['3302304']	0.46443118980515796	0.47764221944588336	444.701614290672	444.701614290672
3302403	['3302403']	0.5613839964286538	0.5656303012227664	1043.83693409926	1043.83693409926
3302452	['3302452']	0.4998027447315392	0.5199460741961661	560.877873820255	560.877873820255
3302502	['3302502']	0.5051969738011468	0.5101361805754439	545.108166423239	545.108166423239
3302601	['3302601']	0.5256868194408568	0.53288728971933	792.530817187618	792.530817187618
3302700	['3302700']	0.4925198629165898	0.5091374794780446	867.509772951104	867.509772951104
3302809	['3302809']	0.47928209935488475	0.4935528895190431	640.99926724572	640.99926724572
3302908	['3302908']	0.5299383806127036	0.5607544205016223	782.991244515814	782.991244515814
3303005	['3303005']	0.4897455774321281	0.5087019322969177	602.35018467245	602.35018467245
3303104	['3303104']	0.518205206717024	0.523611726631513	644.058241326433	644.058241326433
3303203	['3303203']	0.48368510946820986	0.4804961722567491	715.393867144021	715.393867144021
3303302	['3303302']	0.5876510731256801	0.5989462934946714	1932.83511734907	1932.83511734907
3303401	['3303401']	0.5109611540595205	0.5163529719747764	875.909322003609	875.909322003609
3303500	['3302858', '3303500']	0.4951952367147859	0.5030881120928594	577.7532134799264	577.7532134799264
3303609	['3303609']	0.5091571787494424	0.4840124010391115	540.975400727848	540.975400727848
3303708	['3303708']	0.5025526035638459	0.5095754895479419	588.562834818609	588.562834818609
3303807	['3303807']	0.5284526992512335	0.5450862824056988	704.026031193423	704.026031193423
3303856	['3303856']	0.5656529538830911	0.5712650212212704	548.711710715466	548.711710715466
3303906	['3303906']	0.5545574693401988	0.5685705173224593	886.953288653178	886.953288653178
3303955	['3303955']	0.5284611716235905	0.5376252043247272	622.767433487045	622.767433487045
3304003	['3304003']	0.532631245395314	0.5349739129107642	620.216782337825	620.216782337825
3304102	['3304102']	0.5611483907100379	0.5723795660927271	605.671252293833	605.671252293833
3304110	['3304110']	0.4226876668468349	0.4233574305760346	572.40476875239	572.40476875239
3304128	['3304128']	0.40627852158601585	0.4268305768737748	527.503669002174	527.503669002174
3304144	['3304144']	0.448620616068909	0.4589437469902856	454.722533810578	454.722533810578
3304151	['3304151']	0.5273543564164075	0.5401599029264621	601.433154451037	601.433154451037
3304201	['3304201']	0.5159761278588847	0.5327428157851237	888.845714842543	888.845714842543
3304300	['3304300']	0.5064025776614316	0.5045671163292129	599.624931513506	599.624931513506
3304409	['3304409']	0.5714956205914612	0.5836923680244226	680.326086586676	680.326086586676
3304508	['3304508']	0.4492664405837157	0.46615926021220155	492.544855261348	492.544855261348
3304524	['3304524']	0.5171339180267562	0.5361693864341539	1018.69841690142	1018.69841690142
3304557	['3304557']	0.6198144885411955	0.6393742524546169	1409.67244131635	1409.67244131635
3304607	['3304607']	0.47955302283995904	0.4947639950339019	507.154616287257	507.154616287257
3304706	['3304706']	0.5246753039709362	0.5236788926579306	642.962395605216	642.962395605216
3304755	['3304755']	0.508489222234894	0.5218752569391726	353.376321275227	353.376321275227
3304805	['3304805']	0.47532022912482697	0.47859128474322143	555.856501659948	555.856501659948
3304904	['3304904']	0.46731454139768425	0.4618651680282473	639.425328721456	639.425328721456
3305000	['3305000']	0.5119648351775012	0.5111955861579769	539.678240970761	539.678240970761
3305109	['3305109']	0.45778980645474454	0.4622146727112637	568.341395364983	568.341395364983
3305133	['3305133']	0.45700351990879495	0.46619267140688414	390.144661046839	390.144661046839
3305158	['3305158']	0.4722001894207172	0.48463028532459207	511.578471076502	511.578471076502
3305208	['3305208']	0.5050094759480639	0.517415529409693	696.115024186313	696.115024186313
3305307	['3305307']	0.43837852896417207	0.4304051074771432	417.64187121456	417.64187121456
3305406	['3305406']	0.49755438020392817	0.5115335228832425	543.7377283261	543.7377283261
3305505	['3305505']	0.5110203048868124	0.5367319176680312	645.020270928863	645.020270928863
3305554	['3305554']	0.48942140492510366	0.48778738636346564	580.661715152518	580.661715152518
3305604	['3305604']	0.49136510784996645	0.5070853236526038	456.281369659527	456.281369659527
3305703	['3305703']	0.4639018533540744	0.4749390206545282	472.545434358171	472.545434358171
3305752	['3305752']	0.4640237094368235	0.4656297578837397	413.223034150024	413.223034150024
3305802	['3305802']	0.5565789641959205	0.5695965717090236	827.664740092507	827.664740092507
3305901	['3305901']	0.513973612282765	0.5225493580631564	503.635993939698	503.635993939698
3306008	['3306008']	0.5182240466438819	0.5330362372581973	705.129085619466	705.129085619466
3306107	['3306107']	0.5071917687363314	0.5254579955469919	663.230912843368	663.230912843368
3306156	['3306156']	0.42687594704905996	0.44366513677210595	414.484158924646	414.484158924646
3306206	['3306206']	0.5269871927459352	0.5318322663227437	669.658595495764	669.658595495764
3306305	['3306305']	0.509073033524519	0.5143544319234682	902.699633479666	902.699633479666
3500105	['3500105']	0.537898411190605	0.5193189902354522	954.915933435266	954.915933435266
3500204	['3500204']	0.4214923108902171	0.4110684151396089	640.436268099708	640.436268099708
3500303	['3500303']	0.48294308182847456	0.4813563245277316	624.352970440217	624.352970440217
