Cod2000	UF	Cod2010	Renda(Total)	Renda(Beneficios)	Total(%)	Beneficio(>Sal)	Beneficio(>Sal)(%)	Beneficio(<=Sal)	Beneficio(<=Sal)(%)
3116605	mg	['3116605']	16030804.8188973	3680188.98278408	0.22956982037769122	2030952.28315408	0.1266906001350581	1649236.69962999	0.10287922024263252
3116704	mg	['3116704']	3171557.64975092	1051754.7378903	0.3316208797191185	614039.500884084	0.1936081789124369	437715.237006211	0.13801270080668002
3116803	mg	['3116803']	2826402.32269693	912892.437628828	0.3229874354043672	379169.435868886	0.1341526762924132	533723.001759943	0.18883475911195433
3116902	mg	['3116902']	1867201.67004686	476460.941669017	0.25517379794174005	149956.573694563	0.08031086095311796	326504.367974454	0.1748629369886221
3117009	mg	['3117009']	2247523.62341123	875853.769256792	0.38969724728741456	246902.982761575	0.1098555673407483	628950.786495217	0.27984167994666626
3117108	mg	['3117108']	5676855.52581657	1467283.61942196	0.2584676697776104	696728.317240381	0.12273138079203844	770555.302181578	0.13573628898557177
3117207	mg	['3117207']	1184592.49528968	298323.609748174	0.2518364846429506	101001.688534548	0.08526281310759871	197321.921213625	0.166573671535351
3117306	mg	['3117306']	17232091.7646686	2568705.67366383	0.14906522717865936	1615777.50325347	0.09376560462417802	952928.170410363	0.05529962255448152
3117405	mg	['3117405']	2203353.83721658	605423.673646572	0.2747736942748073	220755.532635988	0.10019068608374802	384668.141010583	0.1745830081910588
3117504	mg	['3117504']	6874380.67142664	2023589.23287186	0.2943667698361407	843341.406818583	0.12267889241629158	1180247.82605327	0.1716878774198481
3117603	mg	['3117603']	2967051.01219394	837564.961348834	0.28228869605093493	531023.509928018	0.17897350188642724	306541.451420816	0.1033151941645077
3117702	mg	['3117702']	6794850.48349885	2499718.82080322	0.3678843010414628	1784825.50524761	0.26267325669373015	714893.315555609	0.10521104434773247
3117801	mg	['3117801']	5238820.87580952	934818.619336186	0.178440653249427	434110.148244898	0.08286409452352538	500708.471091288	0.09557655872590165
3117836	mg	['3117836']	1724031.31087819	764835.695941192	0.4436321377200503	255081.980585323	0.147956698335942	509753.71535587	0.2956754393841089
3117876	mg	['3117876']	3827326.13533092	762259.005444934	0.1991622815752092	552176.590631313	0.1442721553133518	210082.414813621	0.05489012626185742
3117900	mg	['3117900']	5695583.49173858	1137059.73880247	0.1996388500759879	419387.442857953	0.07363379774280769	717672.295944516	0.12600505233318002
3118007	mg	['3118007']	36098923.6837817	8292606.18901183	0.2297189318344547	6613425.46166648	0.18320284337556908	1679180.72734535	0.0465160884588856
3118106	mg	['3118106']	1295839.46105964	665079.062219364	0.5132418653739039	240610.127863326	0.1856789634007388	424468.934356038	0.3275629019731652
3118205	mg	['3118205']	4397602.71502503	1017416.86767316	0.23135715834379758	668399.855190702	0.15199186886687596	349017.012482458	0.07936528947692163
3118304	mg	['3118304']	89958436.9652998	24093753.6360891	0.2678320616595743	20052298.02051	0.22290625200885705	4041455.61557905	0.04492580965071664
3118403	mg	['3118403']	9518889.17530336	3185583.59343403	0.33465917448634525	1692559.93546244	0.17781065671546692	1493023.65797158	0.15684851777087724
3118502	mg	['3118502']	672123.70001981	227137.105900922	0.33793943866914294	91899.6946708852	0.1367303290572503	135237.411230036	0.20120910961189145
3118601	mg	['3118601']	478011146.053207	100946499.218859	0.2111802204872075	78058634.7407055	0.16329877532189777	22887864.4781538	0.04788144516531037
3118700	mg	['3118700']	4592562.73565444	1894779.22537967	0.4125755780469843	1063567.33260089	0.231584715075064	831211.892778772	0.18099086297191855
3118809	mg	['3118809']	7435291.25598725	2366754.63370468	0.31831364128457734	794930.019439395	0.10691309756013655	1571824.61426529	0.21140054372444148
3118908	mg	['3118908']	3809609.89266068	1240754.57105076	0.325690715325238	646129.212467326	0.1696050857364981	594625.358583435	0.15608562958874012
3119005	mg	['3119005']	1591622.92049731	428852.187406243	0.2694433347769622	233211.226835283	0.1465241696584861	195640.960570961	0.12291916511847671
3119104	mg	['3119104']	11617099.1294805	4463278.72537364	0.38419907376422907	3022901.41069609	0.26021138125824617	1440377.31467755	0.12398769250598292
3119203	mg	['3119203']	3550858.40441505	1257701.65389673	0.35419650987291823	519400.171163853	0.14627453759295037	738301.482732873	0.20792197227996673
3119302	mg	['3119302']	20476106.6874047	4810026.27280585	0.23490922108569606	1867600.55682393	0.09120877251400199	2942425.71598192	0.14370044857169406
3119401	mg	['3119401']	68411813.6168966	18486898.5973773	0.2702296229259933	14657570.5011464	0.21425496162443822	3829328.09623095	0.0559746613015558
3119500	mg	['3119500']	2629119.65262298	976459.761372794	0.37140179618626884	431223.188690107	0.16401809185819705	545236.572682687	0.20738370432807182
3119609	mg	['3119609']	1556476.41439872	591490.036141191	0.38001863097275945	402090.463337745	0.25833379781284765	189399.572803447	0.12168483315991245
3119708	mg	['3119708']	1631676.59137	583770.139736901	0.3577731903641222	325549.809827411	0.19951858814991674	258220.329909489	0.15825460221420481
3119807	mg	['3119807']	1876238.12846905	758340.432063512	0.4041813352776779	381792.904194258	0.20348851161328266	376547.527869254	0.20069282366439525
3119906	mg	['3119906']	1844035.94260835	741075.017662789	0.40187666657654947	373916.138343695	0.2027705261616531	367158.879319095	0.19910614041489696
3119955	mg	['3119955']	2747211.48391243	601707.740881676	0.2190249074034724	150660.901697778	0.05484139192779396	451046.839183898	0.16418351547567847
3120003	mg	['3120003']	1002467.78054274	403728.794210423	0.40273493277942823	116354.327272063	0.1160678971737808	287374.46693836	0.28666703560564744
3120102	mg	['3120102']	1379694.35933403	444599.870623578	0.32224518975215904	205090.543218289	0.1486492583163745	239509.327405288	0.17359593143578386
3120151	mg	['3120151']	1752817.34039556	588907.106355939	0.3359774534310801	161859.113209762	0.092342259218656	427047.993146176	0.24363519421242355
3120201	mg	['3120201']	8693306.45736005	1572305.99626432	0.18086397896776688	881564.120892307	0.10140722925348442	690741.875372014	0.07945674971428257
3120300	mg	['3120300']	1111567.92312975	350401.366655316	0.31523162855286413	119703.151031163	0.10768856184165941	230698.215624153	0.20754306671120473
3120409	mg	['3120409']	2274071.46548394	682810.176522505	0.3002588911062202	357292.323208999	0.15711569694796923	325517.853313507	0.1431431941582514
3120508	mg	['3120508']	4462434.43371517	1199079.47480726	0.2687052308820086	495300.477555622	0.11099333444844878	703778.997251642	0.1577118964335607
3120607	mg	['3120607']	2183767.57629262	663963.826523733	0.304045097899541	300185.096519386	0.13746201737687208	363778.730004348	0.16658308052266935
3120706	mg	['3120706']	2781104.39470735	451539.304553265	0.16235971055692053	126158.154870547	0.04536261030353101	325381.149682717	0.11699710025338915
3120805	mg	['3120805']	7542574.93250573	1755199.50944062	0.2327056111668648	824798.801089631	0.10935241724083522	930400.708350991	0.12335319392602988
3120839	mg	['3120839']	1705391.47119898	563412.900336554	0.33037159493969154	261102.680349875	0.1531042489419195	302310.219986679	0.17726734599777197
3120870	mg	['3120870']	1842215.02172836	517886.652171246	0.28112171818323706	104070.461568162	0.05649202744559288	413816.190603084	0.2246296907376442
3120904	mg	['3120904']	42387562.0296794	13538398.4411874	0.31939554418600274	9496989.08717988	0.22405131676434165	4041409.3540075	0.09534422742166064
3121001	mg	['3121001']	1637117.41492731	524863.78672711	0.32060240880793184	203100.901694059	0.1240600703664721	321762.885033051	0.1965423384414597
3121100	mg	['3121100']	3635914.29418884	1227824.23079601	0.33769339193676823	815224.94900368	0.22421456696782616	412599.281792332	0.11347882496894265
3121209	mg	['3121209']	4288477.93946369	656300.704322592	0.15303814397251345	308510.691095826	0.07193943759319135	347790.013226765	0.08109870637932184
3121258	mg	['3121258']	4170083.12083561	610576.963698998	0.14641841565418226	348939.175471111	0.08367679141157978	261637.788227886	0.06274162424260225
3121308	mg	['3121308']	2055912.7374053	590480.816876704	0.2872110309613289	302085.563432248	0.14693501233593226	288395.253444456	0.1402760186253966
3121407	mg	['3121407']	2403115.22747432	1064380.17145019	0.44291682699246016	330169.687423512	0.13739236622894738	734210.484026677	0.30552446076351236
3121506	mg	['3121506']	1123635.28974301	419104.379143503	0.37298969066676224	165487.769488882	0.14727890001277125	253616.609654621	0.22571079065399097
3121605	mg	['3121605']	27076128.1575181	8125138.33511055	0.30008494153380205	6030223.56064646	0.22271365852477237	2094914.77446409	0.07737128300902966
3121704	mg	['3121704']	1101830.87281206	501659.340236863	0.45529613719802836	200597.563299493	0.18205839775348995	301061.77693737	0.27323773944453844
3121803	mg	['3121803']	3998906.62473963	1397315.57978177	0.34942440794619695	718994.769922956	0.17979783910802616	678320.809858816	0.16962656883817126
3121902	mg	['3121902']	1446601.93370941	474903.785564005	0.32828919587176675	250630.992667285	0.173254982470963	224272.79289672	0.15503421340080373
3122009	mg	['3122009']	7817674.99635033	2607645.48539247	0.3335576736830126	1100577.19599341	0.14078062806489305	1507068.28939906	0.1927770456181195
3122108	mg	['3122108']	1828957.71240457	727059.210713187	0.3975265287885233	336136.28097035	0.1837857041147356	390922.929742838	0.21374082467378824
3122207	mg	['3122207']	2351516.45551419	780525.453093586	0.331924299854799	378821.916763462	0.16109685980514546	401703.536330125	0.17082744004965394
3122306	mg	['3122306']	181480674.307394	39474141.2733274	0.21751154178800142	30377667.7543933	0.16738789334085935	9096473.51893407	0.05012364844714187
3122355	mg	['3122355']	1942804.2679032	394074.206804595	0.20283783256761392	151739.149975375	0.07810315865691489	242335.05682922	0.12473467391069903
3122405	mg	['3122405']	2768350.86278713	790296.888153292	0.2854756955762588	323495.560836553	0.11685497137847008	466801.327316739	0.1686207241977887
3122454	mg	['3122454']	2565808.26522989	798421.131194604	0.3111772387727761	213265.04033747	0.08311807364076831	585156.090857134	0.2280591651320078
3122470	mg	['3122470']	1480238.87403146	394771.698027536	0.2666945889296688	152496.856714219	0.1030217888406692	242274.841313317	0.16367280008899962
3122504	mg	['3122504']	2510121.31394924	965965.475680688	0.3848282034468323	517292.179163107	0.20608254122556235	448673.29651758	0.1787456622212695
3122603	mg	['3122603']	1549440.72623012	684614.896486723	0.4418464578199329	354432.762542235	0.2287488359781214	330182.133944487	0.21309762184181094
3122702	mg	['3122702']	2523791.82956951	966196.318916115	0.3828351877503786	542773.385233208	0.21506266042781755	423422.933682907	0.16777252732256107
3122801	mg	['3122801']	1108766.68640847	419388.626805591	0.3782478603898892	164014.567399075	0.1479252302667506	255374.059406517	0.23032263012313947
3122900	mg	['3122900']	3355674.23956689	834147.445710606	0.24857819506885978	444628.48510481	0.1325004912163933	389518.960605796	0.11607770385246645
3123007	mg	['3123007']	5352723.50445487	1448702.66056429	0.27064776638632454	787889.738755617	0.1471941784588511	660812.921808674	0.12345358792747362
3123106	mg	['3123106']	1848356.02387673	692883.686888865	0.3748648409388226	278027.485361099	0.15041879473953615	414856.201527765	0.22444604619928596
3123205	mg	['3123205']	9044942.0634043	3256603.4917814	0.3600469156079583	2019239.09732627	0.22324511126456867	1237364.39445513	0.13680180434338965
3123304	mg	['3123304']	1614515.80369284	619677.745330354	0.38381646306154527	275260.256998502	0.1704909028260401	344417.488331852	0.2133255602355052
3123403	mg	['3123403']	664218.042806663	181280.721557174	0.2729235128741304	95847.7086645575	0.1443015734103693	85433.0128926169	0.12862193946376171
3123502	mg	['3123502']	1167796.47177432	342142.696064271	0.29298144354249345	108952.646618067	0.09329763297925292	233190.049446204	0.19968381056324058
3123528	mg	['3123528']	2888448.1309097	575918.015005952	0.19938665639966674	223239.693974595	0.0772870703772295	352678.321031357	0.12209958602243724
3123601	mg	['3123601']	14111407.4015022	3774299.79241611	0.267464448090013	2000130.50365145	0.14173855567648982	1774169.28876466	0.12572589241352317
3123700	mg	['3123700']	4099829.96820338	1071125.02664216	0.2612608412908271	466795.203756732	0.1138572105128765	604329.822885424	0.14740363077794963
3123809	mg	['3123809']	2336813.38875956	667471.741996867	0.28563330953490385	236516.353803116	0.10121319697190923	430955.388193751	0.18442011256299465
3123858	mg	['3123858']	1882005.23498082	827867.180660138	0.4398856949346238	357034.695547811	0.18970972498461175	470832.485112327	0.25017596995001207
3123908	mg	['3123908']	7358273.41114353	2172048.63110307	0.29518455074170963	1207088.28964001	0.1640450445633033	964960.341463058	0.13113950617840606
3124005	mg	['3124005']	7646344.49257964	2378340.28668911	0.31104278508471067	1052229.70240771	0.13761212347008972	1326110.5842814	0.17343066161462095
3124104	mg	['3124104']	26658940.1286397	6433658.92537283	0.2413321345232757	4045894.2618028	0.15176500799655931	2387764.66357003	0.08956712652671643
3124203	mg	['3124203']	11204589.0867122	3370758.9176647	0.3008373525863761	1881569.14199586	0.16792843784224623	1489189.77566884	0.13290891474412989
3124302	mg	['3124302']	9209965.39656863	3205697.17612065	0.34806831927023324	1085001.48421416	0.11780733558655937	2120695.69190649	0.23026098368367384
3124401	mg	['3124401']	2147844.33768827	577567.541430133	0.2689056796600867	267034.112041309	0.12432656657452117	310533.429388825	0.144579113085566
3124500	mg	['3124500']	5887992.41510931	1284255.35200039	0.218114301354199	530702.689216301	0.09013304566331519	753552.662784092	0.1279812556908843
3124609	mg	['3124609']	1712059.29598895	683497.312196332	0.39922525685742577	471199.853598612	0.27522402682112085	212297.45859772	0.1240012300363049
3124708	mg	['3124708']	1887015.72358719	793659.79303324	0.4205899204297588	469500.692503093	0.24880592495041792	324159.100530148	0.17178399547934142
3124807	mg	['3124807']	4392957.09456159	950856.900857108	0.21645030451907976	471776.096072868	0.10739374091700536	479080.80478424	0.10905656360207441
3124906	mg	['3124906']	4876714.08324854	1694208.85914498	0.34740787141172974	942017.374426267	0.19316641458683964	752191.484718711	0.15424145682488966
3125002	mg	['3125002']	1454916.68496463	414492.300027185	0.28489074619228905	188815.302701109	0.12977739870080549	225676.997326076	0.1551133474914836
3125101	mg	['3125101']	21125557.2423619	4779285.00426406	0.22623237576334446	3591196.4405738	0.16999298051047734	1188088.56369026	0.0562393952528671
3125200	mg	['3125200']	1425635.33830597	474417.300929328	0.3327760530214274	293602.489241633	0.20594501367405077	180814.811687695	0.12683103934737658
3125309	mg	['3125309']	1835817.25228162	649261.66053883	0.35366355759643514	452302.798016154	0.24637680981264107	196958.862522675	0.10728674778379352
3125408	mg	['3125408']	1400668.64609428	630208.569501753	0.449934087736646	259562.804033447	0.18531349634849728	370645.765468306	0.26462059138814875
3125507	mg	['3125507']	982625.53957683	337548.452754063	0.34351687306990725	146741.720631857	0.14933635929618894	190806.732122206	0.1941805137737183
3125606	mg	['3125606']	1931516.31863863	798771.844732977	0.4135465162913906	204359.572700084	0.10580266432546663	594412.272032893	0.307743851965924
3125705	mg	['3125705']	6386685.61618383	1838094.05598637	0.2878009293785572	1029773.77245934	0.16123758618240083	808320.283527029	0.12656334319615628
3125804	mg	['3125804']	1050000.74404754	331833.185347195	0.3160313811474508	105092.020502724	0.10008756765030048	226741.164844471	0.21594381349715028
3125903	mg	['3125903']	4201974.20969136	1830757.640724	0.43568988036660783	953163.4497293	0.22683705376652252	877594.1909947	0.20885282660008528
3125952	mg	['3125952']	3041771.4531418	1167957.31238418	0.38397273772091406	439334.513773971	0.14443376846087136	728622.798610212	0.23953896926004367
3126000	mg	['3126000']	4867961.98652347	1221712.87309537	0.25097009312676966	914178.611413368	0.18779493634999453	307534.261682006	0.06317515677677597
3126109	mg	['3126109']	47119841.4462126	11511995.7712566	0.24431312623149568	7007549.58660829	0.14871759690888228	4504446.18464826	0.09559552932261232
3126208	mg	['3126208']	2951199.87833511	561054.765715541	0.19011073083672478	170844.279533545	0.05788976910297418	390210.486181996	0.1322209617337506
3126307	mg	['3126307']	2266037.19028085	749796.268839828	0.3308843614993358	473999.517511757	0.20917552436683973	275796.751328071	0.12170883713249607
3126406	mg	['3126406']	1218624.07290619	313002.836948803	0.2568493794828374	126983.820093676	0.10420261909880328	186019.016855126	0.15264676038403338
3126505	mg	['3126505']	2905122.86345859	1287841.69638931	0.44330025163070597	608979.192448631	0.20962252581759405	678862.503940682	0.23367772581311297
3126604	mg	['3126604']	1600433.07410456	423136.565426185	0.2643887909295609	133245.497520887	0.08325590096632916	289891.067905298	0.18113288996323176
3126703	mg	['3126703']	8369096.03871477	2141511.50998097	0.2558832519156799	782571.362227045	0.09350727469333991	1358940.14775392	0.16237597722233935
3126752	mg	['3126752']	1714570.27448113	613315.127929609	0.3577077808112665	261969.584096544	0.1527902285462299	351345.543833065	0.20491755226503655
3126802	mg	['3126802']	1606652.0547637	550685.636935888	0.34275351362052103	120776.635440561	0.07517286339780914	429909.001495327	0.2675806502227119
3126901	mg	['3126901']	3363775.81351919	913868.280348012	0.27167930653259587	388757.114645568	0.11557164811136728	525111.165702444	0.1561076584212286
3126950	mg	['3126950']	663152.815724839	267555.76216361	0.40346019170734626	50545.4389060508	0.0762198963911563	217010.32325756	0.32724029531619114
3127008	mg	['3127008']	8273640.33937298	1467603.24696275	0.1773830124061173	973768.323866243	0.11769526882045253	493834.923096504	0.05968774358566442
3127057	mg	['3127057']	1190273.25595704	486162.686347455	0.4084462823257804	131688.663796499	0.11063733738234305	354474.022550957	0.2978089449434381
3127073	mg	['3127073']	1422353.90051054	528663.162375715	0.3716818733973004	175412.188136373	0.12332527655276969	353250.974239342	0.24835659684453074
3127107	mg	['3127107']	39422256.4289922	7729551.77010739	0.1960707597757613	4563437.20131011	0.11575788944323427	3166114.56879728	0.08031287033252703
3127206	mg	['3127206']	1349058.27945961	498891.788253017	0.36980743964067825	250734.982156827	0.18585926640416414	248156.80609619	0.1839481732365141
3127305	mg	['3127305']	3006752.39764217	1048061.97901148	0.34856943319754147	534640.879472581	0.17781340422039232	513421.099538903	0.17075602897715045
3127339	mg	['3127339']	1323026.08551083	529246.854427357	0.4000275279704791	187124.049162718	0.14143640190621642	342122.805264639	0.2585911260642627
3127354	mg	['3127354']	858080.889341199	349802.868252359	0.40765721809854544	175359.170925544	0.20436205153126988	174443.697326815	0.20329516656727556
3127370	mg	['3127370']	1123756.21566749	323919.063134541	0.28824673769847775	89050.9590116065	0.07924401909422313	234868.104122935	0.2090027186042551
3127388	mg	['3127388']	2039627.78967826	840749.921245782	0.4122075240886994	564438.776630838	0.2767361670042136	276311.144614944	0.13547135708448577
3127404	mg	['3127404']	2177312.62434908	770615.821364237	0.3539297998580323	496546.356341072	0.22805469034999848	274069.465023165	0.12587510950803382
3127503	mg	['3127503']	1505842.7988044	586777.012886644	0.3896668452726471	262925.961485968	0.174603857517348	323851.051400676	0.2150629877552991
3127602	mg	['3127602']	4434271.95033412	1513021.04154979	0.34121070121461194	743853.317008673	0.1677509465680435	769167.724541116	0.17345975464656824
3127701	mg	['3127701']	172292761.246176	45479683.1933349	0.26396746366118334	33863844.0071715	0.19654826913352458	11615839.1861634	0.06741919452765872
3127800	mg	['3127800']	4393999.39480632	1321118.50824902	0.3006642444718071	463489.559196627	0.10548239031267706	857628.94905239	0.1951818541591294
3127909	mg	['3127909']	745519.953168445	215640.042255641	0.28924784821543015	99127.512316098	0.1329642645978931	116512.529939543	0.15628358361753708
3128006	mg	['3128006']	17150326.9149231	3718954.4352823	0.2168445216077081	1919682.73864152	0.11193271989300313	1799271.69664078	0.10491180171470495
3128105	mg	['3128105']	6661715.81503473	1745562.0973806	0.2620289045415396	859020.035515584	0.1289487662588179	886542.061865018	0.133080138282722
3128204	mg	['3128204']	3800308.79453527	1719267.66194224	0.45240209543353305	592408.941402757	0.15588442240657477	1126858.72053948	0.2965176730269574
3128253	mg	['3128253']	1401089.6862717	457614.008972188	0.3266129309608288	153232.924822542	0.10936696367403492	304381.084149646	0.21724596728679382
3128303	mg	['3128303']	10951531.5400416	3019107.33970084	0.2756790069646617	1836969.6325307	0.16773632307173378	1182137.70717014	0.10794268389292788
3128402	mg	['3128402']	4891208.84544903	1843316.2697976	0.37686312894054663	1256056.70740427	0.25679882971526635	587259.562393329	0.12006429922528006
3128501	mg	['3128501']	1793068.8912216	651635.148642701	0.3634189137031698	370151.837736934	0.20643481103771383	281483.310905767	0.156984102665456
3128600	mg	['3128600']	4294162.82078848	806387.532715602	0.18778690198047396	352768.701180741	0.08215075112498105	453618.831534862	0.10563615085549317
3128709	mg	['3128709']	36163087.6384853	10467212.4996432	0.2894446570569886	7976489.01117535	0.22056991070327334	2490723.48846782	0.0688747463537144
3128808	mg	['3128808']	3652890.35991456	1286888.52112729	0.352293223812332	763213.171884633	0.20893404857146722	523675.349242662	0.14335917524086617
3128907	mg	['3128907']	3972836.19938619	855630.724795415	0.21537024982998576	395457.275371118	0.09954029200403902	460173.449424297	0.11582995782594677
3129004	mg	['3129004']	4060706.87038281	1428445.22361763	0.35177255320647366	585017.816660844	0.14406797519115025	843427.406956783	0.20770457801532266
3129103	mg	['3129103']	3491935.69230975	1111107.48293994	0.31819242415801624	447268.327435824	0.12808607226669091	663839.155504118	0.19010635189132588
3129202	mg	['3129202']	2881786.53553952	828834.601514093	0.2876113797092611	390349.963662347	0.13545415624938603	438484.637851745	0.15215722345987473
3129301	mg	['3129301']	4304469.60964494	1291030.91602544	0.2999279895327063	571179.077820962	0.132694415251796	719851.838204483	0.16723357428091146
3129400	mg	['3129400']	1724828.15199979	568751.947813296	0.3297441238733708	233152.299903727	0.13517421989744713	335599.647909569	0.19456990397592364
3129509	mg	['3129509']	15037383.2512984	3257474.85902869	0.21662511386397126	1990942.88835803	0.13239955749522594	1266531.97067066	0.08422555636874532
3129608	mg	['3129608']	2011759.21150365	645530.854739356	0.3208787866102855	229852.635161281	0.11425454589542162	415678.219578075	0.2066242407148639
3129657	mg	['3129657']	1339425.56906367	531865.920089249	0.3970850880956765	99788.8680541765	0.07450124169567277	432077.052035073	0.3225838464000041
3129707	mg	['3129707']	7390766.53363248	1354018.41387894	0.18320405707815737	703666.361621984	0.09520884720412617	650352.052256955	0.08799520987403105
3129806	mg	['3129806']	79989870.2570682	18677234.2770569	0.23349499401652685	13551851.1992751	0.16941959220239652	5125383.07778172	0.06407540181412937
3129905	mg	['3129905']	1610807.17408495	446274.340425819	0.2770501321359794	158848.209453475	0.09861404394583217	287426.130972344	0.17843608819014725
3130002	mg	['3130002']	1221345.23051293	431019.377064439	0.3529054408993133	163232.170798763	0.1336494929694941	267787.206265676	0.2192559479298192
3130051	mg	['3130051']	2946313.74925461	902010.180734218	0.30614871921309067	269257.077718556	0.09138778169387952	632753.103015662	0.21476093751921116
3130101	mg	['3130101']	19295234.1724084	3747974.19865136	0.1942435196775611	2431231.52490398	0.12600165943466846	1316742.67374738	0.06824186024289264
3130200	mg	['3130200']	5031570.6611161	698498.106765056	0.1388230741074628	244547.385379697	0.048602593871841133	453950.721385358	0.09022048023562149
3130309	mg	['3130309']	4819182.74010146	1271008.89519258	0.26373951014893887	760559.076535154	0.15781909870451222	510449.81865743	0.10592041144442746
3130408	mg	['3130408']	2869666.94677654	687372.274930101	0.2395303314561355	375411.819141961	0.13082069316916942	311960.45578814	0.10870963828696609
3130507	mg	['3130507']	5671198.77802558	1435506.47945691	0.2531222296455424	537297.146955742	0.09474137091396422	898209.332501165	0.15838085873157762
3130556	mg	['3130556']	1779275.24915779	599486.423084185	0.33692730979534985	157827.036238904	0.08870299090239722	441659.386845281	0.2482243188929526
3130606	mg	['3130606']	3888527.01760778	825623.536174474	0.21232295222225234	415895.188897604	0.1069544295344674	409728.34727687	0.10536852268778492
3130655	mg	['3130655']	2102137.38770704	860187.4390869	0.40919658444644824	364842.831058183	0.173558033452868	495344.608028717	0.23563855099358028
3130705	mg	['3130705']	3055264.75472454	598351.666868627	0.19584282047680476	191325.272023902	0.06262150333389085	407026.394844725	0.1332213171429139
3130804	mg	['3130804']	1550353.48986818	300714.570898365	0.19396516527590976	132636.935148193	0.08555270524754363	168077.635750172	0.10841246002836613
3130903	mg	['3130903']	10326354.0412226	3555334.95508761	0.3442972167034738	1603172.10309827	0.15525054600088656	1952162.85198934	0.18904667070258727
3131000	mg	['3131000']	2728240.59800024	657263.489372642	0.24091111680341037	396830.713451871	0.14545297571729635	260432.775920771	0.09545814108611403
3131109	mg	['3131109']	2606594.20674533	951732.208575873	0.3651248077330126	501561.884423741	0.19242039406279735	450170.324152132	0.17270441367021525
3131158	mg	['3131158']	6549478.07064507	1558862.99543003	0.2380133162697184	955285.760711034	0.14585677673960762	603577.234718995	0.09215653953011063
3131208	mg	['3131208']	8956435.1656279	2595947.02942516	0.2898415476045227	1275577.70935707	0.14242024709254336	1320369.32006809	0.14742130051197933
3131307	mg	['3131307']	200787369.19429	50705556.2400684	0.2525335953328999	43528188.6714364	0.2167874844224726	7177367.56863211	0.03574611091042783
3131406	mg	['3131406']	2220455.44676731	646965.478459513	0.2913661156324525	330306.655666121	0.14875626356160573	316658.822793392	0.14260985207084673
3131505	mg	['3131505']	6813716.29930944	1120419.81832532	0.1644359361482181	509406.204972097	0.07476187481180051	611013.613353224	0.08967406133641774
3131604	mg	['3131604']	4143179.88153367	683181.470688964	0.16489302666628913	226627.485302477	0.05469892492782305	456553.985386487	0.11019410173846607
3131703	mg	['3131703']	80626799.7584219	23854432.3773804	0.29586232429978937	19734254.6336018	0.24476048525714245	4120177.74377869	0.05110183904264805
3131802	mg	['3131802']	4067982.242319	1206247.40935665	0.29652228979962675	531423.645313293	0.1306356846362114	674823.764043356	0.1658866051634151
3131901	mg	['3131901']	35157563.8569748	8284500.32045616	0.23563920282299716	6476294.93059082	0.1842077271604246	1808205.38986534	0.05143147566257255
3132008	mg	['3132008']	1367790.96359486	508508.030087268	0.3717732048403035	203828.462006578	0.14902018468587575	304679.56808069	0.22275302015442774
3132107	mg	['3132107']	5622589.07833038	1347698.9099635	0.2396936520147934	431685.765265625	0.07677704332499673	916013.144697877	0.16291660868979702
3132206	mg	['3132206']	7498412.02271364	1951730.31724766	0.2602858193622358	1082044.46191206	0.14430314827118199	869685.855335603	0.11598267109105427
3132305	mg	['3132305']	3161023.82187826	977786.350131333	0.30932584036976307	379650.12670703	0.12010353230474687	598136.223424302	0.18922230806501586
3132404	mg	['3132404']	84371771.6721755	25719283.1742149	0.30483279732641577	22157609.7648719	0.2626187565547961	3561673.40934295	0.042214040771619055
3132503	mg	['3132503']	11852859.5595514	2410754.45594541	0.20339011390738615	913546.316410828	0.0770739172113673	1497208.13953458	0.1263161966960187
3132602	mg	['3132602']	2193291.11124398	492388.983639746	0.22449777921202407	242365.606056942	0.11050316340336522	250023.377582804	0.11399461580865888
3132701	mg	['3132701']	8189417.08130214	2871446.76792749	0.3506289567890615	1441811.74103523	0.17605792045042332	1429635.02689226	0.17457103633863816
3132800	mg	['3132800']	782615.107125051	317202.75770856	0.4053113143621893	124339.314980983	0.158876711999268	192863.442727577	0.2464346023629213
3132909	mg	['3132909']	5169731.62564737	1718154.03708188	0.33234878742215707	893051.220592272	0.17274614723940168	825102.816489604	0.15960264018275455
3133006	mg	['3133006']	8268812.44421863	2345639.76919372	0.2836731132816707	1613545.9713663	0.19513636114632826	732093.797827426	0.08853675213534318
3133105	mg	['3133105']	9500813.40387824	2671533.55273037	0.2811899822850797	1834140.04020213	0.19305084335762585	837393.512528247	0.08813913892745459
3133204	mg	['3133204']	5440006.8229397	2191593.23450828	0.402865898121057	1256185.44886842	0.23091615318776304	935407.785639859	0.17194974493329374
3133303	mg	['3133303']	7392957.18717598	2495852.1528081	0.33759862117658024	1118123.59666911	0.15124172484166917	1377728.55613899	0.1863568963349111
3133402	mg	['3133402']	9698783.74567642	2143709.25519165	0.2210286682747499	1079987.61201525	0.11135289128357903	1063721.6431764	0.10967577699117088
3133501	mg	['3133501']	12466150.5698534	4485711.67366395	0.35983134075980444	2783107.63955272	0.22325317057240138	1702604.03411123	0.1365781701874031
3133600	mg	['3133600']	4792754.2487317	1249285.8263474	0.26066135702200816	825853.81369719	0.17231298974190773	423432.01265021	0.08834836728010043
3133709	mg	['3133709']	4823220.1812695	1343694.32109797	0.2785886338583659	873703.624865616	0.18114529132602275	469990.696232349	0.09744334253234208
